"","ein","tax_pd","lb_to_assets"
"2660",391333817,201812,0
"2661",391361342,201812,0.881573866839794
"2662",391395627,201812,0
"2663",391402851,201812,0.785108429212706
"2664",391414365,201812,0.568629769206138
"2665",391416746,201809,0.232687288402711
"2666",391429763,201812,0.57951984125892
"2667",391431651,201812,0.0806969225178206
"2668",391456011,201812,0.732916788762749
"2669",391478014,201812,0.00483372230875306
"2670",391508503,201812,0.296237340497292
"2671",391539301,201812,0.590150166074864
"2672",391579521,201812,0.779512399112515
"2673",391582471,201809,0.906244630696347
"2674",391597954,201812,0.000902304132954677
"2675",391621905,201812,0.400323237050545
"2676",391632486,201812,0.61945610293794
"2677",391680095,201812,0.970196288054896
"2678",391705637,201812,0.57623051393586
"2679",391706658,201812,0.381286986149643
"2680",391707616,201812,0.0227118971682613
"2681",391718522,201809,0.858888672482309
"2682",391720129,201812,NA
"2683",391731739,201812,0.770611508703662
"2684",391736091,201812,0.434372805100272
"2685",391742974,201806,0.239179222440483
"2686",391743300,201907,0.427799922641329
"2687",391749682,201812,0.000651845752710306
"2688",391776921,201906,0.591383881775019
"2689",391781842,201812,0.873160190338051
"2690",391809548,201812,0.570382647037958
"2691",391815578,201812,0.00162302556171547
"2692",391817581,201812,0.21998398090541
"2693",391833482,201712,0.286078383461307
"2694",391833482,201812,0.191678858843969
"2695",391837474,201812,0.0963187054955361
"2696",391841414,201806,0.10592205249736
"2697",391863020,201806,0.381349878654079
"2698",391865233,201806,0.932219900514484
"2699",391865235,201806,0.992742704593726
"2700",391880148,201812,0.0643972255489867
"2701",391893658,201812,0
"2702",391893799,201812,0
"2703",391915741,201812,0.401493141877222
"2704",391921745,201812,0.770117591988425
"2705",391943549,201806,0.85227416176542
"2706",391943551,201806,0.761103438627809
"2707",391943553,201806,0
"2708",391943554,201806,0.803140560613417
"2709",391945011,201812,NA
"2710",391947692,201812,0.923525331680465
"2711",391950538,201812,0
"2712",391950538,201712,0
"2713",391980202,201812,NA
"2714",392005705,201906,NA
"2715",392010184,201812,0.366800888888567
"2716",392035274,201812,0.907872419002854
"2717",396092644,201803,0.587753068106755
"2718",396092644,201903,0.498843216679221
"2719",410758756,201809,0.630904807865432
"2720",410872993,201809,0.661312467877547
"2721",410883443,201809,0.575152810078893
"2722",410885981,201809,0.492553806530453
"2723",410888083,201809,0.217892723422901
"2724",410888488,201812,0.537540390186871
"2725",410888567,201908,0.155195695583489
"2726",410900982,201809,0.144124064846958
"2727",410903890,201809,0.665635813890519
"2728",410904802,201812,0.145250512791803
"2729",410904805,201812,0.117447772969177
"2730",410904808,201809,0.464566594180212
"2731",410904809,201809,0.306094739040266
"2732",410904860,201809,0.354770090742717
"2733",410905871,201902,0.301863996720385
"2734",410906178,201812,0.0954471150227862
"2735",410907135,201809,0.408586911459472
"2736",410916478,201812,0.704956962515915
"2737",410968007,201812,0
"2738",410972298,201812,0.0936386512054949
"2739",410977257,201812,0.0324090418515604
"2740",410984859,201812,0.406318142810919
"2741",411226944,201812,0
"2742",411260469,201812,0.439289054836118
"2743",411277423,201812,0.770434353922379
"2744",411280596,201812,0.0572047330055585
"2745",411292817,201812,0.372121000567229
"2746",411358011,201812,0.240973576108037
"2747",411363580,201812,0.577381479156591
"2748",411367503,201812,0
"2749",411386089,201809,0.00176597488333324
"2750",411386097,201812,0.0795095587779926
"2751",411386986,201812,0.0427274982180552
"2752",411386993,201812,0
"2753",411400856,201812,NA
"2754",411432372,201712,0.0721422474002794
"2755",411432372,201812,0.00500134949864852
"2756",411448392,201812,0
"2757",411455507,201809,0.540381461459029
"2758",411463426,201806,0.00815965413025834
"2759",411464428,201806,0
"2760",411464430,201906,0.838745372011742
"2761",411465688,201812,0
"2762",411524088,201812,0.0673820521301336
"2763",411543292,201812,0.0519545623163995
"2764",411558711,201812,0.591120317302138
"2765",411560462,201812,0.00196972754793138
"2766",411614427,201809,0.864083330409175
"2767",411616861,201806,0.00781116047312311
"2768",411657094,201812,0.805105344720367
"2769",411658636,201906,0.59254145673535
"2770",411675502,201812,0
"2771",411678328,201812,0.0958378047621667
"2772",411687873,201812,0.0117927002398752
"2773",411694837,201806,0.00438119328416397
"2774",411699606,201812,0.563490757469999
"2775",411703162,201812,0.645144733359186
"2776",411704840,201812,0.613400360311972
"2777",411716667,201812,0.553552347849253
"2778",411717910,201906,0.619083994616901
"2779",411721815,201812,0.502290677007956
"2780",411725106,201812,0.855357456344166
"2781",411728926,201812,NA
"2782",411733082,201812,0
"2783",411733974,201812,0
"2784",411738791,201812,0.161423958067035
"2785",411752558,201812,0.671014459566391
"2786",411753148,201812,0.508369499772256
"2787",411754720,201812,0
"2788",411756186,201906,0.0193845340639215
"2789",411781942,201906,0
"2790",411782394,201806,0.912587552823907
"2791",411790000,201812,0.963430670379753
"2792",411794924,201812,0.198257698145613
"2793",411800192,201812,0.00253980475070527
"2794",411801834,201812,0.257349407881251
"2795",411801991,201806,0.180772402365199
"2796",411811640,201812,0.669262788726498
"2797",411821520,201812,0.822008048659069
"2798",411836165,201812,NA
"2799",411838632,201812,0.915226723074063
"2800",411907818,201812,0.902370238739253
"2801",411912560,201812,0.820452416794407
"2802",411936584,201812,0
"2803",411971550,201812,0.780901156721649
"2804",412004557,201812,0.0359779955798981
"2805",412020891,201809,0.939356105786819
"2806",412061387,201812,0.0147663921942163
"2807",412117257,201812,0.257268986310646
"2808",412135502,201812,NA
"2809",412201102,201906,0.954464759136702
"2810",412241079,201806,0.00348101793114611
"2811",412247717,201806,0.00545107089524963
"2812",416048575,201812,0.783872566342505
"2813",416049739,201809,0.349201287327433
"2814",416050237,201809,0.279694228536887
"2815",416050353,201903,0.454298840818049
"2816",420890017,201906,0.391883972096826
"2817",420919214,201809,0.438350285560309
"2818",420920388,201809,0.448463775725918
"2819",420921505,201809,0.500484050227769
"2820",420921642,201809,0.440723960412496
"2821",420921920,201810,0.303884651130048
"2822",420923311,201809,0.367793896986855
"2823",420923412,201809,0.55232940467438
"2824",420923424,201809,0.392951161826621
"2825",420923813,201806,0.355487453265838
"2826",420923961,201809,0.319957775754573
"2827",420931497,201906,0.342915736287162
"2828",420982549,201809,0.702188332822763
"2829",420989589,201809,0.120673839493447
"2830",421044017,201806,0.495190268524789
"2831",421078280,201809,0.0896293250967875
"2832",421078435,201812,0.650144129836508
"2833",421110721,201812,0.261695319281245
"2834",421115481,201806,0.478941744507247
"2835",421154088,201806,0.216745754026848
"2836",421218704,201812,0.64620046196569
"2837",421247249,201812,0.882387016141094
"2838",421258470,201906,0.733190052507491
"2839",421285094,201809,0.0113632694183065
"2840",421293894,201806,0.385532549897407
"2841",421310967,201812,0.661285512622889
"2842",421353472,201812,0.00229614251369589
"2843",421362432,201812,0.839355238445729
"2844",421366201,201812,0.902663459813911
"2845",421367973,201812,0.283682961871803
"2846",421370433,201812,0.821998175713703
"2847",421404432,201806,0
"2848",421427287,201906,0.862828081999129
"2849",421427313,201806,0.76511477843435
"2850",421453295,201906,0.0857678976179864
"2851",421466917,201906,0
"2852",421472716,201812,0.921566164409456
"2853",421489223,201812,0.445307651008961
"2854",421496268,201806,0.00167838969480589
"2855",421499540,201812,0.540772715211705
"2856",421521069,201812,0.968291865792974
"2857",421532718,201712,NA
"2858",421532718,201812,NA
"2859",421580163,201806,0.101529652288521
"2860",421594043,201812,NA
"2861",421596718,201806,0.759197009530224
"2862",421596718,201906,0.770127642617193
"2863",421628365,201806,0.378856969364003
"2864",421687057,201812,0.92288434589173
"2865",421705858,201812,0.715356806127724
"2866",421717077,201812,0.990113724448982
"2867",426092713,201901,0.398283012076427
"2868",430653605,201812,0.294427939238209
"2869",430827872,201809,0.024759479396631
"2870",430828205,201809,0.572838738351132
"2871",430829262,201902,0.75549491001981
"2872",430834206,201812,0.764633211108492
"2873",430835026,201809,0.294682767207019
"2874",430836672,201809,0.322454663670716
"2875",430837257,201808,0.778241777501358
"2876",430837331,201901,0.192018713283833
"2877",430838255,201809,0.536225217743138
"2878",430838410,201808,0.701471590949048
"2879",430838508,201806,0.404687524054602
"2880",430839970,201809,0.854807567010909
"2881",430887032,201809,0.0632715993854192
"2882",430950430,201712,0.0241310267345259
"2883",430997910,201806,0.22105514766228
"2884",431017571,201809,0.537704089215451
"2885",431020886,201806,0.105780323309516
"2886",431036743,201809,0.00156615286834462
"2887",431044850,201902,NA
"2888",431108915,201812,0.935081581044099
"2889",431117201,201812,0.00114269800310695
"2890",431122742,201812,0.327232228071227
"2891",431129724,201812,0.731872062712864
"2892",431155562,201812,NA
"2893",431175749,201806,0.168195008500105
"2894",431220525,201812,0.870121563509287
"2895",431254052,201812,0.016294580318033
"2896",431263499,201806,0.417279038950638
"2897",431264877,201812,0.6573065869696
"2898",431270167,201812,0
"2899",431349378,201812,0.949431894684341
"2900",431353414,201812,0.740322209957628
"2901",431360031,201805,0.534452196869696
"2902",431365885,201903,0.00357854316336004
"2903",431384531,201812,0.440240310787877
"2904",431431964,201812,0.601976880441344
"2905",431448868,201806,0.811836893181516
"2906",431470360,201906,0.20244989659279
"2907",431470360,201806,0.203684269788326
"2908",431472893,201812,0.66875498241946
"2909",431481983,201812,0.913871288497296
"2910",431524876,201806,0.143089621084946
"2911",431524876,201906,0.175430992371163
"2912",431525109,201812,0.436864330067913
"2913",431536703,201812,0.880067317920014
"2914",431550588,201906,0.607623677437804
"2915",431557527,201812,0.677043736484447
"2916",431577576,201812,0.976744186046512
"2917",431583953,201812,0.504906915287571
"2918",431593771,201812,0.722912416660062
"2919",431611669,201812,0
"2920",431625058,201812,0.967634900664998
"2921",431631106,201809,0.952533852195439
"2922",431654693,201805,0.350025641697974
"2923",431662598,201812,0.904543245994915
"2924",431668309,201812,0.760989130990966
"2925",431672233,201812,0.254198488544124
"2926",431692966,201812,0.978527173633606
"2927",431699762,201812,0
"2928",431707627,201812,0.66238873939143
"2929",431713901,201812,0.866879397629383
"2930",431746357,201905,0.110532549291262
"2931",431763791,201812,0.957111737463936
"2932",431769074,201812,0.259571447324512
"2933",431781474,201806,NA
"2934",431787451,201812,0
"2935",431813891,201812,0
"2936",431827775,201812,0
"2937",431843831,201812,0.354960680350028
"2938",431847159,201812,0.657574567408758
"2939",431917748,201806,0.883862747249097
"2940",431937909,201809,0.841058875052072
"2941",431963410,201812,0.044776408025139
"2942",431964093,201703,NA
"2943",431964093,201803,NA
"2944",431964093,201903,NA
"2945",431971753,201809,0.885067361904884
"2946",432065178,201812,NA
"2947",432099497,201812,0.626645630642475
"2948",432109336,201812,1.01502245624903
"2949",432109336,201712,0.918314082629942
"2950",436063875,201812,0.140348370136549
"2951",440610781,201812,0.761119622923486
"2952",450311269,201812,0.327216735946611
"2953",450333456,201806,0.3903603460544
"2954",450333497,201812,0.594521347871685
"2955",450333816,201906,0.2424327583286
"2956",450404558,201812,0.15706481102415
"2957",450404818,201812,0.949137063138214
"2958",450433205,201812,0.920120831264294
"2959",450435966,201812,0.495950262445426
"2960",450440770,201809,0.0123833966802827
"2961",450451050,201812,0
"2962",450458458,201812,0.966451430931491
"2963",450466910,201812,0.976005971497883
"2964",450510041,201812,0
"2965",450514840,201808,0.973134914581806
"2966",450536344,201808,0.377236758616858
"2967",450553449,201812,0.00895080892150775
"2968",450635592,201809,0.539634576324182
"2969",450667570,201806,0
"2970",450713446,201812,0.798770457252422
"2971",450961157,201812,0.658743955245109
"2972",451018523,201812,0.473382494065357
"2973",451161860,201812,0
"2974",451480958,201812,0.000443460291087335
"2975",451560552,201812,0
"2976",451796085,201812,0.918309881419801
"2977",452053473,201812,0
"2978",452182448,201806,0.823242479996577
"2979",452412695,201812,0.0605083111107754
"2980",452453557,201712,0
"2981",452453557,201812,0
"2982",452458485,201812,0.000798174549502924
"2983",452495397,201812,0
"2984",452608672,201812,0.716943562939456
"2985",452773838,201812,0.812449022747183
"2986",452793341,201812,0.861506141508848
"2987",452799204,201806,0.987406933817312
"2988",452929347,201806,0.9806539177328
"2989",452991692,201812,0
"2990",452992960,201806,0.00884918461084657
"2991",453091965,201812,0.154161248374512
"2992",453127256,201812,0
"2993",453183751,201812,0.96837280051816
"2994",453204921,201812,0.77903439758485
"2995",453261720,201812,0.985565490468767
"2996",453527429,201812,0
"2997",453615582,201906,0.673627789068422
"2998",453642906,201812,0.00976141639577332
"2999",453682212,201812,NA
"3000",453690894,201812,0.873481322129599
"3001",453739378,201812,0
"3002",453763712,201906,0
"3003",453783528,201812,0
"3004",453812405,201806,0
"3005",453950421,201812,0.137097737835441
"3006",454040991,201812,0.0130985172835973
"3007",454055306,201806,0.000541288745362571
"3008",454234550,201812,0.649474013625093
"3009",454243194,201906,0.963267808066462
"3010",454306311,201812,0
"3011",454381236,201806,0
"3012",454449701,201806,0.970440812144266
"3013",454449701,201906,0.964278303603053
"3014",454461663,201809,0.933746282743869
"3015",454554890,201812,0
"3016",454620867,201812,0.959345297211556
"3017",454621429,201806,0.956673079163468
"3018",454654957,201712,0
"3019",454824004,201812,0
"3020",454845530,201812,NA
"3021",454845530,201612,NA
"3022",454879810,201812,0.195653902476196
"3023",454880865,201808,0.95492905722411
"3024",454896566,201812,0.971104939831767
"3025",454896566,201712,0.978823187466791
"3026",454917543,201812,0.963478428451309
"3027",455007685,201812,0.133904835291851
"3028",455007685,201712,0.388285296852172
"3029",455085747,201903,0.971734178773701
"3030",455191643,201809,0.670519225672077
"3031",455273568,201906,0.0165465416644087
"3032",455391838,201712,0
"3033",455416167,201812,0.554233814723743
"3034",455463922,201812,0.983254485805207
"3035",455470563,201806,0
"3036",455568701,201812,0
"3037",456014870,201812,0.451293317998097
"3038",456016428,201812,0.686281438672573
"3039",456016428,201812,0.686281438672573
"3040",460281029,201806,0
"3041",460281029,201906,0
"3042",460282100,201809,0.0320560945139199
"3043",460282131,201809,0.464108933340246
"3044",460315601,201812,0.00293489221203032
"3045",460336659,201812,NA
"3046",460348562,201809,0.481844471496225
"3047",460348804,201906,0.407925377570101
"3048",460349132,201812,0.65795467845471
"3049",460350177,201809,0.029685984474326
"3050",460374958,201909,0.076955545554174
"3051",460374958,201809,0.00106590938719405
"3052",460388457,201812,NA
"3053",460394983,201809,0.303954058868896
"3054",460421416,201812,0.108842573043093
"3055",460421730,201812,0
"3056",460423106,201806,0.705364679607173
"3057",460423151,201812,0.251904780945002
"3058",460425641,201612,0.161143176259751
"3059",460442266,201809,0.0117081622970771
"3060",460442430,201812,0.00103938862857005
"3061",460458578,201809,0.00351863351436205
"3062",460468961,201906,0.589694475037438
"3063",460490590,201812,NA
"3064",460490590,201809,NA
"3065",460490590,201712,NA
"3066",460516882,201806,0.939093756150793
"3067",460613568,201812,0
"3068",460711295,201812,0.722047641008591
"3069",460716370,201809,0.0192363624973712
"3070",460752420,201808,NA
"3071",460775590,201812,0
"3072",460788470,201812,0.956690390043003
"3073",460846338,201812,0
"3074",460854156,201812,0
"3075",460942043,201806,0.227873715659143
"3076",461027572,201805,0.0627857439733998
"3077",461134776,201812,0.627889224419816
"3078",461157061,201809,0.817688419534662
"3079",461234510,201812,NA
"3080",461508330,201812,0
"3081",461595343,201811,0.0412846597096437
"3082",461720815,201806,0.851684532258477
"3083",461720815,201906,0.842745627474285
"3084",462115418,201812,NA
"3085",462140359,201812,0.738843719664122
"3086",462163076,201812,0.911083913080821
"3087",462336264,201806,0.0215206263859777
"3088",462786944,201812,0.992719766206801
"3089",463005368,201812,0.249044700330829
"3090",463005966,201812,0.991847754139539
"3091",463082735,201812,0
"3092",463085747,201809,0
"3093",463117942,201812,0.0103023908419859
"3094",463149742,201812,0
"3095",463309807,201812,0.639868090562917
"3096",463415835,201812,0.414065970310434
"3097",463582754,201812,0
"3098",463621967,201812,0
"3099",464008664,201812,0.111334359143914
"3100",464036202,201812,0.799249420458259
"3101",464178872,201806,0.0954116787764022
"3102",464290005,201812,0
"3103",464362970,201806,NA
"3104",464362970,201906,0.00516801439106512
"3105",464368386,201812,0
"3106",464433655,201806,0.965111599537693
"3107",464952594,201812,0.779779592639969
"3108",465011667,201906,NA
"3109",465136872,201806,0.986258087836867
"3110",465136872,201706,0.97900339815596
"3111",465165393,201812,0
"3112",465523814,201812,0
"3113",470492640,201809,0.688872309861072
"3114",470493594,201806,0.619765265037186
"3115",470494452,201809,0.435269022014178
"3116",470495122,201809,0.271654497363138
"3117",470497102,201809,0.164943227599484
"3118",470498629,201812,0.255449265227561
"3119",470531887,201806,0.664793875207275
"3120",470560023,201906,0.374598552259841
"3121",470560023,201806,0.397181990713978
"3122",470597743,201812,0.648689303286661
"3123",470611476,201809,0.00130897882686567
"3124",470637493,201806,0.386323910848677
"3125",470646706,201812,0.0558215113329331
"3126",470653390,201803,0.0793565418598816
"3127",470751100,201812,0.114802959341402
"3128",470754453,201812,0.627724139789655
"3129",470767984,201812,0.0125519366660782
"3130",470773689,201906,NA
"3131",470775970,201812,0.120130773930915
"3132",470782317,201903,0.365444443838634
"3133",470783310,201812,0.0211922113214411
"3134",470784065,201906,0.015959182785405
"3135",470785404,201812,0.656049916028476
"3136",470790384,201812,0.662054470709147
"3137",470798426,201812,0.315059551156392
"3138",470803373,201812,0.185130119024572
"3139",470806640,201809,0.805028205134546
"3140",470829495,201906,0.914678354599918
"3141",470833437,201812,0.927332439311421
"3142",470837036,201806,0.130507113705378
"3143",470875764,201806,0.799427800948664
"3144",470913445,201906,0.921700117026799
"3145",470943557,201803,0.955701887844439
"3146",470950615,201806,0.9079991282652
"3147",470950622,201803,0.947543042795019
"3148",471006046,201812,0.0388764076964363
"3149",471093103,201906,0.519732823519146
"3150",471093103,201806,0.698445695279519
"3151",471158807,201806,0
"3152",471159396,201812,0
"3153",471162906,201812,0
"3154",471166277,201812,0.818029499306767
"3155",471169779,201812,0.0161464284570123
"3156",471191643,201806,0.835656761263252
"3157",471267077,201812,0.0142018125008103
"3158",471275202,201812,0.0384277714794422
"3159",471462723,201812,0.339556692754765
"3160",471462723,201712,NA
"3161",471508832,201812,0.914993660836277
"3162",471691856,201812,0
"3163",471717438,201812,0
"3164",471766185,201712,0
"3165",471872559,201812,0.895454311167909
"3166",471920172,201906,0.931657024982429
"3167",471937546,201812,0.066447968296023
"3168",472300185,201806,0
"3169",472362705,201806,0.77374017171736
"3170",472438087,201812,0.0681972196301645
"3171",472616775,201812,0.00417900534137769
"3172",472624854,201806,0
"3173",473017705,201812,0.223057316271004
"3174",473075346,201812,0
"3175",473080680,201812,0
"3176",473130767,201812,2.18966236323495e-05
"3177",473168362,201812,0.327129384761239
"3178",473582552,201812,0
"3179",473583307,201812,0.437734145399138
"3180",473660577,201812,0.689275019917035
"3181",473985534,201812,0.0259225922592259
"3182",474081995,201812,0
"3183",474119478,201812,0.991535562394108
"3184",474149842,201812,NA
"3185",474149842,201712,NA
"3186",474385967,201812,0.78442865293843
"3187",474781061,201809,0.950205607204466
"3188",474800790,201812,0.71836185481645
"3189",474815728,201812,0.0331004685234387
"3190",474900810,201706,NA
"3191",474900810,201806,0.954459321952837
"3192",474907363,201812,0.246820445203396
"3193",474949375,201812,0.00233814922865849
"3194",475044823,201812,0.674621290975678
"3195",475050055,201812,0.00258797972910654
"3196",475155515,201812,0.924620032202369
"3197",475271086,201812,0.15372242740958
"3198",475629011,201812,0.18657578961341
"3199",480602109,201812,0.976120162008028
"3200",480721487,201903,0.531770256983053
"3201",480725078,201811,0.439403786873635
"3202",480725806,201903,0.740686436254777
"3203",480725806,201803,0.797691775491417
"3204",480780983,201810,0.407108059682873
"3205",480788543,201806,0.345477779655546
"3206",480791574,201806,0.0506398528510116
"3207",480791574,201906,0.0413071042519272
"3208",480814616,201809,0.123496350126027
"3209",480822466,201812,0.080085619589652
"3210",480832017,201906,0.364084760717307
"3211",480873340,201812,0.015718213621127
"3212",480874804,201905,0.144299250553583
"3213",480934993,201812,0.275521043891456
"3214",480971150,201809,0.00105478426289251
"3215",480978676,201812,0.674341261736271
"3216",480995970,201812,0.0808036966142817
"3217",481000266,201812,0.555284209913893
"3218",481021157,201812,0.884219284112071
"3219",481046758,201812,0.680462626648824
"3220",481053950,201812,0.139150196495169
"3221",481084776,201812,NA
"3222",481087157,201812,0.519829553561704
"3223",481099496,201812,0.682604571695868
"3224",481118891,201812,0.859201232796866
"3225",481131323,201812,0.823371081437575
"3226",481142851,201905,0
"3227",481157374,201812,0.274821475754773
"3228",481160429,201812,0.310249051013795
"3229",481160735,201812,0.350663163438504
"3230",481161016,201812,0
"3231",481190431,201812,0.954347518008898
"3232",481206434,201812,0.36681198170968
"3233",481266285,201809,0.891241723290361
"3234",481266285,201709,0.907533669006003
"3235",481269237,201809,0.854561342475285
"3236",486120518,201903,0.205893157381635
"3237",510064301,201812,0.499815620153116
"3238",510064344,201812,0.161582334019174
"3239",510065747,201812,0.894383581612796
"3240",510104704,201906,0.556543738909012
"3241",510104704,201806,0.588360206233661
"3242",510120169,201806,0.29930750245609
"3243",510137583,201806,0.0316189230707607
"3244",510151095,201806,0.0222703804099486
"3245",510152395,201812,0.156726374779672
"3246",510155779,201812,0.39095512723122
"3247",510165030,201806,0.989529775676245
"3248",510168908,201806,0
"3249",510171851,201812,0.329940847890587
"3250",510173390,201806,0.69239610394618
"3251",510177339,201812,0.407743865107994
"3252",510179471,201812,0.392746299534008
"3253",510183368,201812,0.00153109565807656
"3254",510187791,201812,0.780037226720905
"3255",510188108,201812,0.773869227753959
"3256",510188251,201806,0.010582951942848
"3257",510188718,201812,0.171403898153416
"3258",510190132,201812,0.880748709843929
"3259",510192025,201806,0.00103943962912817
"3260",510192170,201812,0.191887792192452
"3261",510201816,201706,0.63838101593127
"3262",510201816,201806,0.873073953073953
"3263",510202535,201812,0
"3264",510218904,201812,0.766404294762501
"3265",510227173,201812,0.843201956663709
"3266",510244870,201905,NA
"3267",510257372,201806,0.00115532808429274
"3268",510294138,201806,0.110635088714289
"3269",510298556,201806,0.139671351914281
"3270",510334057,201806,0.205433504289004
"3271",510374347,201812,0.00480696139080927
"3272",510376650,201812,0.0482826100033427
"3273",510377799,201806,NA
"3274",510387484,201806,0.556177201471297
"3275",510400912,201812,0.00515403177465712
"3276",510424584,201906,NA
"3277",510429735,201812,0
"3278",510467167,201812,0.378314387112207
"3279",510476886,201812,0.732428967077137
"3280",510515166,201812,0
"3281",510549810,201806,0.8527949345171
"3282",510585799,201812,0.0318120962560413
"3283",510646454,201903,0.907336479683067
"3284",520260476,201809,0.00190022577830549
"3285",520788987,201809,0.448094496438871
"3286",520817684,201809,0.787558549579742
"3287",520820662,201809,0.473933785745941
"3288",520822919,201806,0.00650453896707382
"3289",520880429,201812,0.000445567819912982
"3290",520886996,201806,0.540111772247092
"3291",520890090,201806,0.629767852766865
"3292",520897780,201812,0.00617984926126314
"3293",520900964,201810,0.0100589111275534
"3294",520905968,201806,0.0949920934844952
"3295",520913909,201806,0.0479649479495065
"3296",520958568,201806,0.000911472306242275
"3297",520982396,201806,0.739163020330788
"3298",520986261,201812,0.463291569282552
"3299",521000521,201806,0.767536068256765
"3300",521006486,201806,0.325333864105448
"3301",521007373,201806,0.419467004805635
"3302",521007666,201808,0.0161782287903295
"3303",521034466,201806,0.483010873875566
"3304",521061448,201803,0.727799351717523
"3305",521069333,201812,0
"3306",521069515,201812,0
"3307",521101506,201806,0
"3308",521142988,201812,0.157839554861111
"3309",521145355,201809,0
"3310",521150860,201806,0.376010728452311
"3311",521150867,201809,0.541647970188345
"3312",521165147,201809,0.553910357692582
"3313",521184645,201812,0.4607538351797
"3314",521189812,201812,0.0291364424302913
"3315",521226188,201806,0.0073609383791625
"3316",521226795,201806,0
"3317",521241771,201812,NA
"3318",521253460,201806,0.619423378241988
"3319",521253695,201812,0.43564063940147
"3320",521254104,201812,0.78779757567133
"3321",521256602,201812,0.988447688525055
"3322",521260698,201812,0.0315009579156546
"3323",521261881,201806,0.0589054346815936
"3324",521268956,201804,0
"3325",521269213,201906,0.421885659756153
"3326",521271888,201812,0.753560475747103
"3327",521295034,201803,0
"3328",521295844,201806,0
"3329",521298515,201806,0.0829742494824017
"3330",521299516,201906,0.0593310671694463
"3331",521300286,201812,0.840495295244216
"3332",521305988,201806,0.00427045955394538
"3333",521308986,201809,0.436500614361964
"3334",521310017,201812,0
"3335",521322233,201812,0.181385029828377
"3336",521333698,201812,0.0171358609715596
"3337",521336621,201806,0.771907649966872
"3338",521338101,201809,0
"3339",521356903,201809,0.494417367049307
"3340",521361731,201806,0.0218866809863711
"3341",521361744,201809,0.751003609304791
"3342",521372972,201806,0.622351004472671
"3343",521385018,201712,0.3092707307984
"3344",521441453,201806,0.548038949041222
"3345",521459222,201803,0.93489039529196
"3346",521477599,201806,0.000836910223559143
"3347",521485730,201812,0.877399876774432
"3348",521485732,201812,0.690833241080548
"3349",521522421,201906,0.157860556123849
"3350",521549551,201806,0.182947901813539
"3351",521559137,201806,0.469109626689181
"3352",521569630,201812,0.737161462303977
"3353",521585880,201812,0.0835823789169736
"3354",521589700,201806,0.00496218205940311
"3355",521596165,201812,0.786572841134382
"3356",521596171,201906,0.00286683454750613
"3357",521600095,201806,0.705852981313056
"3358",521603246,201906,0.145207673136129
"3359",521631939,201712,0.517823881582659
"3360",521636004,201812,0.372061848997667
"3361",521636425,201809,0.0404368699783875
"3362",521662186,201812,0.00148029825320588
"3363",521665967,201812,0.005947994000984
"3364",521667026,201806,0.0307157890435031
"3365",521675958,201812,0.580370544354103
"3366",521681110,201812,0.847750938805125
"3367",521685393,201806,0.759692011404473
"3368",521693162,201812,0.826687815835689
"3369",521697917,201809,0.00432050390951201
"3370",521698588,201812,0.00605413989033074
"3371",521705030,201812,0.510077245610573
"3372",521706367,201806,0.790529336988721
"3373",521708248,201809,0.44478136521829
"3374",521708782,201906,0.405438222563437
"3375",521719690,201809,0.907637973557445
"3376",521729252,201809,0.864469112903119
"3377",521729460,201806,0.186290675368865
"3378",521735674,201806,0.108003022015193
"3379",521743801,201803,0.696238548947038
"3380",521749216,201809,0.0147850366630217
"3381",521749231,201812,0.0762645620349182
"3382",521755086,201806,0
"3383",521755185,201806,0.556050021450571
"3384",521760774,201809,0.789873562476368
"3385",521767577,201803,0.0103269883895427
"3386",521785188,201806,0.0154854679536772
"3387",521788794,201812,0.731868429457797
"3388",521796840,201812,0.814731195877481
"3389",521797072,201812,0.688324528569961
"3390",521798171,201808,0
"3391",521798173,201808,0.0200405002743828
"3392",521799708,201812,NA
"3393",521800459,201812,0
"3394",521817557,201806,0.00145883755906644
"3395",521820647,201906,0.369079240952846
"3396",521825698,201812,0.0176484914362183
"3397",521848933,201806,0.053399068964067
"3398",521849276,201806,0.299231912971941
"3399",521849336,201806,0.815824921001739
"3400",521856041,201806,0.927386330384764
"3401",521857768,201808,0.583546478565462
"3402",521859345,201906,0.0636000694876468
"3403",521867471,201806,0.147612274122712
"3404",521867471,201906,0.143071737900676
"3405",521871429,201806,0.993119236339666
"3406",521888775,201812,0.0257310199156577
"3407",521892575,201806,0.00350713397973683
"3408",521901039,201806,0.742903552121592
"3409",521901220,201803,0.0154923978452289
"3410",521903732,201806,0.448264257186534
"3411",521904693,201909,0.808238981876259
"3412",521904693,201809,0.896560774506648
"3413",521910220,201806,0.84477905205485
"3414",521918403,201812,0.899688233147385
"3415",521929523,201809,0.621781707678735
"3416",521935564,201812,0.784954077431407
"3417",521939344,201812,0.627378686693063
"3418",521977542,201812,0.0108876350950713
"3419",521993704,201806,0.892912469659181
"3420",522004153,201812,0
"3421",522013526,201812,0.279139849667879
"3422",522030024,201712,0
"3423",522040518,201809,0.943197650438192
"3424",522042543,201806,0.100149909660039
"3425",522043508,201812,0.142496891828591
"3426",522044732,201806,0.96837345102848
"3427",522044732,201906,0.955439802971722
"3428",522063810,201812,0.85803153528832
"3429",522112789,201812,0
"3430",522112842,201812,0.940523644893485
"3431",522117070,201809,0.611278063221598
