"","ein","tax_pd","months_coh"
"2797",411821520,201812,35.1992092660216
"2798",411836165,201812,NA
"2799",411838632,201812,6.75423204487134
"2800",411907818,201812,1.4444091634971
"2801",411912560,201812,74.4127881912711
"2802",411936584,201812,NA
"2803",411971550,201812,2602.31607629428
"2804",412004557,201812,3377.7643894567
"2805",412020891,201809,1.31560735749408
"2806",412061387,201812,335.505482926158
"2807",412117257,201812,236.672542062493
"2808",412135502,201812,NA
"2809",412201102,201906,1.73608903020668
"2810",412241079,201806,33.5553281683964
"2811",412247717,201806,163.675081675082
"2812",416048575,201812,19.9901852519479
"2813",416049739,201809,36.4824902019352
"2814",416050237,201809,31.5330274652756
"2815",416050353,201903,44.1302400019902
"2816",420890017,201906,60.8653711943912
"2817",420919214,201809,172.970805214402
"2818",420920388,201809,76.2516474343236
"2819",420921505,201809,37.276500133477
"2820",420921642,201809,33.8688950705283
"2821",420921920,201810,28.6220775024235
"2822",420923311,201809,32.2662176232406
"2823",420923412,201809,131.940455657099
"2824",420923424,201809,49.6395518955207
"2825",420923813,201806,76.1531723750702
"2826",420923961,201809,20.8987145500925
"2827",420931497,201906,146.756715167473
"2828",420982549,201809,69.6
"2829",420989589,201809,78.9096861734573
"2830",421044017,201806,44.8466072037174
"2831",421078280,201809,65.9946547498086
"2832",421078435,201812,94.3160812194975
"2833",421110721,201812,NA
"2834",421115481,201806,87.1084568998165
"2835",421154088,201806,NA
"2836",421218704,201812,1615.6442831216
"2837",421247249,201812,NA
"2838",421258470,201906,174.606256249107
"2839",421285094,201809,243.835868610574
"2840",421293894,201806,12.5045539951453
"2841",421310967,201812,85.3415335249682
"2842",421353472,201812,1811.5079339689
"2843",421362432,201812,75.6331829869747
"2844",421366201,201812,NA
"2845",421367973,201812,108.431686905663
"2846",421370433,201812,76.7334269662921
"2847",421404432,201806,381.326256759463
"2848",421427287,201906,NA
"2849",421427313,201806,68.3437908496732
"2850",421453295,201906,474.135909940294
"2851",421466917,201906,NA
"2852",421472716,201812,NA
"2853",421489223,201812,23.7809390919524
"2854",421496268,201806,36.1915995137982
"2855",421499540,201812,58.0759013282732
"2856",421521069,201812,NA
"2857",421532718,201712,NA
"2858",421532718,201812,NA
"2859",421580163,201806,46.6125521097288
"2860",421594043,201812,NA
"2861",421596718,201806,56.4774092648393
"2862",421596718,201906,45.5260389178415
"2863",421628365,201806,132.047685147383
"2864",421687057,201812,195.656008029825
"2865",421705858,201812,66.7208854137988
"2866",421717077,201812,3.07188758461143
"2867",426092713,201901,61.6863558590615
"2868",430653605,201812,97.0932598652812
"2869",430827872,201809,37.5640613901235
"2870",430828205,201809,236.725669522772
"2871",430829262,201902,17.3470513680757
"2872",430834206,201812,71.014255446962
"2873",430835026,201809,20.4199003052758
"2874",430836672,201809,34.6442135435328
"2875",430837257,201808,34.927809521479
"2876",430837331,201901,56.3218415916338
"2877",430838255,201809,34.4726667492962
"2878",430838410,201808,42.5625582452114
"2879",430838508,201806,48.982754991337
"2880",430839970,201809,32.6773825208608
"2881",430887032,201809,64.5481292049569
"2882",430950430,201712,97.7647145271512
"2883",430997910,201806,64.0206609995044
"2884",431017571,201809,19.4387302645069
"2885",431020886,201806,18.8523125052845
"2886",431036743,201809,61.4078304359271
"2887",431044850,201902,NA
"2888",431108915,201812,52472
"2889",431117201,201812,561.064204783886
"2890",431122742,201812,314.050911582885
"2891",431129724,201812,NA
"2892",431155562,201812,NA
"2893",431175749,201806,79.6132935420346
"2894",431220525,201812,403.305229023105
"2895",431254052,201812,57.076820853565
"2896",431263499,201806,156.842903448307
"2897",431264877,201812,145.099138743949
"2898",431270167,201812,717.837209302326
"2899",431349378,201812,9.043084784228
"2900",431353414,201812,15.2203466271503
"2901",431360031,201805,52.0112359550562
"2902",431365885,201903,38.4512506980982
"2903",431384531,201812,205.057506754149
"2904",431431964,201812,1078.42565597668
"2905",431448868,201806,12.7633318221946
"2906",431470360,201906,112.401576812909
"2907",431470360,201806,586.171570500573
"2908",431472893,201812,30.514151218452
"2909",431481983,201812,NA
"2910",431524876,201806,2588.72493274195
"2911",431524876,201906,752.467016566616
"2912",431525109,201812,NA
"2913",431536703,201812,3.18797354179194
"2914",431550588,201906,496.977326035966
"2915",431557527,201812,0.743237088988068
"2916",431577576,201812,0.00390828556539865
"2917",431583953,201812,62.234170490433
"2918",431593771,201812,488.523121387283
"2919",431611669,201812,70.0311111111111
"2920",431625058,201812,26.2718531723997
"2921",431631106,201809,76.5949731284947
"2922",431654693,201805,480.093115124154
"2923",431662598,201812,13.3677825810127
"2924",431668309,201812,1.61300685602351
"2925",431672233,201812,0.18488
"2926",431692966,201812,425.605095541401
"2927",431699762,201812,NA
"2928",431707627,201812,40.3095210074144
"2929",431713901,201812,3.66380441055595
"2930",431746357,201905,84.5892718481783
"2931",431763791,201812,163.239586245457
"2932",431769074,201812,113.280189959294
"2933",431781474,201806,NA
"2934",431787451,201812,0
"2935",431813891,201812,NA
"2936",431827775,201812,23.5144396551724
"2937",431843831,201812,128.312145289444
"2938",431847159,201812,NA
"2939",431917748,201806,273.740053050398
"2940",431937909,201809,559.086892488954
"2941",431963410,201812,57.3355902693814
"2942",431964093,201703,NA
"2943",431964093,201803,NA
"2944",431964093,201903,NA
"2945",431971753,201809,4.32828991069452
"2946",432065178,201812,NA
"2947",432099497,201812,231.374253123303
"2948",432109336,201812,-8.4279542566709
"2949",432109336,201712,-9.89742294087923
"2950",436063875,201812,56.3316432085928
"2951",440610781,201812,32.6890867187853
"2952",450311269,201812,20.1088561958481
"2953",450333456,201806,62.8890440529808
"2954",450333497,201812,27.1686599491478
"2955",450333816,201906,115.307629204266
"2956",450404558,201812,116.61523338303
"2957",450404818,201812,NA
"2958",450433205,201812,301.026455026455
"2959",450435966,201812,173.19227202473
"2960",450440770,201809,1168.42455973346
"2961",450451050,201812,200.945600920069
"2962",450458458,201812,8.91043811080971
"2963",450466910,201812,NA
"2964",450510041,201812,NA
"2965",450514840,201808,307.626451287229
"2966",450536344,201808,8.83734898407468
"2967",450553449,201812,362.927826272089
"2968",450635592,201809,22.4481892146191
"2969",450667570,201806,132.429864253394
"2970",450713446,201812,557.153117206983
"2971",450961157,201812,NA
"2972",451018523,201812,270.525405405405
"2973",451161860,201812,378.6744
"2974",451480958,201812,9.2770843110218
"2975",451560552,201812,22970.625
"2976",451796085,201812,49.3623880597015
"2977",452053473,201812,NA
"2978",452182448,201806,19.6693471590308
"2979",452412695,201812,110.965313803275
"2980",452453557,201712,8.95084175084175
"2981",452453557,201812,0.542972699696663
"2982",452458485,201812,45.9652682192976
"2983",452495397,201812,3951.36256195196
"2984",452608672,201812,NA
"2985",452773838,201812,155.320361362057
"2986",452793341,201812,31813.74
"2987",452799204,201806,1.6678260352567
"2988",452929347,201806,4.69259178796437
"2989",452991692,201812,3695.0421686747
"2990",452992960,201806,53.12177547197
"2991",453091965,201812,NA
"2992",453127256,201812,70.9872547549568
"2993",453183751,201812,0.410602325615184
"2994",453204921,201812,NA
"2995",453261720,201812,154.985033066481
"2996",453527429,201812,NA
"2997",453615582,201906,16.423898315201
"2998",453642906,201812,NA
"2999",453682212,201812,NA
"3000",453690894,201812,64.0770229473322
"3001",453739378,201812,74.0511572856391
"3002",453763712,201906,NA
"3003",453783528,201812,NA
"3004",453812405,201806,97.9391895344678
"3005",453950421,201812,NA
"3006",454040991,201812,1073.81485612313
"3007",454055306,201806,5449.216
"3008",454234550,201812,47.4281208935611
"3009",454243194,201906,4.32453092425295
"3010",454306311,201812,23.1641403715718
"3011",454381236,201806,34.1219903691814
"3012",454449701,201806,9.36829558998808
"3013",454449701,201906,15.6257714144656
"3014",454461663,201809,NA
"3015",454554890,201812,NA
"3016",454620867,201812,88.8911810211449
"3017",454621429,201806,1.30527807775378
"3018",454654957,201712,NA
"3019",454824004,201812,NA
"3020",454845530,201812,NA
"3021",454845530,201612,NA
"3022",454879810,201812,263.552267610164
"3023",454880865,201808,224.341337907376
"3024",454896566,201812,9.3043141691726
"3025",454896566,201712,35.3181298146595
"3026",454917543,201812,5.62820133672443
"3027",455007685,201812,0.139764980847887
"3028",455007685,201712,NA
"3029",455085747,201903,12.6287475483329
"3030",455191643,201809,1468.47417218543
"3031",455273568,201906,NA
"3032",455391838,201712,NA
"3033",455416167,201812,3394.14424689701
"3034",455463922,201812,19.9569049951028
"3035",455470563,201806,24.5081377306791
"3036",455568701,201812,NA
"3037",456014870,201812,24.7935875076518
"3038",456016428,201812,NA
"3039",456016428,201812,NA
"3040",460281029,201806,NA
"3041",460281029,201906,NA
"3042",460282100,201809,112.787474764219
"3043",460282131,201809,27.5656666262493
"3044",460315601,201812,NA
"3045",460336659,201812,NA
"3046",460348562,201809,147.719130091905
"3047",460348804,201906,47.2953464209548
"3048",460349132,201812,NA
"3049",460350177,201809,536.437101343324
"3050",460374958,201909,556.772114112979
"3051",460374958,201809,1303.63441135114
"3052",460388457,201812,NA
"3053",460394983,201809,312.567908069249
"3054",460421416,201812,4269.54337482891
"3055",460421730,201812,NA
"3056",460423106,201806,110.444237834325
"3057",460423151,201812,107.754141850243
"3058",460425641,201612,-593.497674418605
"3059",460442266,201809,110.561407570321
"3060",460442430,201812,38.3170991241712
"3061",460458578,201809,1293.45563098062
"3062",460468961,201906,545.805006587615
"3063",460490590,201812,NA
"3064",460490590,201809,NA
"3065",460490590,201712,NA
"3066",460516882,201806,1.49023013460703
"3067",460613568,201812,185.752430330525
"3068",460711295,201812,74.5513685045617
"3069",460716370,201809,14.1665965944923
"3070",460752420,201808,NA
"3071",460775590,201812,1755.37344866491
"3072",460788470,201812,9.13332655344249
"3073",460846338,201812,NA
"3074",460854156,201812,12
"3075",460942043,201806,NA
"3076",461027572,201805,42.7141552511416
"3077",461134776,201812,134.639309890373
"3078",461157061,201809,5.53757767616368
"3079",461234510,201812,NA
"3080",461508330,201812,39381.3696
"3081",461595343,201811,16.309413786519
"3082",461720815,201806,276.840746311126
"3083",461720815,201906,798.128668627759
"3084",462115418,201812,NA
"3085",462140359,201812,26.4622451421645
"3086",462163076,201812,NA
"3087",462336264,201806,1428.39298758218
"3088",462786944,201812,0.210006453000645
"3089",463005368,201812,78.9804450438301
"3090",463005966,201812,NA
"3091",463082735,201812,NA
"3092",463085747,201809,193.314600268834
"3093",463117942,201812,2.99375047282
"3094",463149742,201812,NA
"3095",463309807,201812,107.826159296605
"3096",463415835,201812,165.575374579554
"3097",463582754,201812,191.932682851079
"3098",463621967,201812,NA
"3099",464008664,201812,NA
"3100",464036202,201812,NA
"3101",464178872,201806,81.682641560068
"3102",464290005,201812,24.8437667858623
"3103",464362970,201806,NA
"3104",464362970,201906,15950.1333333333
"3105",464368386,201812,12.0371894103154
"3106",464433655,201806,6473.37888198758
"3107",464952594,201812,NA
"3108",465011667,201906,NA
"3109",465136872,201806,17.0161148270691
"3110",465136872,201706,2.11997143537253
"3111",465165393,201812,NA
"3112",465523814,201812,NA
"3113",470492640,201809,115.934369324176
"3114",470493594,201806,15.5090068974754
"3115",470494452,201809,46.8791365216912
"3116",470495122,201809,299.052459704695
"3117",470497102,201809,44.0309000171466
"3118",470498629,201812,537.508527671424
"3119",470531887,201806,15.0409137554098
"3120",470560023,201906,355.629567408652
"3121",470560023,201806,315.905791160468
"3122",470597743,201812,96.9344393581365
"3123",470611476,201809,43.9350465970065
"3124",470637493,201806,114.841188590149
"3125",470646706,201812,43.8069740036651
"3126",470653390,201803,13.6389994667949
"3127",470751100,201812,199.00526478786
"3128",470754453,201812,29.1872443885351
"3129",470767984,201812,160.605929223233
"3130",470773689,201906,NA
"3131",470775970,201812,1051.88396773737
"3132",470782317,201903,350.795657662207
"3133",470783310,201812,735.813721498371
"3134",470784065,201906,161.731356626686
"3135",470785404,201812,160.743590882836
"3136",470790384,201812,132.548538922561
"3137",470798426,201812,1555.12256760172
"3138",470803373,201812,3895.53913808267
"3139",470806640,201809,93.2927579678132
"3140",470829495,201906,0.000311772530761556
"3141",470833437,201812,568.971428571429
"3142",470837036,201806,50.8464604810997
"3143",470875764,201806,77.3270238749547
"3144",470913445,201906,1.65346437346437
"3145",470943557,201803,1896.66055045872
"3146",470950615,201806,10.4617460531642
"3147",470950622,201803,446262
"3148",471006046,201812,45.8484021571848
"3149",471093103,201906,5.36680116968618
"3150",471093103,201806,4.13683385894783
"3151",471158807,201806,317541
"3152",471159396,201812,45351.6083916084
"3153",471162906,201812,NA
"3154",471166277,201812,10.4094835302137
"3155",471169779,201812,133.052638190955
"3156",471191643,201806,129.413424600126
"3157",471267077,201812,199.848256527072
"3158",471275202,201812,41.3913712220257
"3159",471462723,201812,20.5362837617963
"3160",471462723,201712,NA
"3161",471508832,201812,18.3623702203089
"3162",471691856,201812,81.3759830290173
"3163",471717438,201812,92.0072772823526
"3164",471766185,201712,2.77252752371931
"3165",471872559,201812,NA
"3166",471920172,201906,5.54528837771716
"3167",471937546,201812,32.6059708995448
"3168",472300185,201806,127.736988905556
"3169",472362705,201806,578.112033195021
"3170",472438087,201812,203.803799826152
"3171",472616775,201812,30.2305189775368
"3172",472624854,201806,77.895743663319
"3173",473017705,201812,2130.24232633279
"3174",473075346,201812,295.56
"3175",473080680,201812,666.610526315789
"3176",473130767,201812,374.880973915041
"3177",473168362,201812,243.46038114343
"3178",473582552,201812,NA
"3179",473583307,201812,NA
"3180",473660577,201812,319.436102612379
"3181",473985534,201812,226.876310272537
"3182",474081995,201812,656.773109243697
"3183",474119478,201812,NA
"3184",474149842,201812,NA
"3185",474149842,201712,NA
"3186",474385967,201812,13.4770976895014
"3187",474781061,201809,NA
"3188",474800790,201812,9.55528459249866
"3189",474815728,201812,NA
"3190",474900810,201706,NA
"3191",474900810,201806,NA
"3192",474907363,201812,19.2574568461088
"3193",474949375,201812,NA
"3194",475044823,201812,108.544092634998
"3195",475050055,201812,149.014368269808
"3196",475155515,201812,82.6390997121172
"3197",475271086,201812,15.3550340651022
"3198",475629011,201812,3047.11188118812
"3199",480602109,201812,2.36593022093372
"3200",480721487,201903,19.8157171476034
"3201",480725078,201811,32.6057441253264
"3202",480725806,201903,43.3071155142009
"3203",480725806,201803,37.1875387137912
"3204",480780983,201810,34.4797905530274
"3205",480788543,201806,51.7547324591938
"3206",480791574,201806,161.155479113164
"3207",480791574,201906,82.6924462954371
"3208",480814616,201809,91.2753650650781
"3209",480822466,201812,NA
"3210",480832017,201906,18.2027187186481
"3211",480873340,201812,NA
"3212",480874804,201905,187.435856548545
"3213",480934993,201812,18.6151584719309
"3214",480971150,201809,1375.63750391972
"3215",480978676,201812,169
"3216",480995970,201812,363.39584340261
"3217",481000266,201812,24.7952421410365
"3218",481021157,201812,58.3865884807713
"3219",481046758,201812,338.909930715935
"3220",481053950,201812,1.8757441957447
"3221",481084776,201812,NA
"3222",481087157,201812,6.95516365266776
"3223",481099496,201812,1235.98519249753
"3224",481118891,201812,4.13873080639966
"3225",481131323,201812,42.5206934460888
"3226",481142851,201905,-4.30055118731051e-05
"3227",481157374,201812,352.293237150586
"3228",481160429,201812,NA
"3229",481160735,201812,46.1484790345494
"3230",481161016,201812,61.32475617348
"3231",481190431,201812,NA
"3232",481206434,201812,506.59249061051
"3233",481266285,201809,8.89274466981189
"3234",481266285,201709,8.6259660186658
"3235",481269237,201809,117.572383498854
"3236",486120518,201903,166.162601626016
"3237",510064301,201812,91.2094953018038
"3238",510064344,201812,66.5655602632014
"3239",510065747,201812,19.2445753810683
"3240",510104704,201906,21.8308845302093
"3241",510104704,201806,23.2374144302417
"3242",510120169,201806,232.531648426041
"3243",510137583,201806,372.209026798307
"3244",510151095,201806,52.9146071725372
"3245",510152395,201812,473.186690725942
"3246",510155779,201812,931.718218161051
"3247",510165030,201806,NA
"3248",510168908,201806,269.170038743005
"3249",510171851,201812,156.841266784985
"3250",510173390,201806,14.5385681724156
"3251",510177339,201812,821.108059701492
"3252",510179471,201812,95.811326884032
"3253",510183368,201812,4373.25880923451
"3254",510187791,201812,61.5975689106099
"3255",510188108,201812,25.82489171528
"3256",510188251,201806,11.57615611068
"3257",510188718,201812,243.812088308098
"3258",510190132,201812,NA
"3259",510192025,201806,56.7100402684564
"3260",510192170,201812,126.539619290209
"3261",510201816,201706,11.7700530524982
"3262",510201816,201806,3.74220665499124
"3263",510202535,201812,NA
"3264",510218904,201812,34.2887342791896
"3265",510227173,201812,25.2721429574614
"3266",510244870,201905,NA
"3267",510257372,201806,437.396787626413
"3268",510294138,201806,52.6460131878334
"3269",510298556,201806,92.5878677210312
"3270",510334057,201806,125.817171230593
"3271",510374347,201812,228.406101454416
"3272",510376650,201812,NA
"3273",510377799,201806,NA
"3274",510387484,201806,14.365632060784
"3275",510400912,201812,NA
"3276",510424584,201906,NA
"3277",510429735,201812,12.743846336258
"3278",510467167,201812,175.738968626788
"3279",510476886,201812,100.378331632723
"3280",510515166,201812,NA
"3281",510549810,201806,12.2523653306708
"3282",510585799,201812,158.444015444015
"3283",510646454,201903,11.3391938961685
"3284",520260476,201809,NA
"3285",520788987,201809,52.3126634260922
"3286",520817684,201809,78.0374526639941
"3287",520820662,201809,191.620944437538
"3288",520822919,201806,75.9252399018076
"3289",520880429,201812,121.068474407612
"3290",520886996,201806,54.8788002857992
"3291",520890090,201806,71651.6923076923
"3292",520897780,201812,45.0939389444847
"3293",520900964,201810,115.581433345711
"3294",520905968,201806,191.54994634919
"3295",520913909,201806,666.782211217979
"3296",520958568,201806,266.348548228346
"3297",520982396,201806,526.55042225534
"3298",520986261,201812,65.1286858206606
"3299",521000521,201806,18.1149218983922
"3300",521006486,201806,62.1730844808281
"3301",521007373,201806,114.395240163423
"3302",521007666,201808,367.656426181073
"3303",521034466,201806,42.9485530546624
"3304",521061448,201803,8.99785680144319
"3305",521069333,201812,600.994893134103
"3306",521069515,201812,NA
"3307",521101506,201806,987.235934215407
"3308",521142988,201812,0.376801869989881
"3309",521145355,201809,305.8224
"3310",521150860,201806,171.181277336705
"3311",521150867,201809,23.7702643512166
"3312",521165147,201809,13.9516926421641
"3313",521184645,201812,20.8018942024201
"3314",521189812,201812,37.6822174468464
"3315",521226188,201806,57.7333655727255
"3316",521226795,201806,15856.4425531915
"3317",521241771,201812,NA
"3318",521253460,201806,8.78311230371964
"3319",521253695,201812,243.494351694492
"3320",521254104,201812,6.67986289775156
"3321",521256602,201812,NA
"3322",521260698,201812,51.376683780094
"3323",521261881,201806,386.604513518016
"3324",521268956,201804,NA
"3325",521269213,201906,14501.1797845899
"3326",521271888,201812,157.521252285192
"3327",521295034,201803,25298.9130434783
"3328",521295844,201806,32.9414472472841
"3329",521298515,201806,36.045282313533
"3330",521299516,201906,39.5091234462672
"3331",521300286,201812,18.359531570687
"3332",521305988,201806,151.891743119266
"3333",521308986,201809,59.6742958063511
"3334",521310017,201812,3508.5
"3335",521322233,201812,262.302544072627
"3336",521333698,201812,55.7833731665956
"3337",521336621,201806,62.0440629470672
"3338",521338101,201809,1267.83305549909
"3339",521356903,201809,69.886148142361
"3340",521361731,201806,512.201826881253
"3341",521361744,201809,356.674394099052
"3342",521372972,201806,63.8170328269155
"3343",521385018,201712,200.958088773042
"3344",521441453,201806,1701.64
"3345",521459222,201803,50.6292026897214
"3346",521477599,201806,286.645903786157
"3347",521485730,201812,109.983813704906
"3348",521485732,201812,122.660556218218
"3349",521522421,201906,59.2357785689184
"3350",521549551,201806,68.6844683507828
"3351",521559137,201806,345.494620888454
"3352",521569630,201812,2.48816726660029
"3353",521585880,201812,134.569609998843
"3354",521589700,201806,26.5816958731627
"3355",521596165,201812,175.958957106812
"3356",521596171,201906,63.31130280836
"3357",521600095,201806,9.75630600300409
"3358",521603246,201906,424.831387202242
"3359",521631939,201712,77.4785323801955
"3360",521636004,201812,185.734967511652
"3361",521636425,201809,32.3741779497099
"3362",521662186,201812,280.543646621552
"3363",521665967,201812,87.4951286347212
"3364",521667026,201806,79.3909722431059
"3365",521675958,201812,90.4307905526361
"3366",521681110,201812,113.509236571869
"3367",521685393,201806,11.6555435952637
"3368",521693162,201812,115.055102101243
"3369",521697917,201809,64.9162994923084
"3370",521698588,201812,80.2677945537881
"3371",521705030,201812,0.140036793981164
"3372",521706367,201806,115.516510538642
"3373",521708248,201809,0.294692976921907
"3374",521708782,201906,134.249655468104
"3375",521719690,201809,11.8942504030091
"3376",521729252,201809,295.407885449229
"3377",521729460,201806,31.5191355019084
"3378",521735674,201806,38.2115737361436
"3379",521743801,201803,12.7543284082473
"3380",521749216,201809,178.2473880406
"3381",521749231,201812,43.7002310993727
"3382",521755086,201806,NA
"3383",521755185,201806,65.5507142857143
"3384",521760774,201809,5060.15406976744
"3385",521767577,201803,16.5031804002975
"3386",521785188,201806,63.232920617357
"3387",521788794,201812,-2084.1174989509
"3388",521796840,201812,29.2376857760789
"3389",521797072,201812,58.3684292119085
"3390",521798171,201808,NA
"3391",521798173,201808,NA
"3392",521799708,201812,NA
"3393",521800459,201812,NA
"3394",521817557,201806,65.9452745259821
"3395",521820647,201906,79.1732113449222
"3396",521825698,201812,249.420599711369
"3397",521848933,201806,66.7670683656305
"3398",521849276,201806,304.399636393686
"3399",521849336,201806,136.987931518383
"3400",521856041,201806,33.6670716889429
"3401",521857768,201808,202.701039470413
"3402",521859345,201906,3990.37051792829
"3403",521867471,201806,123.382260243134
"3404",521867471,201906,6.10701545778835
"3405",521871429,201806,1.21424227562531
"3406",521888775,201812,46.6603730858291
"3407",521892575,201806,70.4480295566502
"3408",521901039,201806,78.2293717353755
"3409",521901220,201803,1507.68269224111
"3410",521903732,201806,248.814718005429
"3411",521904693,201909,NA
"3412",521904693,201809,NA
"3413",521910220,201806,1.35971911905522
"3414",521918403,201812,33.9306994818653
"3415",521929523,201809,23.0499506416584
"3416",521935564,201812,9.54903272727273
"3417",521939344,201812,555.427697355295
"3418",521977542,201812,116.835852006253
"3419",521993704,201806,58.5004708262128
"3420",522004153,201812,NA
"3421",522013526,201812,129.187008859665
"3422",522030024,201712,2.51996939556236
"3423",522040518,201809,17.9567769031792
"3424",522042543,201806,18.5126016412582
"3425",522043508,201812,19.8304498035037
"3426",522044732,201806,NA
"3427",522044732,201906,NA
"3428",522063810,201812,321.779286926995
"3429",522112789,201812,NA
"3430",522112842,201812,NA
"3431",522117070,201809,50.3202930618878
"3432",522122962,201806,4.8674088152774
"3433",522134061,201812,32.3441138421733
"3434",522145231,201806,NA
"3435",522148647,201906,9.85536343433249
"3436",522209492,201803,63.6937656486974
"3437",522216973,201812,606.723386332526
"3438",522238147,201812,24.0601789635845
"3439",522277915,201809,26.5239723000159
"3440",522288349,201812,252.271392845493
"3441",522294492,201812,352.12389380531
"3442",522301257,201712,246.07278734954
"3443",522301257,201812,230.864173137185
"3444",522306483,201812,NA
"3445",522341599,201806,224.549741230592
"3446",522374370,201806,50.6277196732575
"3447",522403507,201812,16.2716222955641
"3448",522419407,201812,NA
"3449",526054476,201809,5834.7127312296
"3450",526064934,201806,71.2122379189561
"3451",526065754,201809,72.0890315501808
"3452",526066477,201806,7.02289772746103
"3453",526067043,201806,88.4615384615385
"3454",530204693,201809,79.3711773544306
"3455",530208981,201809,152.62585465043
"3456",540505877,201809,58.1947647478511
"3457",540763686,201806,23.7168192853435
"3458",540787715,201806,24.1323414915326
"3459",540788796,201806,18.6148141382775
"3460",540792030,201806,30.4723647326387
"3461",540793072,201806,35.5788458422389
"3462",540797340,201812,215.923170840654
"3463",540799964,201806,34.1501228016708
"3464",540805640,201806,34.562375984126
"3465",540805926,201806,63.4658341541595
"3466",540880233,201806,540.054934993591
"3467",541008875,201809,36.763851044505
"3468",541023025,201812,87.7194703080808
"3469",541028220,201806,54.6936822369777
"3470",541037615,201906,75.1952929896539
"3471",541085032,201809,48.0203938580779
"3472",541117976,201806,46.7858186075032
"3473",541117976,201906,59.4757563868824
"3474",541121171,201906,310.686494477781
"3475",541128998,201812,41.40833705119
"3476",541142968,201806,29.2823595218006
"3477",541195325,201812,1073.45414847162
"3478",541204810,201806,20.5978280220758
"3479",541244012,201812,81.0757462054274
"3480",541251222,201812,86.716862745098
"3481",541375465,201806,59.891736335756
"3482",541378797,201806,136.946288750655
"3483",541385198,201906,45.2478310071671
"3484",541428495,201806,11.0727202500088
"3485",541434339,201812,NA
"3486",541442466,201812,857.510163718273
"3487",541444564,201812,208.800868935554
"3488",541479059,201812,1122.66320318208
"3489",541480544,201806,9.70873793443288
"3490",541500474,201906,237.443166599349
"3491",541506110,201812,261.651124260355
"3492",541508538,201906,35.2847483095417
"3493",541516042,201812,NA
"3494",541525662,201812,40.5251107403785
"3495",541530324,201706,5.40576883042784
"3496",541533426,201812,590.533810432934
"3497",541540461,201812,NA
"3498",541547367,201806,26.770391723662
"3499",541570712,201806,120.997492548611
"3500",541583954,201812,3.64619615032081
"3501",541587929,201806,-332.183274021352
"3502",541595851,201906,65.609578172356
"3503",541598026,201906,364.830778131328
"3504",541599433,201806,75.5454804676362
"3505",541630342,201806,6.3678436257366
"3506",541635676,201812,NA
"3507",541652359,201806,359.977969348659
"3508",541680631,201812,231.564622465481
"3509",541702517,201812,48.491470872224
"3510",541702770,201812,NA
"3511",541714395,201906,158.233612923268
"3512",541736110,201806,315.955864121002
"3513",541773109,201812,NA
"3514",541792586,201812,NA
"3515",541805314,201812,NA
"3516",541826719,201712,NA
"3517",541841570,201812,NA
"3518",541859762,201806,NA
"3519",541859762,201906,NA
"3520",541877843,201812,100.781980397085
"3521",541884569,201812,NA
"3522",541885559,201812,NA
"3523",541890440,201906,55.3278968776404
"3524",541906879,201812,119.541388174807
"3525",541961045,201806,NA
"3526",541970097,201806,344.912829554796
"3527",541983838,201812,172.244725738397
"3528",541989160,201806,107.090845562544
"3529",542006078,201806,41.6389398634217
"3530",542021535,201806,NA
"3531",542021535,201906,NA
"3532",542056867,201906,NA
"3533",542090590,201812,0
"3534",542102541,201812,53.2309701492537
"3535",542132153,201812,498.733311218972
"3536",546026892,201812,77.7038709322174
"3537",546057095,201806,15.5261630053896
"3538",550479026,201808,41.023330324336
"3539",550480001,201812,20.3261402552163
"3540",550485438,201810,50.1839586667669
"3541",550486604,201806,18.3397189785092
"3542",550488188,201812,38.5393726510714
"3543",550492209,201803,200.209850606909
"3544",550525522,201812,125.464633595002
"3545",550541546,201812,324.712611345523
"3546",550581982,201906,17.092323034556
"3547",550601592,201806,30.8030715195758
"3548",550620198,201812,228.967505822336
"3549",550629135,201812,17.5307940852245
"3550",550630721,201812,58.3312648477431
"3551",550632134,201809,7.80099272769248
"3552",550647494,201806,97.4901948125313
"3553",550648202,201809,40.4485280548568
"3554",550661130,201812,165.669680865863
"3555",550662121,201806,51.4680576070901
"3556",550670538,201906,168.19789320741
"3557",550670839,201812,14.589947985596
"3558",550685778,201806,36.7782722111401
"3559",550720016,201906,1437.08203125
"3560",550720311,201812,180.533690453415
"3561",550760268,201812,453.471247199403
"3562",550763261,201712,1477.52941176471
"3563",550793987,201806,1358.99191374663
"3564",550830072,201806,209.882852807284
"3565",550838185,201812,980.562376237624
"3566",550860403,201812,49.6228270676692
"3567",550881162,201806,35828.2285714286
"3568",556025355,201808,35.7390857055955
"3569",556025609,201812,64.1949913421032
"3570",556026584,201903,55.578829633542
"3571",560530008,201906,183.424592700464
"3572",560753097,201806,23.142966533089
"3573",560816296,201806,134.311163239961
"3574",560841757,201806,7.57548577467589
"3575",560841937,201806,14.5382441197453
"3576",560845795,201812,47.8460396699038
"3577",560846319,201806,17.5635095960252
"3578",560849092,201806,24.6393074117816
"3579",560851147,201806,15.3954982698166
"3580",560855390,201806,43.0026742080325
"3581",560857800,201906,28.3972920188888
"3582",560857923,201806,15.5187520987097
"3583",560859971,201906,22.4864081188837
"3584",560861200,201806,2.47601985975329
"3585",560861261,201806,20.4237752664288
"3586",560861762,201806,65.1010615093791
