"","ein","tax_pd","equity_ratio"
"2624",386111652,201809,0.404527253669946
"2625",390749512,201812,0.657007365274834
"2626",390806291,201806,0.93713986159573
"2627",390807066,201812,0.545408563144302
"2628",390826861,201812,0.772323215824892
"2629",390984402,201812,-0.0777870535246032
"2630",391030611,201812,0.584968204939401
"2631",391047172,201806,0.642050373324609
"2632",391050492,201812,0.680886127226478
"2633",391051779,201812,0.646644433721805
"2634",391052077,201812,0.660929860082626
"2635",391053365,201812,0.777749460742109
"2636",391053511,201812,0.567332440108801
"2637",391053827,201812,0.734807320000443
"2638",391076125,201806,0.603380604131656
"2639",391076993,201812,0.797861824719928
"2640",391077614,201812,0.13868782202213
"2641",391080179,201812,0.418137342039144
"2642",391080897,201812,0.727045336903247
"2643",391086966,201812,0.578853649111802
"2644",391091469,201812,0.836363918597973
"2645",391141037,201812,0.610715927274712
"2646",391144446,201812,0.476538716050558
"2647",391144913,201812,0.663855953096286
"2648",391146191,201812,0.85063879171566
"2649",391186642,201812,0.213747663102922
"2650",391194285,201812,-0.117793497135104
"2651",391203539,201812,0.961354663502642
"2652",391209035,201812,0.0632360058073883
"2653",391214392,201812,0.196237464994945
"2654",391270955,201806,0.504998093888443
"2655",391277471,201812,0.266615173239629
"2656",391286685,201812,0.903490314850252
"2657",391302222,201812,0.77905572842753
"2658",391322491,201812,0.958546684002322
"2659",391323500,201812,0.284259238033293
"2660",391333817,201812,0.949356419445757
"2661",391361342,201812,0.750497172438537
"2662",391395627,201812,0.800531498295857
"2663",391402851,201812,0.466670799051845
"2664",391414365,201812,0.326928530963113
"2665",391416746,201809,0.981424507529632
"2666",391429763,201812,0.353233303702399
"2667",391431651,201812,0.8274853555265
"2668",391456011,201812,0.708032819426983
"2669",391478014,201812,0.922644476879731
"2670",391508503,201812,0.190324087953681
"2671",391539301,201812,0.765318599787644
"2672",391579521,201812,0.708094766687707
"2673",391582471,201809,0.751661915289149
"2674",391597954,201812,0.230870745204406
"2675",391621905,201812,0.938003884607342
"2676",391632486,201812,-2.2685436730056
"2677",391680095,201812,-0.0816514266534778
"2678",391705637,201812,0.0501449707970079
"2679",391706658,201812,0.731406713150983
"2680",391707616,201812,0.949862836496643
"2681",391718522,201809,0.97841344363235
"2682",391720129,201812,0.0181607220891159
"2683",391731739,201812,0.44154485085353
"2684",391736091,201812,0.459114819962966
"2685",391742974,201806,0.608755441316302
"2686",391743300,201907,-0.682416762555814
"2687",391749682,201812,0.607395486358022
"2688",391776921,201906,0.684144177474496
"2689",391781842,201812,-0.104951271495378
"2690",391809548,201812,0.780119651786966
"2691",391815578,201812,0.340166124485933
"2692",391817581,201812,0.517527701912239
"2693",391833482,201712,0.312915900392871
"2694",391833482,201812,0.396835915216083
"2695",391837474,201812,0.95690323472516
"2696",391841414,201806,0.896124637321412
"2697",391863020,201806,0.571881733521562
"2698",391865233,201806,-1.36560589331165
"2699",391865235,201806,-1.51204611599921
"2700",391880148,201812,0.998154880046043
"2701",391893658,201812,0.984097980147168
"2702",391893799,201812,0.956234305334905
"2703",391915741,201812,0.82484525114022
"2704",391921745,201812,0.97409264565425
"2705",391943549,201806,-1.02520588584908
"2706",391943551,201806,-0.832401651706769
"2707",391943553,201806,-1.04856595020046
"2708",391943554,201806,-0.791573043851589
"2709",391945011,201812,0.826721943937336
"2710",391947692,201812,-1.00526933716379
"2711",391950538,201812,0.769648246646907
"2712",391950538,201712,0.868045746183563
"2713",391980202,201812,0.247768732836406
"2714",392005705,201906,0.919364147470023
"2715",392010184,201812,0.564994921827302
"2716",392035274,201812,-0.0702155447372839
"2717",396092644,201803,0.940819629702595
"2718",396092644,201903,0.949713237867929
"2719",410758756,201809,0.412039477052593
"2720",410872993,201809,0.446032721370193
"2721",410883443,201809,0.646947640533849
"2722",410885981,201809,0.284169394617317
"2723",410888083,201809,0.835023496104973
"2724",410888488,201812,0.653283301963354
"2725",410888567,201908,0.756858744533598
"2726",410900982,201809,0.64485993249997
"2727",410903890,201809,0.444672051987906
"2728",410904802,201812,0.842331800970199
"2729",410904805,201812,0.469309522397997
"2730",410904808,201809,0.40545791388481
"2731",410904809,201809,0.726121844054017
"2732",410904860,201809,0.690137946917078
"2733",410905871,201902,0.390308858195685
"2734",410906178,201812,0.538082918764442
"2735",410907135,201809,0.68003503061085
"2736",410916478,201812,0.57875492842279
"2737",410968007,201812,0.140468472263173
"2738",410972298,201812,0.888366507736207
"2739",410977257,201812,0.344208780312816
"2740",410984859,201812,0.898945237213185
"2741",411226944,201812,0.663354642940423
"2742",411260469,201812,0.518580457777402
"2743",411277423,201812,0.848606979819098
"2744",411280596,201812,0.413169261770037
"2745",411292817,201812,0.703496297721545
"2746",411358011,201812,0.640857855987838
"2747",411363580,201812,0.75096517547509
"2748",411367503,201812,-0.440595221330329
"2749",411386089,201809,0.810635475365831
"2750",411386097,201812,0.794669438046691
"2751",411386986,201812,0.596491545954343
"2752",411386993,201812,0.838279120867158
"2753",411400856,201812,1
"2754",411432372,201712,0.765929608830819
"2755",411432372,201812,0.767520707872868
"2756",411448392,201812,1
"2757",411455507,201809,-1.29691530502744
"2758",411463426,201806,0.586329044005446
"2759",411464428,201806,0.856282316871689
"2760",411464430,201906,-0.591936051287878
"2761",411465688,201812,0.357096337024378
"2762",411524088,201812,0.302941891876239
"2763",411543292,201812,0.981741281347261
"2764",411558711,201812,0.189303388978891
"2765",411560462,201812,0.840149344096872
"2766",411614427,201809,-0.0257195453428958
"2767",411616861,201806,0.0175241168048306
"2768",411657094,201812,0.0274148488242873
"2769",411658636,201906,0.0675525410363744
"2770",411675502,201812,0.228924637604813
"2771",411678328,201812,0.316255072121855
"2772",411687873,201812,0.555513692003926
"2773",411694837,201806,0.500450103161374
"2774",411699606,201812,0.0871721268612023
"2775",411703162,201812,0.275804429148387
"2776",411704840,201812,0.957208290905293
"2777",411716667,201812,0.547428263379189
"2778",411717910,201906,0.286915057731811
"2779",411721815,201812,0.245481236862026
"2780",411725106,201812,0.931542179125747
"2781",411728926,201812,NA
"2782",411733082,201812,1
"2783",411733974,201812,1
"2784",411738791,201812,0.446226095746635
"2785",411752558,201812,0.25393960211385
"2786",411753148,201812,0.921654314629536
"2787",411754720,201812,0.976300004895047
"2788",411756186,201906,0.970138697597546
"2789",411781942,201906,0.960454646622606
"2790",411782394,201806,0.243504926220569
"2791",411790000,201812,-0.00513600885594622
"2792",411794924,201812,0.965519857203564
"2793",411800192,201812,0.505946381632371
"2794",411801834,201812,0.826452245355188
"2795",411801991,201806,0.911402744287294
"2796",411811640,201812,0.891454965357968
"2797",411821520,201812,0.107582602622675
"2798",411836165,201812,0.994287257468113
"2799",411838632,201812,-0.112274052010473
"2800",411907818,201812,-0.536368881805193
"2801",411912560,201812,0.817576995159164
"2802",411936584,201812,1
"2803",411971550,201812,0.780823906535266
"2804",412004557,201812,0.968484385509753
"2805",412020891,201809,-0.345589733039988
"2806",412061387,201812,0.906257337410069
"2807",412117257,201812,0.977700246461109
"2808",412135502,201812,NA
"2809",412201102,201906,0.987293552758194
"2810",412241079,201806,0.968509927232824
"2811",412247717,201806,0.255260492267207
"2812",416048575,201812,0.561784120658516
"2813",416049739,201809,0.570130294115142
"2814",416050237,201809,0.487034669434087
"2815",416050353,201903,0.604257550302342
"2816",420890017,201906,0.881911575618498
"2817",420919214,201809,0.645880150986236
"2818",420920388,201809,0.849003014143288
"2819",420921505,201809,0.65716386872946
"2820",420921642,201809,0.736434720538281
"2821",420921920,201810,0.69971373974753
"2822",420923311,201809,0.53481760121179
"2823",420923412,201809,0.510786469180545
"2824",420923424,201809,0.828043669440737
"2825",420923813,201806,0.884270911617486
"2826",420923961,201809,0.560177587343248
"2827",420931497,201906,0.334567618071062
"2828",420982549,201809,0.832476510173292
"2829",420989589,201809,0.803165240751015
"2830",421044017,201806,0.882450073860054
"2831",421078280,201809,0.424810672718667
"2832",421078435,201812,0.980218207133611
"2833",421110721,201812,0.956465947220459
"2834",421115481,201806,0.904079912843643
"2835",421154088,201806,0.643286474240984
"2836",421218704,201812,0.997616637685673
"2837",421247249,201812,0.0392030603941094
"2838",421258470,201906,0.943305434756634
"2839",421285094,201809,0.53364580440581
"2840",421293894,201806,0.543898881694069
"2841",421310967,201812,0.826012635968427
"2842",421353472,201812,0.563981617332453
"2843",421362432,201812,0.312920290240115
"2844",421366201,201812,0.0686406703423324
"2845",421367973,201812,0.904644990988178
"2846",421370433,201812,-0.847264540920294
"2847",421404432,201806,0.984430361885725
"2848",421427287,201906,0.699581952249902
"2849",421427313,201806,0.592581507024882
"2850",421453295,201906,0.853934146830727
"2851",421466917,201906,0.641008960633913
"2852",421472716,201812,0.326013915228089
"2853",421489223,201812,0.355861601356582
"2854",421496268,201806,0.827769936066993
"2855",421499540,201812,0.905111633372503
"2856",421521069,201812,0.995443661624871
"2857",421532718,201712,1.03886042260591
"2858",421532718,201812,1
"2859",421580163,201806,0.593720384984336
"2860",421594043,201812,-5.08194622279129
"2861",421596718,201806,0.625262535951093
"2862",421596718,201906,0.628525133374379
"2863",421628365,201806,0.946880737924155
"2864",421687057,201812,0.0477638367881277
"2865",421705858,201812,0.201126483682313
"2866",421717077,201812,0.0853410087395822
"2867",426092713,201901,0.579565245246055
"2868",430653605,201812,0.626259305593633
"2869",430827872,201809,0.413616606272962
"2870",430828205,201809,0.958159638652586
"2871",430829262,201902,0.740526126259845
"2872",430834206,201812,0.736274212951783
"2873",430835026,201809,0.64211440959684
"2874",430836672,201809,0.578691970239334
"2875",430837257,201808,0.62165783672189
"2876",430837331,201901,0.49476343966028
"2877",430838255,201809,0.513405311015993
"2878",430838410,201808,0.572160229458644
"2879",430838508,201806,0.587882046296154
"2880",430839970,201809,0.73669630872271
"2881",430887032,201809,0.724970584319553
"2882",430950430,201712,0.287642339719069
"2883",430997910,201806,0.923814330344973
"2884",431017571,201809,0.120323235108789
"2885",431020886,201806,0.132479914736738
"2886",431036743,201809,0.420460373807371
"2887",431044850,201902,1
"2888",431108915,201812,0.728059474733878
"2889",431117201,201812,0.997926085802434
"2890",431122742,201812,0.801250564652329
"2891",431129724,201812,0.408799018208802
"2892",431155562,201812,0.929704007202308
"2893",431175749,201806,0.825010363821511
"2894",431220525,201812,0.290902636020617
"2895",431254052,201812,0.983213404675509
"2896",431263499,201806,0.641884590334643
"2897",431264877,201812,0.991433977804349
"2898",431270167,201812,-4.18389951588964
"2899",431349378,201812,0.451136529765995
"2900",431353414,201812,-1.75237675970854
"2901",431360031,201805,-0.69334339053366
"2902",431365885,201903,0.693335977429038
"2903",431384531,201812,0.950390110281579
"2904",431431964,201812,0.871886913658359
"2905",431448868,201806,-0.463889791496778
"2906",431470360,201906,0.938291524178926
"2907",431470360,201806,0.944683111216027
"2908",431472893,201812,0.529932349903723
"2909",431481983,201812,1
"2910",431524876,201806,0.911004918505198
"2911",431524876,201906,0.942022935809772
"2912",431525109,201812,0.703533781961119
"2913",431536703,201812,-0.189796360169606
"2914",431550588,201906,0.992685158707464
"2915",431557527,201812,-0.526724600001232
"2916",431577576,201812,-73.7767441860465
"2917",431583953,201812,0.819249391629605
"2918",431593771,201812,0.993989644731114
"2919",431611669,201812,-5.51078069379349
"2920",431625058,201812,0.183327342356666
"2921",431631106,201809,0.0265024047086986
"2922",431654693,201805,0.992966674329703
"2923",431662598,201812,0.915761434087565
"2924",431668309,201812,0.941179553932574
"2925",431672233,201812,-18.5379363429165
"2926",431692966,201812,0.940215006769842
"2927",431699762,201812,0.898211142299824
"2928",431707627,201812,0.878357039358902
"2929",431713901,201812,-1.1804307801995
"2930",431746357,201905,0.60664801258826
"2931",431763791,201812,0.161231531598946
"2932",431769074,201812,0.301117430734654
"2933",431781474,201806,1
"2934",431787451,201812,0.734914367534665
"2935",431813891,201812,1
"2936",431827775,201812,0.762547855449411
"2937",431843831,201812,0.30700733433095
"2938",431847159,201812,0.965401670586743
"2939",431917748,201806,0.985643876757151
"2940",431937909,201809,-0.490298884390779
"2941",431963410,201812,-1.33287889775199
"2942",431964093,201703,0.272468640566693
"2943",431964093,201803,0.260055447463134
"2944",431964093,201903,0.413433610599562
"2945",431971753,201809,-0.417505105120532
"2946",432065178,201812,0.831702076867988
"2947",432099497,201812,0.938564291348935
"2948",432109336,201812,-9.2488255639874
"2949",432109336,201712,-10.6532652154598
"2950",436063875,201812,0.727850981757094
"2951",440610781,201812,0.515282642228076
"2952",450311269,201812,0.895467448177712
"2953",450333456,201806,0.459605167299629
"2954",450333497,201812,0.515106117904206
"2955",450333816,201906,0.814583395617208
"2956",450404558,201812,0.532342618552622
"2957",450404818,201812,0.835950109465139
"2958",450433205,201812,0.774076269541541
"2959",450435966,201812,0.442588944478981
"2960",450440770,201809,0.74011562539007
"2961",450451050,201812,0.987298729166885
"2962",450458458,201812,0.0877829376152149
"2963",450466910,201812,-0.511194921607721
"2964",450510041,201812,1
"2965",450514840,201808,0.940358458729603
"2966",450536344,201808,0.974867377527957
"2967",450553449,201812,0.967231528055868
"2968",450635592,201809,0.168767637046286
"2969",450667570,201806,0.252351281767896
"2970",450713446,201812,0.951829939192972
"2971",450961157,201812,1
"2972",451018523,201812,0.484191120763675
"2973",451161860,201812,0.96831050633473
"2974",451480958,201812,0.274831394754883
"2975",451560552,201812,0.999479161015202
"2976",451796085,201812,0.472722206963055
"2977",452053473,201812,0.875926087335483
"2978",452182448,201806,0.891306890305649
"2979",452412695,201812,0.616817628972676
"2980",452453557,201712,-0.340656033704484
"2981",452453557,201812,-123.189944134078
"2982",452458485,201812,0.85253641151622
"2983",452495397,201812,0.337238808335439
"2984",452608672,201812,1
"2985",452773838,201812,0.685929774743477
"2986",452793341,201812,0.175839968154946
"2987",452799204,201806,0.486947016726133
"2988",452929347,201806,0.93541028304729
"2989",452991692,201812,0.996757421955118
"2990",452992960,201806,0.78069824280477
"2991",453091965,201812,0.828933680104031
"2992",453127256,201812,0.644269432137082
"2993",453183751,201812,-0.253075692597572
"2994",453204921,201812,0.527158997346995
"2995",453261720,201812,0.484382369109933
"2996",453527429,201812,1
"2997",453615582,201906,-0.0889987475218883
"2998",453642906,201812,0.972231889638422
"2999",453682212,201812,1
"3000",453690894,201812,0.0962177321123459
"3001",453739378,201812,0.753669443382556
"3002",453763712,201906,-0.186397580977688
"3003",453783528,201812,1
"3004",453812405,201806,0.493463241538521
"3005",453950421,201812,1
"3006",454040991,201812,0.32396873675121
"3007",454055306,201806,0.999540241722512
"3008",454234550,201812,0.570429214510965
"3009",454243194,201906,0.989170029823709
"3010",454306311,201812,0.481957896666565
"3011",454381236,201806,0.648320632232571
"3012",454449701,201806,0.15280177606846
"3013",454449701,201906,0.126342350376249
"3014",454461663,201809,0.35558210079769
"3015",454554890,201812,1
"3016",454620867,201812,0.986280841330791
"3017",454621429,201806,0.599963257588204
"3018",454654957,201712,1
"3019",454824004,201812,0.993340268397327
"3020",454845530,201812,1
"3021",454845530,201612,1
"3022",454879810,201812,0.963948726783596
"3023",454880865,201808,0.997282623071925
"3024",454896566,201812,0.963224896133818
"3025",454896566,201712,0.99167904213614
"3026",454917543,201812,0.208339804966606
"3027",455007685,201812,0.639294845974676
"3028",455007685,201712,0.437295789613494
"3029",455085747,201903,0.995175141590741
"3030",455191643,201809,0.497794074001809
"3031",455273568,201906,1
"3032",455391838,201712,1
"3033",455416167,201812,0.560809037223104
"3034",455463922,201812,0.989544683498413
"3035",455470563,201806,-6.03729393370201
"3036",455568701,201812,1
"3037",456014870,201812,0.665308467375564
"3038",456016428,201812,0.197471375166202
"3039",456016428,201812,0.197471375166202
"3040",460281029,201806,1
"3041",460281029,201906,1
"3042",460282100,201809,0.762026269229908
"3043",460282131,201809,0.531080779808836
"3044",460315601,201812,0.995002227007645
"3045",460336659,201812,1
"3046",460348562,201809,0.101973938917556
"3047",460348804,201906,0.796752563544983
"3048",460349132,201812,-0.0963060329693085
"3049",460350177,201809,0.595462021872349
"3050",460374958,201909,0.826222287485475
"3051",460374958,201809,0.798115251534584
"3052",460388457,201812,0.983517569401441
"3053",460394983,201809,0.874038942641707
"3054",460421416,201812,0.6977319301808
"3055",460421730,201812,1
"3056",460423106,201806,0.972941636803458
"3057",460423151,201812,0.462246434332662
"3058",460425641,201612,0.84726638344454
"3059",460442266,201809,0.893079477711999
"3060",460442430,201812,0.371589880304971
"3061",460458578,201809,0.980986839822489
"3062",460468961,201906,0.990979248706511
"3063",460490590,201812,0.957686562317335
"3064",460490590,201809,0.956225917311765
"3065",460490590,201712,0.956225917311765
"3066",460516882,201806,0.990654531592965
"3067",460613568,201812,-0.0236713564062957
"3068",460711295,201812,0.972961957978957
"3069",460716370,201809,0.145626289247952
"3070",460752420,201808,1
"3071",460775590,201812,0.552967893339365
"3072",460788470,201812,0.987138784593827
"3073",460846338,201812,0.366242951844195
"3074",460854156,201812,0
"3075",460942043,201806,0.930108416083347
"3076",461027572,201805,-1.76563798836243
"3077",461134776,201812,0.41659349456383
"3078",461157061,201809,-0.540798583435317
"3079",461234510,201812,1
"3080",461508330,201812,0.999695287387872
"3081",461595343,201811,-0.0708981564071555
"3082",461720815,201806,0.113238912497891
"3083",461720815,201906,0.0962476175616867
"3084",462115418,201812,1
"3085",462140359,201812,-0.107664476098702
"3086",462163076,201812,0.199250622691746
"3087",462336264,201806,0.900813992932147
"3088",462786944,201812,-0.240011281601987
"3089",463005368,201812,0.885902597902188
"3090",463005966,201812,0.255172555158975
"3091",463082735,201812,0.983770051696213
"3092",463085747,201809,0.996344477377608
"3093",463117942,201812,0.144314111221001
"3094",463149742,201812,1
"3095",463309807,201812,0.549770152882175
"3096",463415835,201812,0.862692503967969
"3097",463582754,201812,0.763236786593835
"3098",463621967,201812,1
"3099",464008664,201812,1
"3100",464036202,201812,0.365673788839281
"3101",464178872,201806,0.986006111287109
"3102",464290005,201812,0.817914097971413
"3103",464362970,201806,0.733517126800767
"3104",464362970,201906,0.965437286059087
"3105",464368386,201812,0.0307952241495832
"3106",464433655,201806,0.695951038259093
"3107",464952594,201812,0.262560267637509
"3108",465011667,201906,NA
"3109",465136872,201806,0.401698569731116
"3110",465136872,201706,0.318380189732094
"3111",465165393,201812,1
"3112",465523814,201812,0.0946400014374787
"3113",470492640,201809,0.711892625399262
"3114",470493594,201806,0.52206053877021
"3115",470494452,201809,0.759823368654344
"3116",470495122,201809,0.968692599326627
"3117",470497102,201809,0.704928493304969
"3118",470498629,201812,0.648490567959237
"3119",470531887,201806,0.0983597842369461
"3120",470560023,201906,0.627522621750332
"3121",470560023,201806,0.624541703950651
"3122",470597743,201812,0.510212594676751
"3123",470611476,201809,0.728091346364191
"3124",470637493,201806,0.91090572271594
"3125",470646706,201812,0.424976007535898
"3126",470653390,201803,0.770876317203914
"3127",470751100,201812,0.870342147195828
"3128",470754453,201812,0.318548450487234
"3129",470767984,201812,0.92940518656255
"3130",470773689,201906,0.904257288156507
"3131",470775970,201812,0.736074718891596
"3132",470782317,201903,3.95198381758801
"3133",470783310,201812,0.942522590066669
"3134",470784065,201906,0.926987010726485
"3135",470785404,201812,0.141968537308968
"3136",470790384,201812,0.494083247687564
"3137",470798426,201812,-0.0377281066907974
"3138",470803373,201812,0.873949341658696
"3139",470806640,201809,0.397035307733969
"3140",470829495,201906,-1.34088557748603
"3141",470833437,201812,0.998467391006869
"3142",470837036,201806,0.957012160393845
"3143",470875764,201806,-0.127618871898851
"3144",470913445,201906,0.860740510999867
"3145",470943557,201803,0.990435055126661
"3146",470950615,201806,-0.319113426478624
"3147",470950622,201803,0.993048492541546
"3148",471006046,201812,0.718734612906239
"3149",471093103,201906,0.514409919164835
"3150",471093103,201806,0.469287024007505
"3151",471158807,201806,0.99995311546249
"3152",471159396,201812,0.898967538857529
"3153",471162906,201812,-3.13429547702545
"3154",471166277,201812,0.00241260749797612
"3155",471169779,201812,0.67472208280384
"3156",471191643,201806,0.761235306720432
"3157",471267077,201812,0.862498865566374
"3158",471275202,201812,0.860301549554512
"3159",471462723,201812,0.714687108189939
"3160",471462723,201712,0.751379393874145
"3161",471508832,201812,0.46105854362769
"3162",471691856,201812,0.92429213519237
"3163",471717438,201812,0.853490617522354
"3164",471766185,201712,0.538959923254249
"3165",471872559,201812,0.235914222530208
"3166",471920172,201906,0.850650241839226
"3167",471937546,201812,0.297001325694921
"3168",472300185,201806,0.898295398501034
"3169",472362705,201806,0.87003408297542
"3170",472438087,201812,0.262201735944973
"3171",472616775,201812,-0.428112805468685
"3172",472624854,201806,-0.336498530304012
"3173",473017705,201812,0.886320486754769
"3174",473075346,201812,0.959399106780349
"3175",473080680,201812,0.985839438108904
"3176",473130767,201812,0.477883416567253
"3177",473168362,201812,0.96683465562264
"3178",473582552,201812,1
"3179",473583307,201812,1
"3180",473660577,201812,0.452383176286366
"3181",473985534,201812,0.948478847884789
"3182",474081995,201812,0.981728849992323
"3183",474119478,201812,-1.13868123508869
"3184",474149842,201812,1
"3185",474149842,201712,1
"3186",474385967,201812,0
"3187",474781061,201809,-0.00385413969641028
"3188",474800790,201812,0.646304857852608
"3189",474815728,201812,1
"3190",474900810,201706,-0.593349163638089
"3191",474900810,201806,-0.50887180696584
"3192",474907363,201812,0.273463900562463
"3193",474949375,201812,0.998733010962876
"3194",475044823,201812,0.167544837276597
"3195",475050055,201812,0.919980256388983
"3196",475155515,201812,0.800636433464487
"3197",475271086,201812,0.840987198651784
"3198",475629011,201812,0.821725668762566
"3199",480602109,201812,0.394577937606325
"3200",480721487,201903,0.654221653001589
"3201",480725078,201811,0.668580595764208
"3202",480725806,201903,0.660923767300389
"3203",480725806,201803,0.659781813271538
"3204",480780983,201810,0.486889841657295
"3205",480788543,201806,0.781031472832635
"3206",480791574,201806,0.762007700797057
"3207",480791574,201906,0.749300279564768
"3208",480814616,201809,0.886200857638548
"3209",480822466,201812,0.927663658457299
"3210",480832017,201906,0.721316791867637
"3211",480873340,201812,0.931294220889628
"3212",480874804,201905,0.83248594806181
"3213",480934993,201812,0.39288357599995
"3214",480971150,201809,0.934667405699941
"3215",480978676,201812,-0.841089094434522
"3216",480995970,201812,0.783823654917643
"3217",481000266,201812,-0.635245520130323
"3218",481021157,201812,0.719375012507148
"3219",481046758,201812,0.795139552666794
"3220",481053950,201812,0.21566888174695
"3221",481084776,201812,0.810842235302667
"3222",481087157,201812,-0.195290686826199
"3223",481099496,201812,0.666151300691008
"3224",481118891,201812,0.949678361864247
"3225",481131323,201812,0.745833282758657
"3226",481142851,201905,0.836527781032503
"3227",481157374,201812,0.879716917872284
"3228",481160429,201812,1
"3229",481160735,201812,0.758045468615447
"3230",481161016,201812,0.804320461282332
"3231",481190431,201812,0.893919323063698
"3232",481206434,201812,0.315677274352301
"3233",481266285,201809,0.240006341623973
"3234",481266285,201709,0.254290502038283
"3235",481269237,201809,0.931545484677735
"3236",486120518,201903,0.515033132232222
"3237",510064301,201812,0.934369721039066
"3238",510064344,201812,0.827770345207394
"3239",510065747,201812,0.594325351907361
"3240",510104704,201906,0.583752636631786
"3241",510104704,201806,0.648240364615848
"3242",510120169,201806,0.964604349874999
"3243",510137583,201806,0.96929802245055
"3244",510151095,201806,0.135970192783742
"3245",510152395,201812,0.784495536793683
"3246",510155779,201812,0.506711089107554
"3247",510165030,201806,0.961752927659848
"3248",510168908,201806,0.955609520674913
"3249",510171851,201812,0.340632786827331
"3250",510173390,201806,0.0379718726053542
"3251",510177339,201812,0.401235472676553
"3252",510179471,201812,0.21204878246579
"3253",510183368,201812,0.311424029043086
"3254",510187791,201812,0.057512973675761
"3255",510188108,201812,0.703446927212634
"3256",510188251,201806,0.65389174362756
"3257",510188718,201812,0.88391342157246
"3258",510190132,201812,0.905485215620545
"3259",510192025,201806,0.403125204094687
"3260",510192170,201812,0.757929765406776
"3261",510201816,201706,0.486254066227375
"3262",510201816,201806,0.386379566379566
"3263",510202535,201812,0.929702847545926
"3264",510218904,201812,-0.169877516828888
"3265",510227173,201812,-2.68821967360108
"3266",510244870,201905,0.989413732262829
"3267",510257372,201806,0.983988596911808
"3268",510294138,201806,0.95675526806269
"3269",510298556,201806,0.400055839290359
"3270",510334057,201806,0.431186578014062
"3271",510374347,201812,0.98188337408295
"3272",510376650,201812,0.918789066634382
"3273",510377799,201806,0
"3274",510387484,201806,0.507650961159522
"3275",510400912,201812,0.98189940928443
"3276",510424584,201906,0
"3277",510429735,201812,0.102987347803521
"3278",510467167,201812,0.337689540776431
"3279",510476886,201812,0.55680582058563
"3280",510515166,201812,1
"3281",510549810,201806,0.954171411804353
"3282",510585799,201812,0.754441381362182
"3283",510646454,201903,0.991431848545323
"3284",520260476,201809,1
"3285",520788987,201809,0.28698153833313
"3286",520817684,201809,0.30358300515308
"3287",520820662,201809,0.613169458435922
"3288",520822919,201806,0.714090712958046
"3289",520880429,201812,0.990275126578407
"3290",520886996,201806,0.612641973744022
"3291",520890090,201806,0.999939126322247
"3292",520897780,201812,0.635516717498179
"3293",520900964,201810,0.915925984896024
"3294",520905968,201806,0.935369500377139
"3295",520913909,201806,0.930907634501306
"3296",520958568,201806,0.212783471865351
"3297",520982396,201806,0.733121355045011
"3298",520986261,201812,0.377805040851734
"3299",521000521,201806,0.426132261601484
"3300",521006486,201806,0.848369697817367
"3301",521007373,201806,0.814930424628602
"3302",521007666,201808,0.972042437579473
"3303",521034466,201806,0.706404973211477
"3304",521061448,201803,-0.0670580906597701
"3305",521069333,201812,0.914453300349893
"3306",521069515,201812,1
"3307",521101506,201806,0.998839745953575
"3308",521142988,201812,0.753748129713218
"3309",521145355,201809,0.960761540031077
"3310",521150860,201806,0.243986344761479
"3311",521150867,201809,-1.49099367368948
"3312",521165147,201809,0.458729676557833
"3313",521184645,201812,0.350039798008795
"3314",521189812,201812,0.921189955445615
"3315",521226188,201806,0.366015396957634
"3316",521226795,201806,0.999243209820882
"3317",521241771,201812,1
"3318",521253460,201806,-0.261073484314272
"3319",521253695,201812,0.133053805941096
"3320",521254104,201812,-0.00913454582389588
"3321",521256602,201812,0.493182840037752
"3322",521260698,201812,0.501083632855871
"3323",521261881,201806,0.722296269695779
"3324",521268956,201804,1
"3325",521269213,201906,0.00963758835882074
"3326",521271888,201812,0.734441165485715
"3327",521295034,201803,0.999099227150595
"3328",521295844,201806,-0.669557541362126
"3329",521298515,201806,0.543413330005915
"3330",521299516,201906,-0.0953414035953736
"3331",521300286,201812,-0.660999905648821
"3332",521305988,201806,0.231001430697696
"3333",521308986,201809,0.602876300543806
"3334",521310017,201812,0.310200940572894
"3335",521322233,201812,0.980075781782068
"3336",521333698,201812,0.373273367113648
"3337",521336621,201806,0.738011314408032
"3338",521338101,201809,0.935015553989285
"3339",521356903,201809,0.585039723556692
"3340",521361731,201806,0.853073167756867
"3341",521361744,201809,0.0670125297206524
"3342",521372972,201806,0.816912901756438
"3343",521385018,201712,0.535703223462955
"3344",521441453,201806,0.798150774687619
"3345",521459222,201803,-0.262487455580756
"3346",521477599,201806,0.907350033896866
"3347",521485730,201812,-0.435976030592108
"3348",521485732,201812,-1.1079368030128
"3349",521522421,201906,0.842180854727945
"3350",521549551,201806,0.792127922402771
"3351",521559137,201806,0.260128750809841
"3352",521569630,201812,-0.300546971249634
"3353",521585880,201812,0.790350035346052
"3354",521589700,201806,0.255284268647204
"3355",521596165,201812,0.528033132522368
"3356",521596171,201906,0.545659133720923
"3357",521600095,201806,0.322137205871913
"3358",521603246,201906,0.869847642461629
"3359",521631939,201712,0.346360201923108
"3360",521636004,201812,0.531000511367515
"3361",521636425,201809,0.658819065217033
"3362",521662186,201812,0.686118603609922
"3363",521665967,201812,0.661635046685905
"3364",521667026,201806,0.864104293099573
"3365",521675958,201812,0.506074340832384
"3366",521681110,201812,0.69738694799772
"3367",521685393,201806,-0.408081120246331
"3368",521693162,201812,-0.0560107419403107
"3369",521697917,201809,0.637992175467875
