"","ein","tax_pd","debt_mgmnt_ratio"
"2778",411717910,201906,2.48535210353001
"2779",411721815,201812,3.50881906988777
"2780",411725106,201812,0.0734886969245991
"2781",411728926,201812,NA
"2782",411733082,201812,0
"2783",411733974,201812,0
"2784",411738791,201812,2.2687965697993
"2785",411752558,201812,2.93794426578516
"2786",411753148,201812,0.156068307264121
"2787",411754720,201812,0.0317600036612714
"2788",411756186,201906,NA
"2789",411781942,201906,0.041173577030892
"2790",411782394,201806,3.33571493988612
"2791",411790000,201812,-166.078090150618
"2792",411794924,201812,0.0577110444842584
"2793",411800192,201812,1.06833300555967
"2794",411801834,201812,0.270128263856047
"2795",411801991,201806,0.0984868561101385
"2796",411811640,201812,0.121761658031088
"2797",411821520,201812,-650.995622127021
"2798",411836165,201812,NA
"2799",411838632,201812,-9.87665298531205
"2800",411907818,201812,-2.86438854661818
"2801",411912560,201812,0.297289317380989
"2802",411936584,201812,0
"2803",411971550,201812,0.280698492490169
"2804",412004557,201812,NA
"2805",412020891,201809,NA
"2806",412061387,201812,0.174866440503769
"2807",412117257,201812,0.0376184366505642
"2808",412135502,201812,NA
"2809",412201102,201906,-0.0415877285589638
"2810",412241079,201806,0.0366593066510599
"2811",412247717,201806,NA
"2812",416048575,201812,0.783431486916267
"2813",416049739,201809,0.753985028197857
"2814",416050237,201809,1.09216255525323
"2815",416050353,201903,0.654923466822462
"2816",420890017,201906,0.134506789425474
"2817",420919214,201809,1.01074144656712
"2818",420920388,201809,0.177852119888032
"2819",420921505,201809,0.701421480687097
"2820",420921642,201809,0.573676723486341
"2821",420921920,201810,0.590106735624478
"2822",420923311,201809,1.23567795999502
"2823",420923412,201809,2.2434867609201
"2824",420923424,201809,0.240391498832719
"2825",420923813,201806,0.130875150208011
"2826",420923961,201809,0.961424360781842
"2827",420931497,201906,2.08379614470557
"2828",420982549,201809,1.35783209426083
"2829",420989589,201809,0.303164631344568
"2830",421044017,201806,0.133672492373286
"2831",421078280,201809,1.74899265392732
"2832",421078435,201812,0.0345266483391303
"2833",421110721,201812,0.0455155281858736
"2834",421115481,201806,0.120286457513872
"2835",421154088,201806,0.822074560983705
"2836",421218704,201812,0.0023890563010818
"2837",421247249,201812,24.508212622866
"2838",421258470,201906,0.0603014287282593
"2839",421285094,201809,0.873902112119956
"2840",421293894,201806,0.864903541992736
"2841",421310967,201812,0.210635232992034
"2842",421353472,201812,3.78748841015779
"2843",421362432,201812,2.20882667494061
"2844",421366201,201812,NA
"2845",421367973,201812,0.114704752182573
"2846",421370433,201812,-2.18026891449252
"2847",421404432,201806,0.0158158857315718
"2848",421427287,201906,0.447441268276655
"2849",421427313,201806,0.747650246205909
"2850",421453295,201906,0.274134612676387
"2851",421466917,201906,0.562392314653387
"2852",421472716,201812,2.48792379271691
"2853",421489223,201812,1.84165090743245
"2854",421496268,201806,NA
"2855",421499540,201812,NA
"2856",421521069,201812,0.0045771936180617
"2857",421532718,201712,NA
"2858",421532718,201812,NA
"2859",421580163,201806,0.713514503941122
"2860",421594043,201812,NA
"2861",421596718,201806,0.69380587261412
"2862",421596718,201906,0.695977549610542
"2863",421628365,201806,NA
"2864",421687057,201812,19.9363415346182
"2865",421705858,201812,3.97199564021384
"2866",421717077,201812,10.7176960381555
"2867",426092713,201901,0.725431274912712
"2868",430653605,201812,2.00202504342496
"2869",430827872,201809,1.95566528365855
"2870",430828205,201809,0.186530117705745
"2871",430829262,201902,0.386511335525215
"2872",430834206,201812,0.362978761087509
"2873",430835026,201809,0.681206117790117
"2874",430836672,201809,0.73573414543673
"2875",430837257,201808,1.02530791356295
"2876",430837331,201901,1.85895341721785
"2877",430838255,201809,3.54828357281875
"2878",430838410,201808,2.7873538251195
"2879",430838508,201806,0.733922781266311
"2880",430839970,201809,1.38277499245904
"2881",430887032,201809,0.603280247676064
"2882",430950430,201712,2.47653965329537
"2883",430997910,201806,0.0824685947733429
"2884",431017571,201809,10.3721820836607
"2885",431020886,201806,32.4918861634248
"2886",431036743,201809,NA
"2887",431044850,201902,NA
"2888",431108915,201812,NA
"2889",431117201,201812,0.00207822425635677
"2890",431122742,201812,0.57223028801204
"2891",431129724,201812,1.44618982790519
"2892",431155562,201812,NA
"2893",431175749,201806,0.228357545753452
"2894",431220525,201812,2.43757627527695
"2895",431254052,201812,0.0179481596651918
"2896",431263499,201806,0.828470213268476
"2897",431264877,201812,0.00874646605724886
"2898",431270167,201812,-1.23901147630391
"2899",431349378,201812,1.54000899696619
"2900",431353414,201812,-1.57065353923452
"2901",431360031,201805,-2.44228677110531
"2902",431365885,201903,0.768254541759346
"2903",431384531,201812,0.0620213526578668
"2904",431431964,201812,NA
"2905",431448868,201806,-3.15568442834972
"2906",431470360,201906,0.0672456310890056
"2907",431470360,201806,0.0593315661051316
"2908",431472893,201812,NA
"2909",431481983,201812,NA
"2910",431524876,201806,0.097688914392282
"2911",431524876,201906,0.0615452787679635
"2912",431525109,201812,0.421395852822409
"2913",431536703,201812,-6.26880493970684
"2914",431550588,201906,NA
"2915",431557527,201812,-2.89852533942341
"2916",431577576,201812,3215.4
"2917",431583953,201812,0.220629530173781
"2918",431593771,201812,0.00604669807250576
"2919",431611669,201812,-0.985170920984316
"2920",431625058,201812,4.45472370430422
"2921",431631106,201809,47.5474068565298
"2922",431654693,201805,0.016273078453338
"2923",431662598,201812,-8.45502326382905
"2924",431668309,201812,-0.0273848356421791
"2925",431672233,201812,-1.05394343693397
"2926",431692966,201812,0.0635865124462882
"2927",431699762,201812,NA
"2928",431707627,201812,-0.0372013608665848
"2929",431713901,201812,-1.84714836039009
"2930",431746357,201905,0.648402334219322
"2931",431763791,201812,5.20226074938892
"2932",431769074,201812,2.47930845192631
"2933",431781474,201806,NA
"2934",431787451,201812,0.36070274874961
"2935",431813891,201812,NA
"2936",431827775,201812,0.311393105171931
"2937",431843831,201812,2.2572511734264
"2938",431847159,201812,NA
"2939",431917748,201806,-0.0376576438628125
"2940",431937909,201809,-3.03957225242833
"2941",431963410,201812,-1.75025570716633
"2942",431964093,201703,NA
"2943",431964093,201803,NA
"2944",431964093,201903,NA
"2945",431971753,201809,-3.39518029297223
"2946",432065178,201812,NA
"2947",432099497,201812,NA
"2948",432109336,201812,-1.10812183591112
"2949",432109336,201712,-1.09386793436334
"2950",436063875,201812,1.17565588015378
"2951",440610781,201812,0.940682487723653
"2952",450311269,201812,0.268803310064055
"2953",450333456,201806,1.17578058548692
"2954",450333497,201812,1.11120155999036
"2955",450333816,201906,0.431739814458156
"2956",450404558,201812,2.29872929653738
"2957",450404818,201812,0.196243637840809
"2958",450433205,201812,NA
"2959",450435966,201812,1.25943284954216
"2960",450440770,201809,0.418180734843551
"2961",450451050,201812,0.0128646684715506
"2962",450458458,201812,10.3917354233846
"2963",450466910,201812,-2.95620096704986
"2964",450510041,201812,0
"2965",450514840,201808,0.0648381730356027
"2966",450536344,201808,0.0688046773452405
"2967",450553449,201812,0.0422612513721186
"2968",450635592,201809,4.92530663758562
"2969",450667570,201806,2.96273002060583
"2970",450713446,201812,0.050703533137958
"2971",450961157,201812,0
"2972",451018523,201812,1.0653001616857
"2973",451161860,201812,0.0327265824938965
"2974",451480958,201812,NA
"2975",451560552,201812,0.000955014822625893
"2976",451796085,201812,1.11540728417304
"2977",452053473,201812,NA
"2978",452182448,201806,0.132030492030492
"2979",452412695,201812,0.738680880189902
"2980",452453557,201712,NA
"2981",452453557,201812,-1.00811754568954
"2982",452458485,201812,NA
"2983",452495397,201812,2.06396842778024
"2984",452608672,201812,0
"2985",452773838,201812,0.457875189007472
"2986",452793341,201812,4.68698920099226
"2987",452799204,201806,2.22349513125065
"2988",452929347,201806,NA
"2989",452991692,201812,0.00334864768091019
"2990",452992960,201806,0.280904637888459
"2991",453091965,201812,0.206369126990352
"2992",453127256,201812,0.807887832498068
"2993",453183751,201812,-4.95138699310071
"2994",453204921,201812,2.05366987513783
"2995",453261720,201812,1.38949109707344
"2996",453527429,201812,0
"2997",453615582,201906,-12.2361131796159
"2998",453642906,201812,NA
"2999",453682212,201812,NA
"3000",453690894,201812,9.39309468271793
"3001",453739378,201812,-1.20236932890711
"3002",453763712,201906,-6.36487649010692
"3003",453783528,201812,NA
"3004",453812405,201806,1.08919500350211
"3005",453950421,201812,NA
"3006",454040991,201812,-28.9807705828587
"3007",454055306,201806,0.000489826627497953
"3008",454234550,201812,NA
"3009",454243194,201906,0.0109485425657516
"3010",454306311,201812,1.07487003930519
"3011",454381236,201806,0.542446669569003
"3012",454449701,201806,5.54442654875928
"3013",454449701,201906,6.91500234895099
"3014",454461663,201809,1.81229003866242
"3015",454554890,201812,0
"3016",454620867,201812,0.0139099920573308
"3017",454621429,201806,0.66676873517206
"3018",454654957,201712,NA
"3019",454824004,201812,0.00670438098056521
"3020",454845530,201812,NA
"3021",454845530,201612,NA
"3022",454879810,201812,0.143430522236575
"3023",454880865,201808,0.00272478118560293
"3024",454896566,201812,-0.335732912532955
"3025",454896566,201712,-0.185183105551001
"3026",454917543,201812,-13.3072769900967
"3027",455007685,201812,NA
"3028",455007685,201712,NA
"3029",455085747,201903,0.00484825053160642
"3030",455191643,201809,1.00886280537837
"3031",455273568,201906,0
"3032",455391838,201712,0
"3033",455416167,201812,NA
"3034",455463922,201812,0.0105657851292002
"3035",455470563,201806,-1.1350376112916
"3036",455568701,201812,NA
"3037",456014870,201812,1.21114058680456
"3038",456016428,201812,4.06402509811028
"3039",456016428,201812,4.06402509811028
"3040",460281029,201806,0
"3041",460281029,201906,0
"3042",460282100,201809,0.350368610337504
"3043",460282131,201809,1.06197133693105
"3044",460315601,201812,0.00502287618730747
"3045",460336659,201812,NA
"3046",460348562,201809,9.45945418538671
"3047",460348804,201906,0.340473732935926
"3048",460349132,201812,NA
"3049",460350177,201809,1.1354514324595
"3050",460374958,201909,0.337998695594386
"3051",460374958,201809,0.406770499070404
"3052",460388457,201812,NA
"3053",460394983,201809,3.3860689005258
"3054",460421416,201812,0.836183392559248
"3055",460421730,201812,0
"3056",460423106,201806,0.0352537257577532
"3057",460423151,201812,2.72141994665912
"3058",460425641,201612,NA
"3059",460442266,201809,0.119721172590286
"3060",460442430,201812,1.76225062906638
"3061",460458578,201809,0.0196796526846203
"3062",460468961,201906,NA
"3063",460490590,201812,NA
"3064",460490590,201809,NA
"3065",460490590,201712,NA
"3066",460516882,201806,0.144108494371662
"3067",460613568,201812,-43.2451499118166
"3068",460711295,201812,0.0277894133468551
"3069",460716370,201809,5.86689199569826
"3070",460752420,201808,NA
"3071",460775590,201812,0.808423259370475
"3072",460788470,201812,-0.0975488822299351
"3073",460846338,201812,NA
"3074",460854156,201812,NA
"3075",460942043,201806,0.0995273857507087
"3076",461027572,201805,-1.56636751508018
"3077",461134776,201812,1.45091167205997
"3078",461157061,201809,-2.8491172695899
"3079",461234510,201812,NA
"3080",461508330,201812,0.000304805490205258
"3081",461595343,201811,-8.00462205497382
"3082",461720815,201806,7.83088664436462
"3083",461720815,201906,9.38986756590711
"3084",462115418,201812,NA
"3085",462140359,201812,-10.2881146710196
"3086",462163076,201812,4.01880489250498
"3087",462336264,201806,0.110107089639009
"3088",462786944,201812,-5.1664708147274
"3089",463005368,201812,0.128792264937471
"3090",463005966,201812,NA
"3091",463082735,201812,NA
"3092",463085747,201809,NA
"3093",463117942,201812,5.92932930493965
"3094",463149742,201812,0
"3095",463309807,201812,0.818941961031334
"3096",463415835,201812,0.159161573098738
"3097",463582754,201812,0.311912188602737
"3098",463621967,201812,NA
"3099",464008664,201812,0
"3100",464036202,201812,NA
"3101",464178872,201806,0.0147773526583598
"3102",464290005,201812,0.222622280848558
"3103",464362970,201806,NA
"3104",464362970,201906,0.0358000612157812
"3105",464368386,201812,-1.57560701685853
"3106",464433655,201806,4.90961198960866
"3107",464952594,201812,2.80864937790436
"3108",465011667,201906,NA
"3109",465136872,201806,1.48942882885883
"3110",465136872,201706,2.14089893859749
"3111",465165393,201812,0
"3112",465523814,201812,9.56635655971141
"3113",470492640,201809,2.51042166818504
"3114",470493594,201806,0.915486664354381
"3115",470494452,201809,0.333082215379904
"3116",470495122,201809,0.0341859781551353
"3117",470497102,201809,0.418583600318984
"3118",470498629,201812,1.12220999983744
"3119",470531887,201806,23.7987851760726
"3120",470560023,201906,0.593568048926631
"3121",470560023,201806,0.601174098822097
"3122",470597743,201812,1.03703021567315
"3123",470611476,201809,0.373454038416494
"3124",470637493,201806,0.0989060469348296
"3125",470646706,201812,1.4491364443296
"3126",470653390,201803,0.297224960324572
"3127",470751100,201812,0.151810166519409
"3128",470754453,201812,3.76736293254848
"3129",470767984,201812,0.0759569824422315
"3130",470773689,201906,NA
"3131",470775970,201812,0.526298466405424
"3132",470782317,201903,-0.746962526630404
"3133",470783310,201812,0.296927999515027
"3134",470784065,201906,0.0787637673760863
"3135",470785404,201812,6.04381420669067
"3136",470790384,201812,1.26871014799045
"3137",470798426,201812,-27.5054381921561
"3138",470803373,201812,1.00938620381911
"3139",470806640,201809,1.91453564613778
"3140",470829495,201906,NA
"3141",470833437,201812,NA
"3142",470837036,201806,2.17610823582358
"3143",470875764,201806,-7.43788965812947
"3144",470913445,201906,0.161790327305919
"3145",470943557,201803,0.00965731657399359
"3146",470950615,201806,-4.13368199838807
"3147",470950622,201803,0.00700016918676671
"3148",471006046,201812,0.637902432368381
"3149",471093103,201906,1.33518736640056
"3150",471093103,201806,1.1308920742373
"3151",471158807,201806,4.68867357725056e-05
"3152",471159396,201812,0.112387218420445
"3153",471162906,201812,NA
"3154",471166277,201812,413.489302896919
"3155",471169779,201812,0.482091701881835
"3156",471191643,201806,0.405490489725106
"3157",471267077,201812,0.301322847531594
"3158",471275202,201812,NA
"3159",471462723,201812,0.509940323131034
"3160",471462723,201712,NA
"3161",471508832,201812,NA
"3162",471691856,201812,0.0819090219694158
"3163",471717438,201812,NA
"3164",471766185,201712,NA
"3165",471872559,201812,3.23882879664855
"3166",471920172,201906,0.175571287486922
"3167",471937546,201812,2.36698833804936
"3168",472300185,201806,0.113219550794403
"3169",472362705,201806,0.586540146624996
"3170",472438087,201812,2.95873272209488
"3171",472616775,201812,-3.33583295623505
"3172",472624854,201806,-3.97178118161926
"3173",473017705,201812,NA
"3174",473075346,201812,0.0423190859077444
"3175",473080680,201812,0.0144438850841124
"3176",473130767,201812,2.64356512845596
"3177",473168362,201812,0.034303015706446
"3178",473582552,201812,NA
"3179",473583307,201812,0
"3180",473660577,201812,1.21051544889234
"3181",473985534,201812,0.0543197692074097
"3182",474081995,201812,0.0186111979981232
"3183",474119478,201812,-1.87820890446316
"3184",474149842,201812,NA
"3185",474149842,201712,NA
"3186",474385967,201812,NA
"3187",474781061,201809,NA
"3188",474800790,201812,NA
"3189",474815728,201812,0
"3190",474900810,201706,NA
"3191",474900810,201806,-2.9651314659433
"3192",474907363,201812,2.6567897917904
"3193",474949375,201812,0.00126859633477241
"3194",475044823,201812,5.31708174712731
"3195",475050055,201812,0.613796712668631
"3196",475155515,201812,0.249006363191385
"3197",475271086,201812,0.201718179923671
"3198",475629011,201812,0.348413095686702
"3199",480602109,201812,1.53435355779499
"3200",480721487,201903,0.565216514732163
"3201",480725078,201811,0.49570598718464
"3202",480725806,201903,0.626383264916843
"3203",480725806,201803,0.565409029829475
"3204",480780983,201810,1.05385266736344
"3205",480788543,201806,0.30276293230453
"3206",480791574,201806,0.312322695628934
"3207",480791574,201906,0.334578442411435
"3208",480814616,201809,0.157738318053845
"3209",480822466,201812,0.0779769056200774
"3210",480832017,201906,0.433003669212058
"3211",480873340,201812,0.0737745146155205
"3212",480874804,201905,0.213883756526864
"3213",480934993,201812,3.43925615612547
"3214",480971150,201809,0.0702275822355977
"3215",480978676,201812,-2.18893468791474
"3216",480995970,201812,0.29779979845482
"3217",481000266,201812,-2.57419449379957
"3218",481021157,201812,0.929924676291318
"3219",481046758,201812,0.257640871525169
"3220",481053950,201812,3.63673753904528
"3221",481084776,201812,NA
"3222",481087157,201812,-6.12057188313317
"3223",481099496,201812,0.632417359930225
"3224",481118891,201812,-0.0536544523800158
"3225",481131323,201812,0.341343453691563
"3226",481142851,201905,0.195417561345934
"3227",481157374,201812,0.136729304261463
"3228",481160429,201812,NA
"3229",481160735,201812,0.319182082608418
"3230",481161016,201812,0.243285541195477
"3231",481190431,201812,-1.75608251737469
"3232",481206434,201812,2.16779217652514
"3233",481266285,201809,3.16655657193733
"3234",481266285,201709,2.93251022741483
"3235",481269237,201809,0.52968731453377
"3236",486120518,201903,0.94162265962554
"3237",510064301,201812,0.104452345596169
"3238",510064344,201812,0.605155191265261
"3239",510065747,201812,0.773355261159806
"3240",510104704,201906,0.713054361124488
"3241",510104704,201806,0.542637661251792
"3242",510120169,201806,0.0366944749208189
"3243",510137583,201806,0.0410553363975245
"3244",510151095,201806,6.43227869444067
"3245",510152395,201812,0.346268934025507
"3246",510155779,201812,1.00606355908146
"3247",510165030,201806,0.0397680851704976
"3248",510168908,201806,0.0464525293696697
"3249",510171851,201812,2.11976442773336
"3250",510173390,201806,25.335282707627
"3251",510177339,201812,NA
"3252",510179471,201812,7.73196424508897
"3253",510183368,201812,2.39840003680897
"3254",510187791,201812,33.6107140066965
"3255",510188108,201812,0.421571352884346
"3256",510188251,201806,0.74688346700929
"3257",510188718,201812,0.133010525345291
"3258",510190132,201812,0.104380262370913
"3259",510192025,201806,1.58407669248073
"3260",510192170,201812,0.334868247249961
"3261",510201816,201706,1.05653807228502
"3262",510201816,201806,1.58812858394699
"3263",510202535,201812,0.076972328447923
"3264",510218904,201812,-4.84228392622413
"3265",510227173,201812,-1.37199340880517
"3266",510244870,201905,NA
"3267",510257372,201806,0.0162719396733284
"3268",510294138,201806,0.0545292174864995
"3269",510298556,201806,3.55838479416449
"3270",510334057,201806,1.3934690993412
"3271",510374347,201812,0.0205021007442993
"3272",510376650,201812,0.0980148244867231
"3273",510377799,201806,NA
"3274",510387484,201806,1.56945544640832
"3275",510400912,201812,0.0184342617425152
"3276",510424584,201906,NA
"3277",510429735,201812,NA
"3278",510467167,201812,-43.5623198978661
"3279",510476886,201812,0.818391016247905
"3280",510515166,201812,NA
"3281",510549810,201806,0.0494263592366287
"3282",510585799,201812,0.431345731520863
"3283",510646454,201903,0.00864219912568755
"3284",520260476,201809,0
"3285",520788987,201809,4.07956478804719
"3286",520817684,201809,2.30687118126822
"3287",520820662,201809,0.630870530555793
"3288",520822919,201806,0.400382306972745
"3289",520880429,201812,0.00982037532861642
"3290",520886996,201806,0.632274709956172
"3291",520890090,201806,6.10871635506992e-05
"3292",520897780,201812,0.573522729561973
"3293",520900964,201810,0.393811327376687
"3294",520905968,201806,0.0690962230399882
"3295",520913909,201806,0.0868887144799016
"3296",520958568,201806,4.58547252006936
"3297",520982396,201806,0.402952885225066
"3298",520986261,201812,1.66157307876277
"3299",521000521,201806,38.2559935410732
"3300",521006486,201806,0.192953520689159
"3301",521007373,201806,0.255113642146932
"3302",521007666,201808,0.164765562542754
"3303",521034466,201806,0.415618572805021
"3304",521061448,201803,-6.9698912046994
"3305",521069333,201812,0.122484530954128
"3306",521069515,201812,0
"3307",521101506,201806,0.00116160179961378
"3308",521142988,201812,0.326703126123145
"3309",521145355,201809,0.0408409978272589
"3310",521150860,201806,3.09859002960843
"3311",521150867,201809,-1.67069365728795
"3312",521165147,201809,1.17993308718044
"3313",521184645,201812,1.85681801237605
"3314",521189812,201812,0.087371913821263
"3315",521226188,201806,1.95003797502959
"3316",521226795,201806,NA
"3317",521241771,201812,NA
"3318",521253460,201806,-4.26269401330377
"3319",521253695,201812,6.51575644850558
"3320",521254104,201812,-110.47451786645
"3321",521256602,201812,1.02764556837268
"3322",521260698,201812,1.20187540006652
"3323",521261881,201806,0.38757618268
"3324",521268956,201804,0
"3325",521269213,201906,-17.2189299199725
"3326",521271888,201812,0.370332604645021
"3327",521295034,201803,0.000901584972669634
"3328",521295844,201806,-2.49352361555906
"3329",521298515,201806,1.11632682807776
"3330",521299516,201906,-10.1319160879128
"3331",521300286,201812,-2.49325870865557
"3332",521305988,201806,3.39678858901138
"3333",521308986,201809,0.658715061610451
"3334",521310017,201812,2.22371685318926
"3335",521322233,201812,0.0203292628879205
"3336",521333698,201812,2.83906977978214
"3337",521336621,201806,NA
"3338",521338101,201809,0.0695009251273478
"3339",521356903,201809,0.7092856428972
"3340",521361731,201806,0.246724711115522
"3341",521361744,201809,13.9225824509026
"3342",521372972,201806,0.259970350472737
"3343",521385018,201712,0.866705213262829
"3344",521441453,201806,0.319273638739267
"3345",521459222,201803,-4.80970586875281
"3346",521477599,201806,0.170346610646801
"3347",521485730,201812,-3.29370407965291
"3348",521485732,201812,-1.90257855617821
"3349",521522421,201906,0.195797721958837
"3350",521549551,201806,0.391545576758079
"3351",521559137,201806,2.84425019105643
"3352",521569630,201812,-4.3272669354881
"3353",521585880,201812,2.50045734907209
"3354",521589700,201806,3.13053923401254
"3355",521596165,201812,1.10723263288607
"3356",521596171,201906,0.857857900467048
"3357",521600095,201806,30.7019292604502
"3358",521603246,201906,NA
"3359",521631939,201712,2.05171494919649
"3360",521636004,201812,0.883237357765709
"3361",521636425,201809,1.06537530266344
"3362",521662186,201812,0.557121864550556
"3363",521665967,201812,0.531142304190868
"3364",521667026,201806,0.16676780493187
"3365",521675958,201812,1.01706184727603
"3366",521681110,201812,0.43499521724024
"3367",521685393,201806,-3.45049317497553
"3368",521693162,201812,-17.9582163015622
"3369",521697917,201809,0.625053634100551
"3370",521698588,201812,0.488853678050923
"3371",521705030,201812,-8.5687312464786
"3372",521706367,201806,2.84378536058715
"3373",521708248,201809,-1.1036242233807
"3374",521708782,201906,-10.4722516756695
"3375",521719690,201809,3.12034248389631
"3376",521729252,201809,0.129120594040043
"3377",521729460,201806,2.73445706401653
"3378",521735674,201806,0.652238703096137
"3379",521743801,201803,0.96235785457838
"3380",521749216,201809,0.756138772019873
"3381",521749231,201812,-37.7398449901952
"3382",521755086,201806,0
"3383",521755185,201806,0.543760873161903
"3384",521760774,201809,0.549779693279614
"3385",521767577,201803,2.04268843937168
"3386",521785188,201806,0.19620112474846
"3387",521788794,201812,NA
"3388",521796840,201812,13.9067275956786
"3389",521797072,201812,7.81547579252208
"3390",521798171,201808,0
"3391",521798173,201808,0.090257234707278
"3392",521799708,201812,NA
"3393",521800459,201812,-2.75245034833628
"3394",521817557,201806,3.3048788055145
"3395",521820647,201906,0.352556271529464
"3396",521825698,201812,0.144518818605324
"3397",521848933,201806,10.47644814393
"3398",521849276,201806,0.0970518552802498
"3399",521849336,201806,-2.04130574002144
"3400",521856041,201806,-2.64874989357777
"3401",521857768,201808,0.39518610349965
"3402",521859345,201906,0.078670663803463
"3403",521867471,201806,0.0922896911063603
"3404",521867471,201906,0.0909529366005445
"3405",521871429,201806,-14.2621447687678
"3406",521888775,201812,3.81568094182234
"3407",521892575,201806,1.07090267171293
"3408",521901039,201806,1.01407815960533
"3409",521901220,201803,0.439825243055269
"3410",521903732,201806,0.138839690589989
"3411",521904693,201909,0.0287606261270135
"3412",521904693,201809,0.0379319303715251
"3413",521910220,201806,3.85983418617006
"3414",521918403,201812,-6.4658247037837
"3415",521929523,201809,0.0967691010628127
"3416",521935564,201812,0.119805410180475
"3417",521939344,201812,0.472394639938405
"3418",521977542,201812,0.108316232114275
"3419",521993704,201806,0.544292890347194
"3420",522004153,201812,1.42779913985986
"3421",522013526,201812,0.512980557694268
"3422",522030024,201712,NA
"3423",522040518,201809,2.92104275402115
"3424",522042543,201806,0.283281187285162
"3425",522043508,201812,NA
"3426",522044732,201806,71.1584744186047
"3427",522044732,201906,3.12615233046375
"3428",522063810,201812,4.12314486690091
"3429",522112789,201812,0
"3430",522112842,201812,0
"3431",522117070,201809,2.52737439015646
"3432",522122962,201806,NA
"3433",522134061,201812,0.0788523153536206
"3434",522145231,201806,-1.72830644265061
"3435",522148647,201906,0.0226785672556019
"3436",522209492,201803,NA
"3437",522216973,201812,NA
"3438",522238147,201812,-2.91733470366564
"3439",522277915,201809,1.95358791394653
"3440",522288349,201812,0.0273785425101215
"3441",522294492,201812,4.54721380644957
"3442",522301257,201712,138.815142524107
"3443",522301257,201812,-31.1016896132234
"3444",522306483,201812,0.0869600567354
"3445",522341599,201806,0.136085606062672
"3446",522374370,201806,4.22348565084327
"3447",522403507,201812,0.284709848293023
"3448",522419407,201812,NA
"3449",526054476,201809,1.22100126096924
"3450",526064934,201806,-81.1406372714013
"3451",526065754,201809,0.240034806039261
"3452",526066477,201806,0.772991540487351
"3453",526067043,201806,0.169846405280883
"3454",530204693,201809,0.0757982676392707
"3455",530208981,201809,10.619205608293
"3456",540505877,201809,0.342575747179591
"3457",540763686,201806,-4.78173021494901
"3458",540787715,201806,-5.80265004891744
"3459",540788796,201806,0.218210734424243
"3460",540792030,201806,1.84941886330775
"3461",540793072,201806,0.601569607819457
"3462",540797340,201812,0.742553897775904
"3463",540799964,201806,1.34652268942027
"3464",540805640,201806,0.662192306022743
"3465",540805926,201806,5.27666006285012
"3466",540880233,201806,0.178965000129481
"3467",541008875,201809,0.906408112163467
"3468",541023025,201812,1.90731622966557
"3469",541028220,201806,0.534514425421983
"3470",541037615,201906,0.154751483981176
"3471",541085032,201809,0.171024616632835
"3472",541117976,201806,0.366604349950368
"3473",541117976,201906,0.257706873124992
"3474",541121171,201906,4.98220641344312
"3475",541128998,201812,4.06546950735274
"3476",541142968,201806,8.04608225758031
"3477",541195325,201812,3.12994469746259
"3478",541204810,201806,NA
"3479",541244012,201812,0.825558901240864
"3480",541251222,201812,1.6896574703452
"3481",541375465,201806,0.0330305536890296
"3482",541378797,201806,1.94136281303274
"3483",541385198,201906,0.645758524970077
"3484",541428495,201806,16.6141489424629
"3485",541434339,201812,NA
"3486",541442466,201812,117.415783898305
"3487",541444564,201812,0.120073378874541
"3488",541479059,201812,0.0187836289568485
"3489",541480544,201806,0.24627151688023
"3490",541500474,201906,0.3933690034271
"3491",541506110,201812,1.00626121542154
"3492",541508538,201906,-3.74952026188057
"3493",541516042,201812,2.4927800695328
"3494",541525662,201812,0.0335146021791929
"3495",541530324,201706,-1.80774133678478
"3496",541533426,201812,0.0405340486898134
"3497",541540461,201812,NA
"3498",541547367,201806,0.694463179763505
"3499",541570712,201806,0.0683969495290571
"3500",541583954,201812,0.00252730871736187
"3501",541587929,201806,0.00259017778585537
"3502",541595851,201906,0.362804275738433
"3503",541598026,201906,NA
"3504",541599433,201806,0.954083563732576
"3505",541630342,201806,15.49847014138
"3506",541635676,201812,0.0130095156937935
"3507",541652359,201806,0.0391231028667791
"3508",541680631,201812,-8.13876268650243
"3509",541702517,201812,2.81955228133236
"3510",541702770,201812,NA
"3511",541714395,201906,8.00506078880489
"3512",541736110,201806,0.019720548146156
"3513",541773109,201812,0.711028782897246
"3514",541792586,201812,0.44813464072005
"3515",541805314,201812,0.106261440994462
"3516",541826719,201712,NA
"3517",541841570,201812,0.0110729403104104
"3518",541859762,201806,NA
"3519",541859762,201906,NA
"3520",541877843,201812,0.858489333740571
"3521",541884569,201812,NA
"3522",541885559,201812,NA
"3523",541890440,201906,-2.39248824686178
"3524",541906879,201812,13.5327353226473
"3525",541961045,201806,0
"3526",541970097,201806,1.62123113548528
"3527",541983838,201812,0.469273226709111
"3528",541989160,201806,0.620573676242736
"3529",542006078,201806,-207.555245761569
"3530",542021535,201806,0.0199631714251937
"3531",542021535,201906,0.0125669726649149
"3532",542056867,201906,0
"3533",542090590,201812,0.0450947370285473
"3534",542102541,201812,0.293557883206682
"3535",542132153,201812,0.0495552278556546
"3536",546026892,201812,0.0591065459810725
"3537",546057095,201806,0.614426911092902
"3538",550479026,201808,0.7306377802236
"3539",550480001,201812,0.937820050083493
"3540",550485438,201810,0.283205374345591
"3541",550486604,201806,0.456634501632007
