"","ein","tax_pd","donation_ratio"
"2644",391091469,201812,0.847662931892719
"2645",391141037,201812,0.0343959518155369
"2646",391144446,201812,0.917198133286842
"2647",391144913,201812,0.461282885038773
"2648",391146191,201812,0.906224481510965
"2649",391186642,201812,0.178155072103443
"2650",391194285,201812,0
"2651",391203539,201812,0.972229429732538
"2652",391209035,201812,0.966246334917442
"2653",391214392,201812,0.55044590858474
"2654",391270955,201806,0.928938487571527
"2655",391277471,201812,0.0281893860221007
"2656",391286685,201812,0.885169857527939
"2657",391302222,201812,0.276389738344229
"2658",391322491,201812,0.436323181860394
"2659",391323500,201812,0.33316496804944
"2660",391333817,201812,0
"2661",391361342,201812,0.791534362554825
"2662",391395627,201812,0.989721543235679
"2663",391402851,201812,0.374931912488559
"2664",391414365,201812,0.544884296889995
"2665",391416746,201809,0.241525873272684
"2666",391429763,201812,0.769145154047792
"2667",391431651,201812,0.967938049216571
"2668",391456011,201812,0.923530073390884
"2669",391478014,201812,0.935604363727816
"2670",391508503,201812,1.02841220329453
"2671",391539301,201812,0.964940029135935
"2672",391579521,201812,0.681341730393067
"2673",391582471,201809,0.64283755565071
"2674",391597954,201812,0.72374528369888
"2675",391621905,201812,0.239158054208669
"2676",391632486,201812,0
"2677",391680095,201812,0.116480080504591
"2678",391705637,201812,1
"2679",391706658,201812,0.832293690912625
"2680",391707616,201812,0.195575304315174
"2681",391718522,201809,0
"2682",391720129,201812,NA
"2683",391731739,201812,0.461102880437595
"2684",391736091,201812,0.783039504742471
"2685",391742974,201806,0.49209212789275
"2686",391743300,201907,0
"2687",391749682,201812,0.571832953459305
"2688",391776921,201906,0.567528388499638
"2689",391781842,201812,0.127431454768737
"2690",391809548,201812,0.221461722863443
"2691",391815578,201812,0.491277622090247
"2692",391817581,201812,0.746534631091539
"2693",391833482,201712,0.734902136315489
"2694",391833482,201812,0.830680107618276
"2695",391837474,201812,0.917324062545638
"2696",391841414,201806,0.28839559243883
"2697",391863020,201806,0.126142244633681
"2698",391865233,201806,0
"2699",391865235,201806,0
"2700",391880148,201812,0.995440215951373
"2701",391893658,201812,0.941009886651229
"2702",391893799,201812,0.981767322445113
"2703",391915741,201812,0.0937975641693178
"2704",391921745,201812,0.624565617585966
"2705",391943549,201806,0
"2706",391943551,201806,0
"2707",391943553,201806,0
"2708",391943554,201806,0
"2709",391945011,201812,NA
"2710",391947692,201812,0
"2711",391950538,201812,0.999929726128669
"2712",391950538,201712,0.998759509411879
"2713",391980202,201812,NA
"2714",392005705,201906,NA
"2715",392010184,201812,0.232107996955575
"2716",392035274,201812,0
"2717",396092644,201803,0.149755666409139
"2718",396092644,201903,0.182157445017123
"2719",410758756,201809,0.0160069628052842
"2720",410872993,201809,0.0807964876395377
"2721",410883443,201809,0.951903726382048
"2722",410885981,201809,0.963947156691101
"2723",410888083,201809,0.981825904928858
"2724",410888488,201812,0.852101774745771
"2725",410888567,201908,0.978278830718317
"2726",410900982,201809,0.966819734977739
"2727",410903890,201809,0.915453699056473
"2728",410904802,201812,0.862895304091418
"2729",410904805,201812,1.00090213878071
"2730",410904808,201809,0.922457585045761
"2731",410904809,201809,1.00224147196975
"2732",410904860,201809,0.935494215562986
"2733",410905871,201902,0.946788749341489
"2734",410906178,201812,0.785695432015255
"2735",410907135,201809,0.763576327589388
"2736",410916478,201812,0.839673150751736
"2737",410968007,201812,0.111976638015851
"2738",410972298,201812,0.333288511315513
"2739",410977257,201812,0.823882472393941
"2740",410984859,201812,0.391104978099446
"2741",411226944,201812,0.360916801905873
"2742",411260469,201812,0.305653038052501
"2743",411277423,201812,0.855859570950214
"2744",411280596,201812,0.226358473534199
"2745",411292817,201812,0.731485792442458
"2746",411358011,201812,0
"2747",411363580,201812,0.98380601169982
"2748",411367503,201812,-43.5620742247077
"2749",411386089,201809,0.857639039727884
"2750",411386097,201812,1.20065923655192
"2751",411386986,201812,0.819355840106061
"2752",411386993,201812,0.685346712448218
"2753",411400856,201812,NA
"2754",411432372,201712,0.848008672151109
"2755",411432372,201812,0.750076592134446
"2756",411448392,201812,0.055430336422072
"2757",411455507,201809,0.669387885699659
"2758",411463426,201806,0.919086872830862
"2759",411464428,201806,0
"2760",411464430,201906,0
"2761",411465688,201812,0.756140375472883
"2762",411524088,201812,0.997713964052007
"2763",411543292,201812,0.841785597324922
"2764",411558711,201812,0.36493506802941
"2765",411560462,201812,0.101697545336355
"2766",411614427,201809,0
"2767",411616861,201806,0.240412111741597
"2768",411657094,201812,0
"2769",411658636,201906,0.470066325065528
"2770",411675502,201812,0
"2771",411678328,201812,0.99198847656766
"2772",411687873,201812,0.740062611262898
"2773",411694837,201806,0.708201603904892
"2774",411699606,201812,0.225526187388787
"2775",411703162,201812,0.00178582351904027
"2776",411704840,201812,0.930838607133782
"2777",411716667,201812,0.083668545364858
"2778",411717910,201906,0.423664278733721
"2779",411721815,201812,0.256821242829645
"2780",411725106,201812,0
"2781",411728926,201812,NA
"2782",411733082,201812,0
"2783",411733974,201812,0.980817723342939
"2784",411738791,201812,0.83019143287482
"2785",411752558,201812,0.108871159376706
"2786",411753148,201812,0.843537849145275
"2787",411754720,201812,0.945367003434834
"2788",411756186,201906,0.689389651586748
"2789",411781942,201906,1.02471048624146
"2790",411782394,201806,0.731367932293177
"2791",411790000,201812,0
"2792",411794924,201812,0.355244280635572
"2793",411800192,201812,0.221145250082341
"2794",411801834,201812,0.809896735564229
"2795",411801991,201806,0.981808403698267
"2796",411811640,201812,0
"2797",411821520,201812,0.448104658609459
"2798",411836165,201812,NA
"2799",411838632,201812,8.94582294606142e-05
"2800",411907818,201812,0
"2801",411912560,201812,0.581663356430691
"2802",411936584,201812,0
"2803",411971550,201812,1.22785326843267
"2804",412004557,201812,0.355880084470326
"2805",412020891,201809,0.516583876407055
"2806",412061387,201812,0.992479004382297
"2807",412117257,201812,0.953808759981074
"2808",412135502,201812,NA
"2809",412201102,201906,0.568854936398577
"2810",412241079,201806,0.941907849624165
"2811",412247717,201806,0.982400356835633
"2812",416048575,201812,0.692195579662601
"2813",416049739,201809,0.840397926776455
"2814",416050237,201809,0.993038694959854
"2815",416050353,201903,0.870016779058461
"2816",420890017,201906,0.0529788195020575
"2817",420919214,201809,0.973840624166385
"2818",420920388,201809,0.949715492287561
"2819",420921505,201809,0.926631019477844
"2820",420921642,201809,0.971991851799843
"2821",420921920,201810,0.995501305117392
"2822",420923311,201809,0.958585996777257
"2823",420923412,201809,0.923261034550854
"2824",420923424,201809,0.957356835747266
"2825",420923813,201806,0.986094823148299
"2826",420923961,201809,0.981892199954502
"2827",420931497,201906,0.534291719769455
"2828",420982549,201809,0.971430847031004
"2829",420989589,201809,0.920193385464827
"2830",421044017,201806,0.0732630539091356
"2831",421078280,201809,0.79742731469417
"2832",421078435,201812,0.629728944343688
"2833",421110721,201812,0.823364207555057
"2834",421115481,201806,0.99558409097918
"2835",421154088,201806,0.0842711699858207
"2836",421218704,201812,1.06475018599169
"2837",421247249,201812,0.0022502655313327
"2838",421258470,201906,0.794169109770729
"2839",421285094,201809,0.969160647895568
"2840",421293894,201806,0.0288848603101518
"2841",421310967,201812,0.609048366813352
"2842",421353472,201812,0.828337331391946
"2843",421362432,201812,0.261283661449338
"2844",421366201,201812,0.336276111362135
"2845",421367973,201812,0.618717696712286
"2846",421370433,201812,0
"2847",421404432,201806,0.468464758620984
"2848",421427287,201906,0.167665797917512
"2849",421427313,201806,0.238002468109553
"2850",421453295,201906,0.739221916617009
"2851",421466917,201906,0.594836816433358
"2852",421472716,201812,0.0692289493917947
"2853",421489223,201812,0.381662186073765
"2854",421496268,201806,0.990504493743299
"2855",421499540,201812,0.0196377918394065
"2856",421521069,201812,0.0199754574353986
"2857",421532718,201712,NA
"2858",421532718,201812,NA
"2859",421580163,201806,0.585485453099176
"2860",421594043,201812,NA
"2861",421596718,201806,0
"2862",421596718,201906,0
"2863",421628365,201806,0.935575434804894
"2864",421687057,201812,0.202833688031337
"2865",421705858,201812,0.642866130472209
"2866",421717077,201812,0
"2867",426092713,201901,1.00489586702005
"2868",430653605,201812,0.984335536248785
"2869",430827872,201809,0.997051177142886
"2870",430828205,201809,0.904988048078211
"2871",430829262,201902,0.975350390102212
"2872",430834206,201812,0.960021807836622
"2873",430835026,201809,0.983219169750008
"2874",430836672,201809,0.931592556323002
"2875",430837257,201808,0.953335452623113
"2876",430837331,201901,0.985195829483552
"2877",430838255,201809,0.934669336086589
"2878",430838410,201808,0.87535615770746
"2879",430838508,201806,0.957200560091777
"2880",430839970,201809,0.967689759800781
"2881",430887032,201809,0.59559335751122
"2882",430950430,201712,-0.00470815786030756
"2883",430997910,201806,0.0355329537001244
"2884",431017571,201809,0.581952625562909
"2885",431020886,201806,0.983181008731912
"2886",431036743,201809,0.667669525948212
"2887",431044850,201902,NA
"2888",431108915,201812,0.0652889999806235
"2889",431117201,201812,0
"2890",431122742,201812,0.729403311423951
"2891",431129724,201812,0
"2892",431155562,201812,NA
"2893",431175749,201806,0.763877451834213
"2894",431220525,201812,0.336797610023632
"2895",431254052,201812,0.122801871539155
"2896",431263499,201806,0.239518535666028
"2897",431264877,201812,0.956061446472893
"2898",431270167,201812,0.977710181232586
"2899",431349378,201812,0.976831529050962
"2900",431353414,201812,0.0524924087230673
"2901",431360031,201805,0.969893575140701
"2902",431365885,201903,0.796897887111985
"2903",431384531,201812,0.90894342131843
"2904",431431964,201812,1
"2905",431448868,201806,0
"2906",431470360,201906,0.212521395644495
"2907",431470360,201806,0.16780346890316
"2908",431472893,201812,0.000679112535738297
"2909",431481983,201812,0
"2910",431524876,201806,0.323139841701898
"2911",431524876,201906,0.44957841964764
"2912",431525109,201812,0
"2913",431536703,201812,0
"2914",431550588,201906,0.92884836682305
"2915",431557527,201812,0
"2916",431577576,201812,0
"2917",431583953,201812,0.0198946407267992
"2918",431593771,201812,0.994909249748674
"2919",431611669,201812,0.436260383337771
"2920",431625058,201812,0.362167013800957
"2921",431631106,201809,0.0491737186326652
"2922",431654693,201805,0.835244177265853
"2923",431662598,201812,0.950429232705288
"2924",431668309,201812,0
"2925",431672233,201812,0
"2926",431692966,201812,0.90372657361057
"2927",431699762,201812,0.124155478197004
"2928",431707627,201812,0
"2929",431713901,201812,0
"2930",431746357,201905,0.968525038374399
"2931",431763791,201812,0.000805042788024184
"2932",431769074,201812,0.704339131771307
"2933",431781474,201806,NA
"2934",431787451,201812,0.983561643835616
"2935",431813891,201812,0
"2936",431827775,201812,0.589610118453001
"2937",431843831,201812,0.719108704808561
"2938",431847159,201812,0.44459981064744
"2939",431917748,201806,0
"2940",431937909,201809,0
"2941",431963410,201812,0.836848131802163
"2942",431964093,201703,NA
"2943",431964093,201803,NA
"2944",431964093,201903,NA
"2945",431971753,201809,0.397423694908692
"2946",432065178,201812,NA
"2947",432099497,201812,1.12896820183259
"2948",432109336,201812,0
"2949",432109336,201712,0
"2950",436063875,201812,0.977809952097427
"2951",440610781,201812,0.363650840902042
"2952",450311269,201812,0.41479544819399
"2953",450333456,201806,0.987232788138097
"2954",450333497,201812,0.99055758417856
"2955",450333816,201906,0.995167313258988
"2956",450404558,201812,0.158104183344814
"2957",450404818,201812,0
"2958",450433205,201812,-0.658590514737572
"2959",450435966,201812,0
"2960",450440770,201809,0.465537613233557
"2961",450451050,201812,0
"2962",450458458,201812,0
"2963",450466910,201812,1
"2964",450510041,201812,0.999421935689634
"2965",450514840,201808,0.244610161567912
"2966",450536344,201808,0.965969817162804
"2967",450553449,201812,0.931945896240873
"2968",450635592,201809,0
"2969",450667570,201806,0.149936909732212
"2970",450713446,201812,0.562811259473114
"2971",450961157,201812,0.912582498417839
"2972",451018523,201812,0.841331172144208
"2973",451161860,201812,0.996096247552709
"2974",451480958,201812,0
"2975",451560552,201812,0.933330146220198
"2976",451796085,201812,0.567775302355188
"2977",452053473,201812,1
"2978",452182448,201806,0.795306450089716
"2979",452412695,201812,0.644591255857182
"2980",452453557,201712,0.955238216308601
"2981",452453557,201812,1
"2982",452458485,201812,0.53372742540045
"2983",452495397,201812,0.0429657233780797
"2984",452608672,201812,0
"2985",452773838,201812,1
"2986",452793341,201812,0.949989795179374
"2987",452799204,201806,0
"2988",452929347,201806,0.124035623030934
"2989",452991692,201812,0.0717243458056058
"2990",452992960,201806,0.808891939621006
"2991",453091965,201812,1
"2992",453127256,201812,1.06477520950823
"2993",453183751,201812,0.578845868565495
"2994",453204921,201812,0.997405818308078
"2995",453261720,201812,0.969964742633043
"2996",453527429,201812,0
"2997",453615582,201906,0
"2998",453642906,201812,0.619945203780707
"2999",453682212,201812,NA
"3000",453690894,201812,0
"3001",453739378,201812,1
"3002",453763712,201906,0.600223535826771
"3003",453783528,201812,1
"3004",453812405,201806,0.793261330536059
"3005",453950421,201812,0.980792469818854
"3006",454040991,201812,0.885159146768921
"3007",454055306,201806,0.935456523893234
"3008",454234550,201812,0.909352045918198
"3009",454243194,201906,0.608359209189456
"3010",454306311,201812,0
"3011",454381236,201806,1
"3012",454449701,201806,0.492303022830097
"3013",454449701,201906,0.480532066508314
"3014",454461663,201809,0
"3015",454554890,201812,0.0191311852704258
"3016",454620867,201812,0.495591739475774
"3017",454621429,201806,0
"3018",454654957,201712,0.0979433107485066
"3019",454824004,201812,0
"3020",454845530,201812,NA
"3021",454845530,201612,NA
"3022",454879810,201812,0.819423820627149
"3023",454880865,201808,0
"3024",454896566,201812,0.497155981025564
"3025",454896566,201712,0.461158739693114
"3026",454917543,201812,0
"3027",455007685,201812,0.502022985289722
"3028",455007685,201712,0
"3029",455085747,201903,0.481006004668318
"3030",455191643,201809,0.927291322842333
"3031",455273568,201906,0.999824278553637
"3032",455391838,201712,0
"3033",455416167,201812,0.995133741122803
"3034",455463922,201812,0
"3035",455470563,201806,1
"3036",455568701,201812,0.999019424011509
"3037",456014870,201812,0.938152055289602
"3038",456016428,201812,0.490089671264964
"3039",456016428,201812,0.490089671264964
"3040",460281029,201806,0.996354324899093
"3041",460281029,201906,0.994210372618623
"3042",460282100,201809,0.851210516060918
"3043",460282131,201809,0.898163010570258
"3044",460315601,201812,0.0570013853897247
"3045",460336659,201812,NA
"3046",460348562,201809,5.67627339552491e-05
"3047",460348804,201906,0.824833581321929
"3048",460349132,201812,0
"3049",460350177,201809,0.5982001803817
"3050",460374958,201909,0
"3051",460374958,201809,0
"3052",460388457,201812,NA
"3053",460394983,201809,0.937499770812936
"3054",460421416,201812,0.90658636615212
"3055",460421730,201812,NA
"3056",460423106,201806,0.964791127608501
"3057",460423151,201812,0.631314964396056
"3058",460425641,201612,0
"3059",460442266,201809,0.977515239751517
"3060",460442430,201812,0.303476571636086
"3061",460458578,201809,0.606656521317359
"3062",460468961,201906,1
"3063",460490590,201812,NA
"3064",460490590,201809,NA
"3065",460490590,201712,NA
"3066",460516882,201806,0
"3067",460613568,201812,1
"3068",460711295,201812,0.955188084145577
"3069",460716370,201809,1
"3070",460752420,201808,NA
"3071",460775590,201812,0.919964347322737
"3072",460788470,201812,0
"3073",460846338,201812,0
"3074",460854156,201812,1
"3075",460942043,201806,0.0218262412094603
"3076",461027572,201805,0.952446023248942
"3077",461134776,201812,0.826909355009965
"3078",461157061,201809,0
"3079",461234510,201812,NA
"3080",461508330,201812,0.970129088105836
"3081",461595343,201811,0.66542522169207
"3082",461720815,201806,0
"3083",461720815,201906,0
"3084",462115418,201812,NA
"3085",462140359,201812,0.608340314660788
"3086",462163076,201812,1
"3087",462336264,201806,0
"3088",462786944,201812,0
"3089",463005368,201812,1
"3090",463005966,201812,0.000380112513303938
"3091",463082735,201812,1
"3092",463085747,201809,0
"3093",463117942,201812,2.10146236235483
"3094",463149742,201812,0
"3095",463309807,201812,0.783896905219074
"3096",463415835,201812,-0.422741260840788
"3097",463582754,201812,0.600818985767521
"3098",463621967,201812,1
"3099",464008664,201812,1.24458092223904
"3100",464036202,201812,0.868843249616382
"3101",464178872,201806,0.983208227389552
"3102",464290005,201812,0.988893636493116
"3103",464362970,201806,NA
"3104",464362970,201906,0.451017997979324
"3105",464368386,201812,1
"3106",464433655,201806,0.939894852083108
"3107",464952594,201812,0.997983946238566
"3108",465011667,201906,1
"3109",465136872,201806,0.761919124809958
"3110",465136872,201706,0.668101119320671
"3111",465165393,201812,0
"3112",465523814,201812,0.0713799364502951
"3113",470492640,201809,0.841261592788704
"3114",470493594,201806,0.62243358950661
"3115",470494452,201809,0.928533710161314
"3116",470495122,201809,0.83646125103334
"3117",470497102,201809,0.943882306749349
"3118",470498629,201812,0.421025650013583
"3119",470531887,201806,0.907172699280686
"3120",470560023,201906,0.146613730696847
"3121",470560023,201806,0.263972365462784
"3122",470597743,201812,0.0350717783370526
"3123",470611476,201809,0.995612845640821
"3124",470637493,201806,0.0508941104937379
"3125",470646706,201812,0.218566063630687
"3126",470653390,201803,0.20052590236203
"3127",470751100,201812,0.414582990508756
"3128",470754453,201812,0.265020703203926
"3129",470767984,201812,0.00342017839449964
"3130",470773689,201906,NA
"3131",470775970,201812,0.701691484445775
"3132",470782317,201903,0.000605629935883977
"3133",470783310,201812,0.463417453254644
"3134",470784065,201906,0.754724949846901
"3135",470785404,201812,0.328698407110798
"3136",470790384,201812,0
"3137",470798426,201812,0.239545579352004
"3138",470803373,201812,0.628358524008484
"3139",470806640,201809,0
"3140",470829495,201906,0
"3141",470833437,201812,0.186325757960232
"3142",470837036,201806,0.981668902987116
"3143",470875764,201806,0.171546627079094
"3144",470913445,201906,0
"3145",470943557,201803,0
"3146",470950615,201806,0
"3147",470950622,201803,0
"3148",471006046,201812,0.928816695456072
"3149",471093103,201906,1
"3150",471093103,201806,1
"3151",471158807,201806,1
"3152",471159396,201812,0.982789437544652
"3153",471162906,201812,0.00345129982268434
"3154",471166277,201812,0
"3155",471169779,201812,0.944096094843764
"3156",471191643,201806,0.788743481063344
"3157",471267077,201812,0.967287936951031
"3158",471275202,201812,0.959457043491167
"3159",471462723,201812,0.981246695776468
"3160",471462723,201712,NA
"3161",471508832,201812,0.817079490102601
"3162",471691856,201812,1.06215283384731
"3163",471717438,201812,0.998957293897366
"3164",471766185,201712,NA
"3165",471872559,201812,0.31525260637947
"3166",471920172,201906,0.988874608796319
"3167",471937546,201812,0.93553606216362
"3168",472300185,201806,0
"3169",472362705,201806,0
"3170",472438087,201812,0.990715775512444
"3171",472616775,201812,0.358929768354251
"3172",472624854,201806,0.183805475214736
"3173",473017705,201812,0.527807984428883
"3174",473075346,201812,0.999362570117287
"3175",473080680,201812,1
"3176",473130767,201812,0.992822642419187
"3177",473168362,201812,0.999782651220413
"3178",473582552,201812,1
"3179",473583307,201812,0.988380712816199
"3180",473660577,201812,1
"3181",473985534,201812,0.996369376479874
"3182",474081995,201812,0.963401705462088
"3183",474119478,201812,0
"3184",474149842,201812,NA
"3185",474149842,201712,NA
"3186",474385967,201812,0.485396919369963
"3187",474781061,201809,0.5426086324926
"3188",474800790,201812,1
"3189",474815728,201812,0.965806655415488
"3190",474900810,201706,NA
"3191",474900810,201806,1
"3192",474907363,201812,0.00924912974938188
"3193",474949375,201812,-0.0394358967244274
"3194",475044823,201812,0.0744661054451059
"3195",475050055,201812,0.996532721351086
"3196",475155515,201812,0
"3197",475271086,201812,0.981053055730593
"3198",475629011,201812,0.998468549822299
"3199",480602109,201812,0.710660211539055
"3200",480721487,201903,0.995074207413649
"3201",480725078,201811,0.798390145920079
"3202",480725806,201903,0.934404993764067
"3203",480725806,201803,0.922732454367503
"3204",480780983,201810,0.868080628314541
"3205",480788543,201806,0.092989434549563
"3206",480791574,201806,0.809882096958012
"3207",480791574,201906,0.848243466603832
"3208",480814616,201809,0.602388205890508
"3209",480822466,201812,0.85500439117386
"3210",480832017,201906,0.15922773729966
"3211",480873340,201812,1
"3212",480874804,201905,0.727603361584904
"3213",480934993,201812,0.813404156397519
"3214",480971150,201809,0.121309881221588
"3215",480978676,201812,0
"3216",480995970,201812,0.609885522139943
"3217",481000266,201812,0
"3218",481021157,201812,0.415348633789016
"3219",481046758,201812,0
"3220",481053950,201812,0.00685459840554125
"3221",481084776,201812,NA
"3222",481087157,201812,0
"3223",481099496,201812,0.676257315726585
"3224",481118891,201812,0
"3225",481131323,201812,0.313160740919304
"3226",481142851,201905,0
"3227",481157374,201812,0.00136201350390989
"3228",481160429,201812,0.496133936669723
"3229",481160735,201812,0.656812954415647
"3230",481161016,201812,0.93327376168046
"3231",481190431,201812,1.20235507246377
"3232",481206434,201812,0.103055621639625
"3233",481266285,201809,0.612631302521008
"3234",481266285,201709,0.623447693052879
"3235",481269237,201809,0.544213049700461
"3236",486120518,201903,0.999941225243758
"3237",510064301,201812,0.923305114002319
"3238",510064344,201812,0.795786851701793
"3239",510065747,201812,0.940210931653418
"3240",510104704,201906,0.939200861792064
"3241",510104704,201806,0.94098416424663
"3242",510120169,201806,0.995436362045258
"3243",510137583,201806,0.805686859276632
"3244",510151095,201806,0.995420832868405
"3245",510152395,201812,0.601177398922331
"3246",510155779,201812,0.203206168469012
"3247",510165030,201806,NA
"3248",510168908,201806,0.00714736120630569
"3249",510171851,201812,0.171550386535708
"3250",510173390,201806,0.917350739128154
"3251",510177339,201812,0.800920906267538
"3252",510179471,201812,0.772506145495933
"3253",510183368,201812,-1.94240844896107
"3254",510187791,201812,0.638278893975353
"3255",510188108,201812,0.633777615355022
"3256",510188251,201806,0.987422007180459
"3257",510188718,201812,0.326955460279297
"3258",510190132,201812,0.745116442775855
"3259",510192025,201806,0.88387680995039
"3260",510192170,201812,0.619913001660269
"3261",510201816,201706,0.691896399378993
"3262",510201816,201806,0.863657185364994
"3263",510202535,201812,0
"3264",510218904,201812,0.175811535395068
"3265",510227173,201812,0.788496551049739
"3266",510244870,201905,NA
"3267",510257372,201806,0
"3268",510294138,201806,0.702445343082986
"3269",510298556,201806,1.34098978489186
"3270",510334057,201806,0.283365640183922
"3271",510374347,201812,0.0276813114497749
"3272",510376650,201812,0.492161311708078
"3273",510377799,201806,NA
"3274",510387484,201806,1.45899316544425
"3275",510400912,201812,1
"3276",510424584,201906,NA
"3277",510429735,201812,0
"3278",510467167,201812,0.579632212068971
"3279",510476886,201812,0.842878488192136
"3280",510515166,201812,0
"3281",510549810,201806,0.13941088595279
"3282",510585799,201812,0.959274833801539
"3283",510646454,201903,0.553726424329439
"3284",520260476,201809,0.749251435321265
"3285",520788987,201809,0.995906953723521
"3286",520817684,201809,0.870701873465964
"3287",520820662,201809,0.908491334046648
"3288",520822919,201806,0.979355372265891
"3289",520880429,201812,0.00164790333857334
"3290",520886996,201806,0.794608409267051
"3291",520890090,201806,0.83739317043786
"3292",520897780,201812,0.849898943722418
"3293",520900964,201810,0.914180409319267
"3294",520905968,201806,0.482571630146215
"3295",520913909,201806,0.382938116972721
"3296",520958568,201806,0.883959053781513
"3297",520982396,201806,0.977718275814244
"3298",520986261,201812,0.579730282183409
"3299",521000521,201806,0.277995450200467
"3300",521006486,201806,0.991577488856895
"3301",521007373,201806,0.811364173893754
"3302",521007666,201808,0.883257231734164
"3303",521034466,201806,0.959280962061211
"3304",521061448,201803,0.016080286880448
"3305",521069333,201812,0.00113741703964467
"3306",521069515,201812,0.998121966253178
"3307",521101506,201806,0
"3308",521142988,201812,0
"3309",521145355,201809,0.949720670391061
"3310",521150860,201806,0
"3311",521150867,201809,0
"3312",521165147,201809,0
"3313",521184645,201812,0.994794778745316
"3314",521189812,201812,0.219252977484488
"3315",521226188,201806,0.486361921327041
"3316",521226795,201806,0.615006150061501
"3317",521241771,201812,NA
"3318",521253460,201806,0.251748672314227
"3319",521253695,201812,0.0011784698211925
"3320",521254104,201812,0.00787886908749832
"3321",521256602,201812,0
"3322",521260698,201812,0.171286887017525
"3323",521261881,201806,0.491489258723816
"3324",521268956,201804,0
"3325",521269213,201906,0
"3326",521271888,201812,0.75559932337216
"3327",521295034,201803,0.854967681748517
"3328",521295844,201806,0
"3329",521298515,201806,0.653408724499802
"3330",521299516,201906,0.358672533008978
"3331",521300286,201812,0.0240356281100849
"3332",521305988,201806,0.675029959194818
"3333",521308986,201809,0.970590312669554
"3334",521310017,201812,1
"3335",521322233,201812,0.22288202598007
"3336",521333698,201812,0.936448892281713
"3337",521336621,201806,1
"3338",521338101,201809,0.144305305789867
"3339",521356903,201809,0.377713541294855
"3340",521361731,201806,0.296677754177854
"3341",521361744,201809,0.0883425521987107
"3342",521372972,201806,0.441814819374103
"3343",521385018,201712,0.539810093351487
"3344",521441453,201806,0.0209390686967856
"3345",521459222,201803,0
"3346",521477599,201806,0.64020149824267
"3347",521485730,201812,0
"3348",521485732,201812,0
"3349",521522421,201906,0.795127284085585
"3350",521549551,201806,0.986367976770887
"3351",521559137,201806,0.151267178909751
"3352",521569630,201812,0
"3353",521585880,201812,0.847007377783416
"3354",521589700,201806,0.513079275718708
"3355",521596165,201812,0.128147175603463
"3356",521596171,201906,1.03212326582007
"3357",521600095,201806,0.178145889386853
"3358",521603246,201906,0.994792008783207
"3359",521631939,201712,0.148593213163451
"3360",521636004,201812,0.10900468539641
"3361",521636425,201809,0.999908574132933
"3362",521662186,201812,0.277372199010351
"3363",521665967,201812,0.345759657573225
"3364",521667026,201806,0.999712038694352
"3365",521675958,201812,0.913633527523222
"3366",521681110,201812,0.110469455326183
"3367",521685393,201806,0
"3368",521693162,201812,0.0366145315159259
"3369",521697917,201809,0.919707552758632
"3370",521698588,201812,0.984401324449756
"3371",521705030,201812,0
"3372",521706367,201806,0.909989240036845
"3373",521708248,201809,0.78576164795332
"3374",521708782,201906,0.263379197243401
"3375",521719690,201809,0
"3376",521729252,201809,0.62784927857745
"3377",521729460,201806,0.54431795532291
"3378",521735674,201806,0.0668642069327615
"3379",521743801,201803,0
"3380",521749216,201809,0.914048805410212
"3381",521749231,201812,0.204538009455846
"3382",521755086,201806,0.896553815466724
"3383",521755185,201806,0.95265484641799
"3384",521760774,201809,0.447024582025334
"3385",521767577,201803,0.800121071897787
"3386",521785188,201806,0.536350905110254
"3387",521788794,201812,0
"3388",521796840,201812,0.254143625923885
"3389",521797072,201812,0
"3390",521798171,201808,0
"3391",521798173,201808,0
"3392",521799708,201812,NA
"3393",521800459,201812,0
"3394",521817557,201806,0.831984688449261
"3395",521820647,201906,0.802004397174202
"3396",521825698,201812,0.319445574508804
"3397",521848933,201806,0.647164374845915
"3398",521849276,201806,0.0967845001183446
"3399",521849336,201806,0
"3400",521856041,201806,0
"3401",521857768,201808,0.689559774697026
"3402",521859345,201906,0.87969252869594
"3403",521867471,201806,0.367394253460181
"3404",521867471,201906,0.53012539950365
"3405",521871429,201806,0
"3406",521888775,201812,0
"3407",521892575,201806,0.173500842760083
"3408",521901039,201806,0
"3409",521901220,201803,0.229752908511417
"3410",521903732,201806,0.912258027595471
"3411",521904693,201909,0.119667324836953
"3412",521904693,201809,0.817773950874649
"3413",521910220,201806,0.235229202037351
"3414",521918403,201812,0
"3415",521929523,201809,0.539035762419068
"3416",521935564,201812,0
"3417",521939344,201812,0.33932724033194
"3418",521977542,201812,0.000471960022209883
"3419",521993704,201806,0.910246455055669
"3420",522004153,201812,0
"3421",522013526,201812,0.588147772758111
"3422",522030024,201712,0
"3423",522040518,201809,0.919543529016697
"3424",522042543,201806,0.96206430244425
"3425",522043508,201812,0.961844033007013
"3426",522044732,201806,0.35301132271509
"3427",522044732,201906,0.20976296984837
"3428",522063810,201812,0
"3429",522112789,201812,0.996582754300034
"3430",522112842,201812,0.625377890350519
"3431",522117070,201809,0.998441374499672
"3432",522122962,201806,1
"3433",522134061,201812,0.284539274007527
"3434",522145231,201806,0
"3435",522148647,201906,0.576040028159409
"3436",522209492,201803,1.12647117134978
"3437",522216973,201812,0.99981503421867
"3438",522238147,201812,0.999883545691191
"3439",522277915,201809,0.469602325594
"3440",522288349,201812,0.595012401164631
"3441",522294492,201812,0
