"","ein","tax_pd","asset_rev_ratio"
"1214",233001829,201906,7.68829431081542
"1215",233002271,201906,19.6147874057361
"1216",233022558,201812,4.0227150378893
"1217",233052060,201906,1.66333824106292
"1218",233061705,201812,0.959989377405604
"1219",233062736,201812,2.30929350091027
"1220",233070796,201812,3.34975452031107
"1221",233073390,201806,2.41493693646051
"1222",233077168,201806,25.7419384278413
"1223",233079514,201906,5.82448756004607
"1224",233080065,201812,25.047113302517
"1225",233094818,201806,0.893903916027453
"1226",233099198,201812,9.98948249073742
"1227",233323123,201806,7.91423161991357
"1228",236398764,201805,0.971775663247011
"1229",236444138,201812,9.09314216051966
"1230",237001470,201804,0.871921409961497
"1231",237004355,201906,2.9115747673326
"1232",237004355,201806,2.73203568470454
"1233",237006582,201812,1.76401375807001
"1234",237010677,201806,1.11536113545724
"1235",237010677,201906,1.13783695008475
"1236",237013134,201806,0.998897185886656
"1237",237013569,201812,2.95841001104159
"1238",237014485,201806,0.164277991256605
"1239",237021273,201812,1.43472939361487
"1240",237029088,201812,4.40109769520311
"1241",237029247,201906,1.73171680031644
"1242",237031625,201806,0.106459934075274
"1243",237032167,201906,1.85628200286432
"1244",237032226,201812,6.95603836063153
"1245",237037297,201812,8.04551975333001
"1246",237044492,201812,10.9282321621455
"1247",237047048,201812,0.560892359856568
"1248",237056987,201806,0.45616375719294
"1249",237058381,201806,1.59941912694426
"1250",237061499,201806,1.18814748229497
"1251",237061564,201812,0.632737785841811
"1252",237062976,201812,0.407618147783952
"1253",237063141,201806,0.424742965424806
"1254",237072697,201806,1.70167399529875
"1255",237073045,201810,0.631588370232886
"1256",237078882,201812,2.94567085977447
"1257",237078895,201812,1.88661857680708
"1258",237078895,201812,1.88661857680708
"1259",237084455,201812,1.14434422263744
"1260",237085960,201806,0.83680632246834
"1261",237087890,201812,11.8704921315818
"1262",237088799,201906,0.27212018396305
"1263",237089722,201812,4.23230114370346
"1264",237089977,201812,6.11508455715725
"1265",237095139,201812,5.07890233706566
"1266",237097000,201806,9.5370537583215
"1267",237098123,201812,2.91712474053784
"1268",237098744,201812,0.403193350080206
"1269",237101203,201812,1.99342671860467
"1270",237102834,201803,2.32340452650892
"1271",237106474,201812,36.3472174386437
"1272",237113307,201903,6.13817442908489
"1273",237113307,201803,9.17630652469901
"1274",237115003,201806,0.975629878813723
"1275",237117119,201812,17.8745376454808
"1276",237120670,201806,0.469530737609852
"1277",237121174,201812,3.8853224784096
"1278",237129398,201812,35.7092954707099
"1279",237130295,201809,0.654054054054054
"1280",237131204,201806,2.40006734330656
"1281",237131446,201906,0.16822917908132
"1282",237131446,201806,0.176268330072079
"1283",237138165,201812,4.2444539494264
"1284",237138692,201812,NA
"1285",237139963,201806,2.34717569904914
"1286",237148225,201904,1.14794055655578
"1287",237154645,201812,1.23614712170239
"1288",237157433,201806,0.998582152123015
"1289",237164223,201812,8.73109118214406
"1290",237168031,201806,2.07047574349239
"1291",237169558,201812,1.36238393853058
"1292",237173177,201812,1.26722288923709
"1293",237179787,201806,0.38992843750358
"1294",237181388,201812,0.371708767111666
"1295",237181440,201806,2.71760423467829
"1296",237187286,201812,26.0809788555702
"1297",237204495,201812,3.55591004536083
"1298",237219506,201812,0.471775993194487
"1299",237230453,201807,0.638361493930831
"1300",237230578,201812,1.85167069798697
"1301",237232208,201812,0.668685357205053
"1302",237235755,201806,0.475488718034321
"1303",237236840,201812,2.52612898212316
"1304",237237898,201806,2.49390198261448
"1305",237249368,201806,0.455462864134984
"1306",237254097,201806,1.07639410202628
"1307",237255988,201812,3.42011801581402
"1308",237265066,201806,1.60824165250004
"1309",237279074,201906,0.352759959800189
"1310",237279074,201806,0.364431073234646
"1311",237285823,201812,1.31055217185872
"1312",237292125,201806,0.0833092356040962
"1313",237293380,201812,10.7425758817108
"1314",237299143,201812,0.254649187804822
"1315",237299493,201806,0.775358932342658
"1316",237300017,201812,4.22452941683864
"1317",237300355,201812,4.55972650271506
"1318",237303018,201806,0.679986703881261
"1319",237303789,201812,1.95182383361488
"1320",237312901,201809,0.581362331502746
"1321",237317490,201812,0.354479415086209
"1322",237319371,201806,1.88635728654239
"1323",237319621,201806,0.711035994791289
"1324",237346733,201812,24.297602046888
"1325",237348835,201812,2.78823751665849
"1326",237353267,201812,24.9482527740318
"1327",237354073,201806,0.880306266746457
"1328",237356022,201812,4.50276689672325
"1329",237362592,201812,5.7788787757654
"1330",237364935,201806,0.725026643555785
"1331",237367331,201806,0.663176909130608
"1332",237368197,201812,2.62310931389138
"1333",237368244,201812,2.6909278412598
"1334",237368656,201904,1.61894938413497
"1335",237376130,201812,4.11647026391851
"1336",237376539,201806,2.67097254793765
"1337",237377602,201806,1.34748719582134
"1338",237380888,201812,18.3064711394778
"1339",237390996,201806,0.450400196776373
"1340",237393720,201812,1.22635483673074
"1341",237394320,201812,4.95309294190316
"1342",237398279,201812,1.03483151281381
"1343",237412908,201906,1.90438913429472
"1344",237412908,201806,1.8845368735924
"1345",237414729,201812,1.85120465842862
"1346",237415846,201806,1.14534656061847
"1347",237416304,201806,3.41660756237861
"1348",237417424,201806,0.745238919488144
"1349",237421892,201812,0.718909213667072
"1350",237426312,201806,2.63464830011189
"1351",237428011,201812,95.9029905258822
"1352",237431255,201806,0.658019486001152
"1353",237431696,201906,2.78889205062143
"1354",237443009,201803,0.782565592113999
"1355",237444508,201812,0.70022359528214
"1356",237447614,201906,4.56448127460347
"1357",237458273,201906,2.12312635118905
"1358",239233412,201809,1.81476152659972
"1359",240795389,201806,1.21189917882764
"1360",240818341,201806,1.42658739610337
"1361",250965469,201806,0.722347571173799
"1362",250965592,201806,0.434962923346519
"1363",250969422,201812,2.65699409093328
"1364",250989247,201806,1.73411468237048
"1365",251153028,201806,0.388645294172378
"1366",251155958,201806,0.161171221743443
"1367",251156265,201906,0.549672373681192
"1368",251157381,201806,0.417089871403757
"1369",251180898,201806,0.914012634826611
"1370",251193018,201806,0.62680674409404
"1371",251201741,201812,1.28346841255063
"1372",251201846,201806,0.257338806535284
"1373",251209938,201806,5.80344015851812
"1374",251211464,201906,1.6131153131849
"1375",251219610,201806,0.852622428639257
"1376",251232427,201812,3.84231871669679
"1377",251290469,201812,1.22286301272512
"1378",251325425,201812,8.88358041171924
"1379",251370668,201812,9.93245374141743
"1380",251372007,201812,2.46807454670622
"1381",251382510,201806,0.846423548325207
"1382",251383079,201806,0.522954402764846
"1383",251419017,201812,NA
"1384",251427632,201812,4.28277450856337
"1385",251429302,201809,22.0393548091223
"1386",251433387,201812,2.07865892560929
"1387",251445441,201812,0.527886954894254
"1388",251445713,201806,0.487079365445915
"1389",251461831,201812,3.02693003819226
"1390",251466052,201812,0.449799134550049
"1391",251471440,201809,2.85059813836392
"1392",251485031,201812,0.344390563716766
"1393",251497792,201802,13.3423801556016
"1394",251515795,201806,7.2208755704087
"1395",251522733,201906,9.36423777717556
"1396",251524446,201806,4.32334960311591
"1397",251534235,201812,4.74948212927393
"1398",251541548,201812,4.24413405584325
"1399",251589088,201901,2.09215971290867
"1400",251591350,201812,2.59941874185512
"1401",251592420,201806,1.67180824886806
"1402",251598389,201809,13.4705512440669
"1403",251598402,201812,8.43780591305965
"1404",251605762,201812,2.05673246406324
"1405",251626297,201812,0.105299891115107
"1406",251626784,201812,4.92315865778215
"1407",251635121,201809,9.90062347422173
"1408",251637937,201809,3.3340446377045
"1409",251638640,201812,2.07388653614026
"1410",251639115,201906,19.2512678527372
"1411",251644683,201812,0.997245339092832
"1412",251649514,201812,14.8262386180117
"1413",251653363,201806,3.1647533702875
"1414",251657575,201812,14.5729537985359
"1415",251672592,201812,13.4042004421518
"1416",251674112,201806,0.194385633449795
"1417",251689720,201806,1.74932996405318
"1418",251694686,201906,2.91188105651316
"1419",251696634,201812,0.505189601287445
"1420",251698524,201904,6.09776149509884
"1421",251701123,201806,0.444499930042273
"1422",251704924,201812,17.2034534534535
"1423",251721080,201812,3.66774166910309
"1424",251722943,201806,0.224947089465801
"1425",251728614,201812,3.62481476846882
"1426",251730915,201903,4.9690793013286
"1427",251739814,201806,6.22120166798277
"1428",251740509,201806,46.023512839961
"1429",251743986,201812,-0.0436275813170256
"1430",251757763,201812,NA
"1431",251758628,201812,-20.7641091645004
"1432",251758844,201812,5.64473713288104
"1433",251762305,201806,0.368596502598208
"1434",251780107,201812,0.861541580992963
"1435",251794823,201906,4.64142840998983
"1436",251801884,201812,2.60447812780826
"1437",251807686,201806,7.79085941250007
"1438",251818381,201809,6.48163454253344
"1439",251823770,201712,17.1552135350675
"1440",251823770,201812,4.67943441603534
"1441",251840807,201806,8.58773267430855
"1442",251855442,201812,0.954321152307282
"1443",251855490,201812,7.51113517989963
"1444",251858580,201812,0.440248923189804
"1445",251863996,201812,4.60952411147395
"1446",251897698,201812,5.57915878803232
"1447",256068246,201809,0.447670739905207
"1448",256069264,201806,0.250352491434792
"1449",256069770,201806,0.428387371256353
"1450",256084090,201806,0.250934451231195
"1451",256085619,201906,1.49577915435129
"1452",260006476,201812,2.85130142212105
"1453",260078223,201812,16.6944215119708
"1454",260149985,201812,2.38648557854651
"1455",260217222,201812,15.9612160300895
"1456",260221046,201806,2.122806411198
"1457",260393656,201812,18.8558536878835
"1458",260421563,201812,3.2851976274462
"1459",260452137,201812,0.660500541175907
"1460",260614081,201812,4.41325174950441
"1461",260679687,201812,3.71951667851278
"1462",260762693,201812,-0.637143864127795
"1463",260762693,201612,0.884383177353672
"1464",260762693,201712,0.628800366591778
"1465",260833850,201812,2.95301335149339
"1466",261202901,201812,10.6511310196254
"1467",261210093,201806,9.62301838488698
"1468",261214312,201812,18.1755077740772
"1469",261245799,201812,0.457126797527655
"1470",261274843,201812,0.0970729649936736
"1471",261407469,201812,20.8836629868139
"1472",261409964,201812,18.6092950967613
"1473",261590829,201812,30.33195
"1474",261590898,201812,7.03473041604679
"1475",261665826,201812,26.5220484121098
"1476",261666325,201812,0.820311274679661
"1477",261705219,201812,17.6231522779028
"1478",261712321,201806,18.4629193504704
"1479",261808937,201810,NA
"1480",261870077,201812,5.39632094814526
"1481",261876589,201812,16.7494939658683
"1482",261931708,201712,1.34551435984939
"1483",261947374,201806,0.38220567242766
"1484",261968933,201812,51.7206753629822
"1485",261995944,201903,15.0490552238448
"1486",262051792,201812,52.3592208234093
"1487",262058861,201803,0.619344286221153
"1488",262063489,201812,1.62645054062013
"1489",262092132,201806,39732.516
"1490",262123010,201812,3.08767978161908
"1491",262167082,201809,15.6098673605917
"1492",262190732,201806,10.7542794230344
"1493",262191929,201812,2.88177096115894
"1494",262335395,201812,6.15102962608898
"1495",262352365,201812,20.7228588198219
"1496",262420702,201812,5.78133454634892
"1497",262424174,201812,1.49375840677762
"1498",262541233,201806,0.711096955648403
"1499",262665278,201909,10.8329352441614
"1500",262665278,201809,1.19917568524325
"1501",262699081,201812,5.22221049174174
"1502",262842736,201806,0.640237101178155
"1503",263100297,201809,14.9708540927127
"1504",263100372,201809,16.2907837799823
"1505",263120543,201812,163.541015625
"1506",263128590,201806,0.399241435410049
"1507",263187721,201812,0.473746097048207
"1508",263188804,201806,12.0083498784084
"1509",263312955,201812,0.59324843301111
"1510",263389252,201812,5.20639436729966
"1511",263443336,201806,1.70505300461308
"1512",263547211,201812,4.38086987270156
"1513",263588414,201812,7.69344978165939
"1514",263618867,201806,15.6418077641151
"1515",263619775,201806,29.0871034619863
"1516",263836207,201812,1.3762649354295
"1517",263900335,201712,14.5618343104454
"1518",263900335,201812,4.9898249510815
"1519",263909820,201812,3.63065947340218
"1520",263959619,201812,0.418679204958324
"1521",264107739,201812,29.8252101972941
"1522",264117989,201812,1.60716909197427
"1523",264142930,201806,1.43987415513655
"1524",264246183,201806,1.00156923067381
"1525",264262998,201812,20.7732516735508
"1526",264271547,201812,2.99613469006681
"1527",264307457,201906,7.1446630496877
"1528",264331988,201906,14.0722705703263
"1529",264374725,201806,0.519991828616878
"1530",264421601,201812,13.6160902219671
"1531",264468628,201812,5.00702135341247
"1532",264482725,201812,2.57009197631037
"1533",264498990,201812,19.2332424968451
"1534",264521206,201812,1.03932883562979
"1535",264577399,201812,10.254725601922
"1536",264579045,201812,1.1047763694304
"1537",264664616,201810,0.436690696459493
"1538",264810482,201812,1.49428268060604
"1539",264826876,201812,16.0304055497294
"1540",270000343,201812,0.463856405947296
"1541",270037508,201806,4.87435376601105
"1542",270049012,201806,11.3279760891466
"1543",270070164,201812,0.592128347465382
"1544",270173489,201812,39.5486062751009
"1545",270181645,201812,0.525007007930264
"1546",270291691,201806,3.76083727211344
"1547",270449072,201806,0.559618454855624
"1548",270517477,201806,3.18706539735099
"1549",270580274,201812,2.58958184729108
"1550",270615239,201806,0.241681064874014
"1551",270625538,201806,3.03190215858057
"1552",270740203,201812,2.37288464359808
"1553",270814295,201812,2.64693028344894
"1554",270819276,201806,0.248480627733248
"1555",270829684,201812,0.320290782061059
"1556",270829684,201712,0.209212412350366
"1557",270858135,201809,0.999413237365045
"1558",270947808,201806,0.310836559416004
"1559",270975339,201809,9.74378397081575
"1560",270995580,201903,25.3950623848008
"1561",271037159,201812,0.371410944580609
"1562",271053884,201706,-17.5947911703986
"1563",271202317,201812,6.46918256668441
"1564",271348133,201812,1.8490895306506
"1565",271359283,201812,6.55573924567596
"1566",271374749,201812,2.20339138093151
"1567",271427181,201812,0.909092312521549
"1568",271435687,201812,3.87778602379641
"1569",271435687,201712,1.67966212134904
"1570",271476031,201812,27.671803346416
"1571",271642425,201809,34.7927453950487
"1572",271660048,201812,5.23709701658325
"1573",271720590,201812,11.2774314947666
"1574",271747560,201812,0.270703455897295
"1575",271761971,201812,4.87095742259147
"1576",271824650,201806,2.93977530630168
"1577",271832686,201806,5.99009994115434
"1578",271916296,201712,2.33769049212983
"1579",271916296,201812,37.1925014502488
"1580",272012662,201810,2.68443987187959
"1581",272012662,201710,3.00424209021546
"1582",272070017,201809,1.79367803636144
"1583",272094434,201812,0.608606847064673
"1584",272095088,201812,22.3852213258362
"1585",272230034,201806,24.60920835191
"1586",272327695,201812,18.4356964637954
"1587",272486781,201812,0.414488221881268
"1588",272669910,201812,11.9966739991201
"1589",272790053,201809,0.599350449816954
"1590",272803038,201806,26.1518422120872
"1591",272810691,201808,2.18821076401957
"1592",272814156,201812,2.08168018157137
"1593",272877067,201812,8.86002154049265
"1594",272950701,201812,1.56727113573118
"1595",272975837,201812,0.357964246876645
"1596",273028186,201812,1.12663331981889
"1597",273156259,201812,2.22613646506765
"1598",273267930,201812,0.829339772042152
"1599",273288425,201812,84.3736902050114
"1600",273292060,201812,2.88983734832629
"1601",273296964,201812,7.52114895080158
"1602",273306298,201812,12.12032685104
"1603",273341860,201812,0.608881782648605
"1604",273416948,201812,0.330328657733732
"1605",273523909,201812,2.76303911731285
"1606",273539886,201812,2.66038236742384
"1607",273566747,201812,1.02989118586849
"1608",273600343,201812,2.59674219777666
"1609",273648930,201809,31.376399000326
"1610",273733278,201806,NA
"1611",273741984,201812,13.0583043826136
"1612",273842364,201812,16.9259354095317
"1613",273874397,201812,0.0322139375883072
"1614",273941355,201806,1.91555574642178
"1615",274032617,201812,1.16423742705772
"1616",274149384,201806,6.10695171792574
"1617",274557571,201712,15.2303332318929
"1618",274557571,201812,28.9855072463768
"1619",274576805,201712,0.355778422457004
"1620",274584922,201812,12.3475222893779
"1621",274660632,201812,14.218070262978
"1622",274673757,201805,0.00964828775053387
"1623",275374482,201812,1.83716051586549
"1624",275551434,201806,83.3122108533414
"1625",300002632,201806,5.33831616949732
"1626",300009187,201906,7.89806139176731
"1627",300021150,201812,0.983696024884491
"1628",300034668,201812,9.79674931956371
"1629",300043311,201906,7.43275546045941
"1630",300054644,201812,7.39020441777036
"1631",300056876,201810,2.42173007311536
"1632",300087360,201906,0.038733561719527
"1633",300098608,201812,-25.5187503992845
"1634",300103115,201809,3.30935800746426
"1635",300129998,201812,NA
"1636",300137302,201906,1.29022846723158
"1637",300141120,201812,17.4451241799888
"1638",300141220,201812,8.86596648389837
"1639",300155183,201906,96.4743379625636
"1640",300160308,201812,7.15747460087083
"1641",300181961,201812,12.0289173270608
"1642",300183050,201812,1.43376236489325
"1643",300203259,201806,0.566043971134806
"1644",300205474,201806,2.40030232414898
"1645",300218330,201812,10.916051346132
"1646",300218536,201812,0.129459919585612
"1647",300246447,201812,15.8903446776123
"1648",300272104,201812,1.47070054833565
"1649",300273769,201812,22.6866169827065
"1650",300283483,201812,1.98653288833555
"1651",300315618,201806,11.6945387135375
"1652",300394476,201812,489.578820334892
"1653",300409593,201812,0.998558268179541
"1654",300419925,201806,0.33580811085653
"1655",300421837,201806,1.24760824254521
"1656",300445216,201806,11.5879650286403
"1657",300479115,201806,-24.6628939668901
"1658",300479790,201812,9.26356501240266
"1659",300622312,201806,0.546178901181728
"1660",300630211,201907,0.17309421567916
"1661",300698663,201806,2.00885934592316
"1662",300931393,201812,1.70943494038362
"1663",310502562,201812,2.83998493672078
"1664",310536655,201812,0.639692652636777
"1665",310648619,201812,1.06171629689065
"1666",310651750,201806,1.78468609133528
"1667",310710683,201812,0.640412008805208
"1668",310713350,201806,0.401007755991629
"1669",310714190,201812,1.01086999132801
"1670",310716914,201812,0.564060080983296
"1671",310718027,201803,2.10476765430687
"1672",310718042,201812,0.87809217297736
"1673",310718622,201810,0.28735177720789
"1674",310719367,201807,0.517277565052918
"1675",310720520,201812,1.04811692769652
"1676",310720523,201812,0.822702102589208
"1677",310723063,201906,1.15914426364962
"1678",310723686,201902,1.17676805997804
"1679",310723686,201802,1.24536340322805
"1680",310731111,201812,0.846203742750467
"1681",310738285,201903,0.430102851473577
"1682",310811788,201806,0.230747147577701
"1683",310831240,201812,14.5008831728962
"1684",310859104,201812,0.857092028321127
"1685",310872922,201812,0.713841020726521
"1686",310885010,201812,3.92059978494708
"1687",310888163,201812,2.90916301119869
"1688",310896363,201812,0.495574538211906
"1689",310900246,201904,4.06332136661757
"1690",310918399,201812,0.427993199308
"1691",310921713,201812,13.2476851713149
"1692",310930919,201812,14.4401351351351
"1693",310933744,201812,3.87483718388993
"1694",310936872,201906,3.48204089969595
"1695",310936874,201906,0
"1696",310939288,201809,4.39504480829236
"1697",310939742,201906,11.9541958602775
"1698",310941461,201906,4.44745947730354
"1699",310945928,201806,3.50700286806883
"1700",310950828,201812,2.96712670257924
"1701",310954931,201812,2.76768151411323
"1702",310958492,201809,8.71813280648294
"1703",310958493,201809,11.7116402367763
"1704",310958498,201809,3.65195594258026
"1705",310962007,201812,2.32189174977575
"1706",310968258,201809,1.02036185362437
"1707",310973498,201812,0.252696233246271
"1708",310978908,201809,7.70907344678936
"1709",310984856,201812,0.829123659891265
"1710",310984884,201812,4.27638313186233
"1711",310996010,201906,5.63326002035256
"1712",311002999,201903,0.980595182202319
"1713",311002999,201803,1.00992137230469
"1714",311010792,201806,0.530758781922579
"1715",311010792,201906,0.575681345566551
"1716",311037325,201809,3.82059540269217
"1717",311037326,201906,2
"1718",311038581,201809,0.732704198869612
"1719",311046787,201809,3.29379643122711
"1720",311046788,201909,4.58450397348715
"1721",311046798,201906,4.06968859911918
"1722",311046821,201809,3.89014999168234
"1723",311046828,201809,3.69932192481744
"1724",311046830,201906,3.05367017664547
"1725",311046835,201906,4.04336236048398
"1726",311057335,201812,4.5902234717741
"1727",311064807,201812,7.13781499283077
"1728",311070541,201806,1.13103548018196
"1729",311070751,201808,6.55333236016527
"1730",311070754,201808,4.31872921142229
"1731",311070756,201808,1.84057319149
"1732",311070763,201808,4.12198908639261
"1733",311070765,201906,4.75397936772327
"1734",311070769,201808,2.0102257423393
"1735",311070783,201907,3.66314277585244
"1736",311070789,201809,17.2378044784271
"1737",311070790,201808,3.64386975003829
"1738",311075744,201812,4.32843582105394
"1739",311092113,201812,5.22267200598313
"1740",311094791,201808,1.82409498199951
"1741",311094794,201808,1.95885740787399
"1742",311094807,201808,6.21627483887345
"1743",311094820,201906,4.75020204264504
"1744",311094828,201808,5.00863336928713
"1745",311101401,201812,0.906387871277865
"1746",311104456,201806,2.01997569346135
"1747",311111703,201812,1.1684738560742
"1748",311119704,201812,1.5330392508761
"1749",311124220,201812,0.418195071870748
"1750",311129632,201812,3.0344732793805
"1751",311131825,201812,0.692182410423453
"1752",311132656,201907,4.94344228905339
"1753",311132659,201907,3.99180076070192
"1754",311132673,201907,2.48268234923084
"1755",311132675,201907,4.67240155826853
"1756",311132676,201907,3.78158533751132
"1757",311134099,201907,2.75628893168844
"1758",311145544,201806,4.57383189021546
"1759",311148265,201806,5.98641796046018
"1760",311182333,201903,-37.8789221975971
"1761",311185975,201806,1.61832419405572
"1762",311190377,201812,12.7975962153177
"1763",311196894,201812,1.3501601577853
"1764",311197428,201907,0
"1765",311208260,201812,6.42969543278872
"1766",311217994,201806,1.78278868802442
"1767",311240715,201806,3.34051784245179
"1768",311248889,201907,3.20563395967258
"1769",311248895,201808,4.61788447965134
"1770",311249522,201812,31.1675791242879
"1771",311254635,201812,515.050732807215
"1772",311254891,201909,3.66695207000316
"1773",311255250,201809,0.755641164108156
"1774",311272434,201812,2.73767359232975
"1775",311286856,201806,2.24407767699793
"1776",311288290,201907,2.24450261624715
"1777",311288291,201906,5.86704491873689
"1778",311288292,201907,4.52229029659191
"1779",311288296,201808,3.81073661000985
"1780",311288297,201808,3.96149931880902
"1781",311288298,201908,2.37040547160971
"1782",311299926,201812,0.0477744835778231
"1783",311328514,201812,NA
"1784",311332390,201812,6.09015892390454
"1785",311333992,201806,4.17736501042611
"1786",311349995,201812,3.72558204269731
"1787",311351377,201907,4.32483916808821
"1788",311353685,201812,2.81225632708021
"1789",311355095,201812,6.89240354180857
"1790",311361781,201907,3.56138403182533
"1791",311361782,201907,3.57607051967691
"1792",311368189,201809,4.15842153704556
"1793",311373321,201906,3.76920840023769
"1794",311373323,201906,4.1681682737731
"1795",311373324,201906,3.25999748538858
"1796",311378504,201906,6.82280273076639
"1797",311380384,201812,12.5807861148469
"1798",311384497,201812,4.22120403046062
"1799",311385444,201812,4.30717768777509
"1800",311387771,201812,54.3789090909091
"1801",311390350,201906,3.55245754348755
"1802",311390351,201906,5.68337873145986
"1803",311390353,201906,4.21383971326884
"1804",311402513,201806,1.81547086518434
"1805",311417955,201809,5.88054900973179
"1806",311417956,201808,5.07769728686396
"1807",311417957,201809,4.57400361457243
"1808",311417958,201907,4.41047977063583
"1809",311423831,201809,4.74833534116445
"1810",311424905,201904,1.77758546159068
"1811",311427721,201907,3.64703482787653
"1812",311432146,201907,6.59561694822801
"1813",311443005,201812,8.13565853721885
"1814",311443536,201812,0.578749171294445
"1815",311445223,201812,0.362854010896419
"1816",311445533,201812,0.88097092830413
"1817",311449419,201809,4.59132364714657
"1818",311449420,201908,3.68431426843398
"1819",311456153,201806,0.942742857142857
"1820",311457626,201812,0.367748946546383
"1821",311471273,201806,0.0823046671312518
"1822",311472366,201806,0.801040071988131
"1823",311478436,201812,0.012117776281756
"1824",311480295,201806,3.11356647430291
"1825",311480310,201906,2.19652621284009
"1826",311483386,201812,0.826522112395007
"1827",311487833,201812,2.08484349722957
"1828",311499467,201906,5.84458379690503
"1829",311499472,201906,4.30504565762841
"1830",311499481,201906,4.96056835661953
"1831",311504057,201906,4.90606906007969
"1832",311519694,201812,7.58314417514828
"1833",311526415,201812,2.954129589642
"1834",311528747,201812,0.0302227735219672
"1835",311531583,201812,9.33905300134687
"1836",311535241,201806,3.35049707159992
"1837",311545020,201812,6.15218134183848
"1838",311551853,201812,2.47407386688378
"1839",311561713,201808,1.30996553304869
"1840",311563638,201812,73.2299462806155
"1841",311571336,201712,0.50605905515061
"1842",311572690,201812,3.68967968759257
"1843",311574101,201812,3.3250877641932
"1844",311577548,201906,7.55654775011603
"1845",311577549,201909,5.30697102933205
"1846",311577550,201808,5.70145396064788
"1847",311577551,201906,6.10012712810178
"1848",311578102,201806,0.191261357811845
"1849",311579335,201812,12.2760392815346
"1850",311580887,201812,21.6529935991109
"1851",311587415,201806,5.64791777464333
"1852",311587418,201806,8.15077363989116
"1853",311587420,201806,7.99190747801973
"1854",311587628,201812,2.18319751465716
"1855",311594625,201812,0.525192982011574
"1856",311595125,201812,1.99760470871357
"1857",311595197,201812,0.812910099401395
"1858",311595820,201812,1.57781816745031
"1859",311604067,201812,4.42873662165461
"1860",311604543,201806,0.635420098594333
"1861",311605969,201806,0.226840339959889
"1862",311606940,201812,0.79820412373319
"1863",311612534,201812,55.8683799722479
"1864",311613251,201806,14.0944645137949
"1865",311616634,201812,4.39833460296417
"1866",311621632,201812,1.60073449044725
"1867",311624121,201809,2.6247577145549
"1868",311629436,201812,-3.34634146341463
"1869",311636670,201906,7.8308862641553
"1870",311636675,201906,5.98424871059575
"1871",311636677,201906,7.60637947737096
"1872",311639629,201812,0.055465123289323
"1873",311641324,201812,11.876364156606
"1874",311645473,201806,5.59489658266831
"1875",311654224,201809,8.40608631113943
"1876",311656193,201812,6.78995748743112
"1877",311657868,201806,11.3085777777778
"1878",311660731,201906,10.6321362393012
"1879",311662259,201806,7.87168393256145
"1880",311663800,201812,3.52353260256219
"1881",311663821,201812,6.48995856218262
"1882",311669940,201906,1.78817627546253
"1883",311669940,201806,2.31604903131594
"1884",311674388,201812,22.7243117915501
"1885",311674463,201809,4.54680486043032
"1886",311682502,201812,5.85997297708421
"1887",311683712,201806,3.59146009813452
"1888",311698129,201812,226.166845608761
"1889",311699625,201906,9.43785755049205
"1890",311708526,201812,1.93342589034857
"1891",311715321,201806,7.61715126791481
"1892",311719434,201806,4.24038811020634
"1893",311721455,201812,0.680545500463002
"1894",311724109,201812,15.167183388235
"1895",311725375,201812,16684
"1896",311733348,201812,30.5314028882994
"1897",311737504,201812,0.0801653343057406
"1898",311746031,201812,NA
"1899",311748289,201806,4.34813973163744
"1900",311758843,201806,13.8663606000936
"1901",311761439,201812,4.61115633826217
"1902",311762432,201812,3.4982957839139
"1903",311769211,201812,8.90517543859649
"1904",311780332,201806,9.53608152531229
"1905",311788086,201812,0.561152735513829
"1906",311788086,201712,1.21766097046996
"1907",311802126,201906,72.6059987437186
"1908",311803590,201812,0.0602458197797181
"1909",311809770,201809,9.237987992897
"1910",311811615,201812,NA
"1911",311815055,201812,2818.89555555556
"1912",314379438,201812,2.75142961184143
"1913",314379453,201806,0.662156450480922
"1914",314379568,201806,0.484849427388245
"1915",316053035,201812,0.626938967018627
"1916",316059908,201812,0.319748004888921
"1917",320017919,201712,0.209129487887314
"1918",320026605,201812,0.0729026884456989
"1919",320028598,201812,0.966189110760344
"1920",320045239,201812,0.0540529790788322
"1921",320080849,201812,4.11559748109868
"1922",320087824,201812,13.9283517906272
"1923",320132713,201906,8.71589010135563
"1924",320156535,201809,4.24615848078659
"1925",320221793,201806,37.5139694614711
"1926",320223359,201812,12.7352738022877
"1927",320249698,201806,33.054912024861
"1928",320468666,201812,7.39910313901345
"1929",330031099,201812,1.46164262565557
"1930",330061885,201906,0.292282586286064
"1931",330061885,201806,0.289934348400247
"1932",330209754,201812,0.610694527043946
"1933",330227764,201806,5.97816388085962
"1934",330248725,201812,1.35195466067462
"1935",330259190,201806,3.39033960448231
"1936",330301538,201806,0.925662920315281
"1937",330317950,201812,4.25247199215577
"1938",330327936,201812,3.42572142275182
"1939",330332711,201907,0.653304992526665
"1940",330332711,201807,0.609010392610637
"1941",330362163,201812,15.2259482953406
"1942",330413518,201812,7.61286305615038
"1943",330416470,201806,1.90319245607564
"1944",330427434,201906,6.01611131613823
"1945",330427639,201812,11.125394741972
"1946",330431719,201806,1.86727278033974
"1947",330435536,201806,3.36305721870306
"1948",330435536,201906,2.89037575766217
"1949",330462745,201812,-6.84649813510153
"1950",330468093,201806,8.47911799705713
"1951",330477940,201908,5.45795324505477
"1952",330477940,201808,5.633717140995
