"","ein","tax_pd","st_debt_ratio"
"2648",391146191,201812,0.0124629067425159
"2649",391186642,201812,0.0548611641987551
"2650",391194285,201812,-0.311740524094967
"2651",391203539,201812,0.0167291350201814
"2652",391209035,201812,10.5762471655329
"2653",391214392,201812,0.0353749821419172
"2654",391270955,201806,0.143131344905858
"2655",391277471,201812,0.0157491091654496
"2656",391286685,201812,0.106818726845726
"2657",391302222,201812,0.0254463798278432
"2658",391322491,201812,0.0423218435507876
"2659",391323500,201812,0.104919631940554
"2660",391333817,201812,0.0533451710199726
"2661",391361342,201812,0.0278038625139008
"2662",391395627,201812,0.0512590413472957
"2663",391402851,201812,0.0240931729585581
"2664",391414365,201812,0.147522139514459
"2665",391416746,201809,0.00928432486761331
"2666",391429763,201812,0.106877261872762
"2667",391431651,201812,0.0381214689479333
"2668",391456011,201812,0.00534020439632327
"2669",391478014,201812,0.0396347174655017
"2670",391508503,201812,0.298699840325871
"2671",391539301,201812,0.0772885446282238
"2672",391579521,201812,0.0264451785687426
"2673",391582471,201809,0.015499324445309
"2674",391597954,201812,0.241404912437141
"2675",391621905,201812,0.0158472697214708
"2676",391632486,201812,-0.020596374205678
"2677",391680095,201812,0
"2678",391705637,201812,0
"2679",391706658,201812,0.065254113536677
"2680",391707616,201812,0.0527835826152293
"2681",391718522,201809,0.00839033112559653
"2682",391720129,201812,NA
"2683",391731739,201812,0.0561271786858094
"2684",391736091,201812,0.145986494698014
"2685",391742974,201806,0.02441238707871
"2686",391743300,201907,-0.381849615572515
"2687",391749682,201812,0.0400620288783453
"2688",391776921,201906,0.0354026257548294
"2689",391781842,201812,-0.3225855756258
"2690",391809548,201812,0.00541483548159216
"2691",391815578,201812,0.0393837094852446
"2692",391817581,201812,0.127206868781417
"2693",391833482,201712,0.0275081196743217
"2694",391833482,201812,0.0135727829753699
"2695",391837474,201812,0.0142516177476949
"2696",391841414,201806,0.0662471614145759
"2697",391863020,201806,0.030875504901078
"2698",391865233,201806,-0.0358013944261601
"2699",391865235,201806,-0.027885375762599
"2700",391880148,201812,0.00184853071486414
"2701",391893658,201812,0.0161589802780148
"2702",391893799,201812,0.0457687978991371
"2703",391915741,201812,0.0981322139483518
"2704",391921745,201812,0.00889499416910682
"2705",391943549,201806,-0.0310365403973268
"2706",391943551,201806,-0.0141788388651512
"2707",391943553,201806,-0.0158967641992156
"2708",391943554,201806,-0.0150920227517676
"2709",391945011,201812,NA
"2710",391947692,201812,-0.146436130084616
"2711",391950538,201812,0.29929484586843
"2712",391950538,201712,0.152013018203919
"2713",391980202,201812,NA
"2714",392005705,201906,NA
"2715",392010184,201812,0.0140121687796423
"2716",392035274,201812,-0.190760123746635
"2717",396092644,201803,0.0503225583939088
"2718",396092644,201903,0.0427958594829661
"2719",410758756,201809,0.0814389340399323
"2720",410872993,201809,0.344413816575148
"2721",410883443,201809,0.501367036140239
"2722",410885981,201809,0.455803940880834
"2723",410888083,201809,0.113612568735271
"2724",410888488,201812,0.188369908178095
"2725",410888567,201908,0.207095238459713
"2726",410900982,201809,0.405457509423086
"2727",410903890,201809,0.279783970914665
"2728",410904802,201812,0.145792980154433
"2729",410904805,201812,0.109521181285686
"2730",410904808,201809,0.362740656078512
"2731",410904809,201809,0.346543449355077
"2732",410904860,201809,0.260053673752271
"2733",410905871,201902,0.416362707159657
"2734",410906178,201812,0.0944980309431222
"2735",410907135,201809,0.308926882643841
"2736",410916478,201812,0.16111790498689
"2737",410968007,201812,0.108249156936629
"2738",410972298,201812,0.0278874534622191
"2739",410977257,201812,0.0431569826585953
"2740",410984859,201812,0.0520299247707487
"2741",411226944,201812,0.00627719165293293
"2742",411260469,201812,0.0419466771711351
"2743",411277423,201812,0.0466470904215241
"2744",411280596,201812,0.140490125698969
"2745",411292817,201812,0.0439835603723659
"2746",411358011,201812,0.350604924918882
"2747",411363580,201812,0.0167212243151322
"2748",411367503,201812,-0.817507457916045
"2749",411386089,201809,0.0138549727471453
"2750",411386097,201812,0.0406157953752915
"2751",411386986,201812,0.0731175525967085
"2752",411386993,201812,0.012448481926433
"2753",411400856,201812,NA
"2754",411432372,201712,0.0476021244855829
"2755",411432372,201812,0.0430116841153092
"2756",411448392,201812,0
"2757",411455507,201809,-0.0399440466423692
"2758",411463426,201806,0.0528774822474824
"2759",411464428,201806,0.00266351471170748
"2760",411464430,201906,-0.863848229780208
"2761",411465688,201812,0.017973003979814
"2762",411524088,201812,0.84905964968924
"2763",411543292,201812,0.00707332575668051
"2764",411558711,201812,0.722471701307943
"2765",411560462,201812,0.0395321575617232
"2766",411614427,201809,-1.58356509419111
"2767",411616861,201806,3.5705947003738
"2768",411657094,201812,1.19725561687032
"2769",411658636,201906,0.11137068935458
"2770",411675502,201812,0
"2771",411678328,201812,0.24305499066974
"2772",411687873,201812,0.35006134589591
"2773",411694837,201806,0.032966246890059
"2774",411699606,201812,0.827270712814312
"2775",411703162,201812,0.0678579253658567
"2776",411704840,201812,0.0447046995949398
"2777",411716667,201812,0.0902908397320073
"2778",411717910,201906,0.0692368028462891
"2779",411721815,201812,0.102797479808729
"2780",411725106,201812,0.0612378093899914
"2781",411728926,201812,NA
"2782",411733082,201812,0
"2783",411733974,201812,0
"2784",411738791,201812,0.0544625485546384
"2785",411752558,201812,0.0869025557005492
"2786",411753148,201812,0.000843957292973843
"2787",411754720,201812,0
"2788",411756186,201906,0
"2789",411781942,201906,0
"2790",411782394,201806,0.0680880726605332
"2791",411790000,201812,-2.05740985095935
"2792",411794924,201812,0.0357114797165344
"2793",411800192,201812,0.0253934346477385
"2794",411801834,201812,0.0137198000003916
"2795",411801991,201806,0.0972097750067537
"2796",411811640,201812,0.0474566745451886
"2797",411821520,201812,0.30476452699795
"2798",411836165,201812,NA
"2799",411838632,201812,-0.519570471967903
"2800",411907818,201812,-0.696206823668893
"2801",411912560,201812,0.0325338306171784
"2802",411936584,201812,0
"2803",411971550,201812,0.000313007330938728
"2804",412004557,201812,0.000184442589986702
"2805",412020891,201809,-0.0644067796610169
"2806",412061387,201812,0.0302559634844138
"2807",412117257,201812,0.0228075045226052
"2808",412135502,201812,NA
"2809",412201102,201906,0.00531736350666523
"2810",412241079,201806,0.0201760823519986
"2811",412247717,201806,0.275486827033219
"2812",416048575,201812,0.107504712636174
"2813",416049739,201809,0.22004784789058
"2814",416050237,201809,0.52428035428712
"2815",416050353,201903,0.223191641100084
"2816",420890017,201906,0.0955565480494801
"2817",420919214,201809,0.0597333880833055
"2818",420920388,201809,0.102234346322676
"2819",420921505,201809,0.229754491216901
"2820",420921642,201809,0.249633145509745
"2821",420921920,201810,0.389191897889729
"2822",420923311,201809,0.398579980366881
"2823",420923412,201809,0.0766442656396131
"2824",420923424,201809,0.167340989192222
"2825",420923813,201806,0.110072363763798
"2826",420923961,201809,0.556346307697659
"2827",420931497,201906,0.0589642566936786
"2828",420982549,201809,0.0548204175119542
"2829",420989589,201809,0.165310758956193
"2830",421044017,201806,0.132188229692236
"2831",421078280,201809,0.370790108026069
"2832",421078435,201812,0.00736724030555604
"2833",421110721,201812,0
"2834",421115481,201806,0.0793963224239621
"2835",421154088,201806,0
"2836",421218704,201812,0.0023890563010818
"2837",421247249,201812,0
"2838",421258470,201906,0.0188679550381563
"2839",421285094,201809,0.086121608006753
"2840",421293894,201806,0.838577047419776
"2841",421310967,201812,0.0052638252387031
"2842",421353472,201812,0.00258531677698388
"2843",421362432,201812,0.012433086275336
"2844",421366201,201812,0
"2845",421367973,201812,0.0256404324926826
"2846",421370433,201812,-0.0326179077811119
"2847",421404432,201806,0.0158158857315718
"2848",421427287,201906,0
"2849",421427313,201806,0.0243613547885454
"2850",421453295,201906,0.0128532882180437
"2851",421466917,201906,0
"2852",421472716,201812,0
"2853",421489223,201812,0.054840202413898
"2854",421496268,201806,0.0954894048731279
"2855",421499540,201812,0.104836092177864
"2856",421521069,201812,0
"2857",421532718,201712,NA
"2858",421532718,201812,NA
"2859",421580163,201806,0.0829394425054982
"2860",421594043,201812,NA
"2861",421596718,201806,0.0802335423404661
"2862",421596718,201906,0.0923089229020602
"2863",421628365,201806,0.0560992107541428
"2864",421687057,201812,0.0667524922110926
"2865",421705858,201812,0.0754076919084445
"2866",421717077,201812,0.35082463277289
"2867",426092713,201901,0.144088473809335
"2868",430653605,201812,0.0879093724218007
"2869",430827872,201809,0.75000839507114
"2870",430828205,201809,0.022588171552852
"2871",430829262,201902,0.219963625472191
"2872",430834206,201812,0.0521321175129665
"2873",430835026,201809,0.446164191504829
"2874",430836672,201809,0.392687825109645
"2875",430837257,201808,0.119266072449787
"2876",430837331,201901,0.33914515404966
"2877",430838255,201809,0.260285462782456
"2878",430838410,201808,0.137772137835804
"2879",430838508,201806,0.186604475582513
"2880",430839970,201809,0.0703854801139466
"2881",430887032,201809,0.20766706166283
"2882",430950430,201712,0.136762415208107
"2883",430997910,201806,0.0183322944124693
"2884",431017571,201809,0.390485567341771
"2885",431020886,201806,4.21005793412774
"2886",431036743,201809,0.0255970456632054
"2887",431044850,201902,NA
"2888",431108915,201812,2.03917596899093e-05
"2889",431117201,201812,0.00207822425635677
"2890",431122742,201812,0.0230790267947755
"2891",431129724,201812,0
"2892",431155562,201812,NA
"2893",431175749,201806,0.0380780862186967
"2894",431220525,201812,0.0112691368626851
"2895",431254052,201812,0.0135980900816997
"2896",431263499,201806,0.0327735684455689
"2897",431264877,201812,0.00708182632496532
"2898",431270167,201812,-0.00399175788198122
"2899",431349378,201812,0.145165870503074
"2900",431353414,201812,-0.114681542781144
"2901",431360031,201805,-0.154917319408181
"2902",431365885,201903,0.442302191944668
"2903",431384531,201812,0.0120433708661957
"2904",431431964,201812,0.0050797129888113
"2905",431448868,201806,-0.0433636833936886
"2906",431470360,201906,0.0287500132494176
"2907",431470360,201806,0.00547233524901661
"2908",431472893,201812,0.169048554303782
"2909",431481983,201812,0
"2910",431524876,201806,0.00394591686690815
"2911",431524876,201906,0.0122498190480398
"2912",431525109,201812,0
"2913",431536703,201812,-0.136790616311781
"2914",431550588,201906,0.00736874247426125
"2915",431557527,201812,-0.0963134947671919
"2916",431577576,201812,-0.967847686294288
"2917",431583953,201812,0.0129193274486229
"2918",431593771,201812,0.00604669807250576
"2919",431611669,201812,-0.0304554327980196
"2920",431625058,201812,0.0806380912878717
"2921",431631106,201809,0.260247329854767
"2922",431654693,201805,0.00217640552870872
"2923",431662598,201812,0.0839200761179829
"2924",431668309,201812,0.0338465904118344
"2925",431672233,201812,-0.0808860364278354
"2926",431692966,201812,0.000643926740914959
"2927",431699762,201812,0
"2928",431707627,201812,0.114424611323956
"2929",431713901,201812,-0.315884549659704
"2930",431746357,201905,0.206536498371649
"2931",431763791,201812,0.0184459410678741
"2932",431769074,201812,0.0488685551306331
"2933",431781474,201806,NA
"2934",431787451,201812,0.0421716724441858
"2935",431813891,201812,0
"2936",431827775,201812,0.0859018654497236
"2937",431843831,201812,0.020196115514445
"2938",431847159,201812,0
"2939",431917748,201806,0.00500449802362662
"2940",431937909,201809,-0.00422643482482704
"2941",431963410,201812,-0.149993108601191
"2942",431964093,201703,NA
"2943",431964093,201803,NA
"2944",431964093,201903,NA
"2945",431971753,201809,-0.0277858099392358
"2946",432065178,201812,NA
"2947",432099497,201812,0.0206311495618262
"2948",432109336,201812,-0.0658911916230834
"2949",432109336,201712,-0.0412626926044077
"2950",436063875,201812,0.241788133753649
"2951",440610781,201812,0.160894282057102
"2952",450311269,201812,0.099146156551418
"2953",450333456,201806,0.247412334549636
"2954",450333497,201812,0.318389427710284
"2955",450333816,201906,0.071582192534958
"2956",450404558,201812,0.0573835967983694
"2957",450404818,201812,0
"2958",450433205,201812,0.00411304315866239
"2959",450435966,201812,0.00872145140048716
"2960",450440770,201809,0.00237104072625144
"2961",450451050,201812,0.0128646684715506
"2962",450458458,201812,0.514690413075826
"2963",450466910,201812,0
"2964",450510041,201812,0
"2965",450514840,201808,0.00106170994791672
"2966",450536344,201808,0.0257805554390113
"2967",450553449,201812,0.0338786226396042
"2968",450635592,201809,1.32832583842864
"2969",450667570,201806,0.0190406444525815
"2970",450713446,201812,0.00455343415234587
"2971",450961157,201812,0
"2972",451018523,201812,0.0482449277630001
"2973",451161860,201812,0.0327265824938965
"2974",451480958,201812,2.63859449496984
"2975",451560552,201812,0.000521110399409408
"2976",451796085,201812,0.0420096057785153
"2977",452053473,201812,0
"2978",452182448,201806,0.120987899289831
"2979",452412695,201812,0.120404164115126
"2980",452453557,201712,-3.93551236749117
"2981",452453557,201812,-0.179402294680513
"2982",452458485,201812,0.0794641771238176
"2983",452495397,201812,0.00136198185755009
"2984",452608672,201812,0
"2985",452773838,201812,0.0211247963123358
"2986",452793341,201812,0.000297084119368399
"2987",452799204,201806,0.122120693974014
"2988",452929347,201806,0.0198331012003055
"2989",452991692,201812,0.00325312656164773
"2990",452992960,201806,0.280904637888459
"2991",453091965,201812,0
"2992",453127256,201812,0.0609891899458829
"2993",453183751,201812,-0.800689153471981
"2994",453204921,201812,0
"2995",453261720,201812,0.00133907181302773
"2996",453527429,201812,0
"2997",453615582,201906,-0.504418166159176
"2998",453642906,201812,0
"2999",453682212,201812,NA
"3000",453690894,201812,0.115417807081525
"3001",453739378,201812,0.179392509584193
"3002",453763712,201906,0
"3003",453783528,201812,0
"3004",453812405,201806,0.0643729810456785
"3005",453950421,201812,0
"3006",454040991,201812,0.0340425855051333
"3007",454055306,201806,0.000459969752389083
"3008",454234550,201812,0.0963445615752737
"3009",454243194,201906,0.010090300240191
"3010",454306311,201812,1.07487003930519
"3011",454381236,201806,0.542446669569003
"3012",454449701,201806,0.0128450873282218
"3013",454449701,201906,0.015472521092816
"3014",454461663,201809,0
"3015",454554890,201812,0
"3016",454620867,201812,0.00522062222062671
"3017",454621429,201806,0.663913306496785
"3018",454654957,201712,0
"3019",454824004,201812,0
"3020",454845530,201812,NA
"3021",454845530,201612,NA
"3022",454879810,201812,0.0373995755320886
"3023",454880865,201808,0.00112463534952673
"3024",454896566,201812,0.0364177321078794
"3025",454896566,201712,0.00667140566634423
"3026",454917543,201812,0.107118871725991
"3027",455007685,201812,0.0527436779838033
"3028",455007685,201712,0
"3029",455085747,201903,0.00137985694954572
"3030",455191643,201809,0.0053481428485413
"3031",455273568,201906,0
"3032",455391838,201712,0
"3033",455416167,201812,0.00208562027438395
"3034",455463922,201812,0.000923601593913818
"3035",455470563,201806,-0.0789738518013822
"3036",455568701,201812,0
"3037",456014870,201812,0.367212205317517
"3038",456016428,201812,0
"3039",456016428,201812,0
"3040",460281029,201806,0
"3041",460281029,201906,0
"3042",460282100,201809,0.0539579330847133
"3043",460282131,201809,0.223748822751989
"3044",460315601,201812,0
"3045",460336659,201812,NA
"3046",460348562,201809,0.0467926145758377
"3047",460348804,201906,0.12283137503031
"3048",460349132,201812,0
"3049",460350177,201809,0.0106003479913198
"3050",460374958,201909,0.0203617098296702
"3051",460374958,201809,0.0096560775810639
"3052",460388457,201812,NA
"3053",460394983,201809,0.0288148258378354
"3054",460421416,201812,0.00265531140158838
"3055",460421730,201812,0
"3056",460423106,201806,0.0278108800908561
"3057",460423151,201812,0.0726962649313645
"3058",460425641,201612,-0.00031352190825474
"3059",460442266,201809,0.119721172590286
"3060",460442430,201812,0.0132224354616645
"3061",460458578,201809,0.00596520354848381
"3062",460468961,201906,0.00910286598358526
"3063",460490590,201812,NA
"3064",460490590,201809,NA
"3065",460490590,201712,NA
"3066",460516882,201806,0.00289598108747045
"3067",460613568,201812,-2.72134038800705
"3068",460711295,201812,0.0277894133468551
"3069",460716370,201809,4.67733906898141
"3070",460752420,201808,NA
"3071",460775590,201812,0.0123599396645292
"3072",460788470,201812,0.00707801144805187
"3073",460846338,201812,0
"3074",460854156,201812,NA
"3075",460942043,201806,0
"3076",461027572,201805,-0.125658378696484
"3077",461134776,201812,0.00620123937487956
"3078",461157061,201809,-0.696216480959961
"3079",461234510,201812,NA
"3080",461508330,201812,0.000304805490205258
"3081",461595343,201811,-0.808428527323248
"3082",461720815,201806,0.0566166006013083
"3083",461720815,201906,0.0245379132883162
"3084",462115418,201812,NA
"3085",462140359,201812,-0.276398980038195
"3086",462163076,201812,0
"3087",462336264,201806,0.00577074260197683
"3088",462786944,201812,-0.581180212120151
"3089",463005368,201812,0.128792264937471
"3090",463005966,201812,0
"3091",463082735,201812,0
"3092",463085747,201809,0.00366893449544049
"3093",463117942,201812,0.880335591183016
"3094",463149742,201812,0
"3095",463309807,201812,0.0293949371005939
"3096",463415835,201812,0.0129640975586551
"3097",463582754,201812,0.0438373260569892
"3098",463621967,201812,0
"3099",464008664,201812,0
"3100",464036202,201812,0
"3101",464178872,201806,0.0140714221597364
"3102",464290005,201812,0.222622280848558
"3103",464362970,201806,NA
"3104",464362970,201906,0.000100536866869081
"3105",464368386,201812,31.4725676664228
"3106",464433655,201806,9.29292839894869e-05
"3107",464952594,201812,0
"3108",465011667,201906,NA
"3109",465136872,201806,0.0241250221805951
"3110",465136872,201706,0.373296753035785
"3111",465165393,201812,0
"3112",465523814,201812,0
"3113",470492640,201809,0.0417280349873804
"3114",470493594,201806,0.5316752922425
"3115",470494452,201809,0.180480281371548
"3116",470495122,201809,0.0291036693053061
"3117",470497102,201809,0.155027491360857
"3118",470498629,201812,0.0150392864060136
"3119",470531887,201806,0.995653944397142
"3120",470560023,201906,0.0295171387838592
"3121",470560023,201806,0.0283529227791232
"3122",470597743,201812,0.0587860693818559
"3123",470611476,201809,0.373454038416494
"3124",470637493,201806,0.0187498669066097
"3125",470646706,201812,0.287737089300119
"3126",470653390,201803,0.164711304444947
"3127",470751100,201812,0.0134083102456266
"3128",470754453,201812,0.124979774710545
"3129",470767984,201812,0.0595791629470292
"3130",470773689,201906,NA
"3131",470775970,201812,0.00609490790151726
"3132",470782317,201903,0.00546473418434738
"3133",470783310,201812,0.00573338923024697
"3134",470784065,201906,0.0787637673760863
"3135",470785404,201812,0.179655010017641
"3136",470790384,201812,0.0614319917294688
"3137",470798426,201812,-0.0783931743589405
"3138",470803373,201812,0.00187492270272499
"3139",470806640,201809,0.0631649234357014
"3140",470829495,201906,-1.72660011603495
"3141",470833437,201812,0.00153496148891264
"3142",470837036,201806,0.0253435752730313
"3143",470875764,201806,-0.191902717359148
"3144",470913445,201906,0.00405569960319912
"3145",470943557,201803,0.000200523384430003
"3146",470950615,201806,-0.0186074655833444
"3147",470950622,201803,1.06742439566434e-06
"3148",471006046,201812,0.340656217990374
"3149",471093103,201906,0.943974956049718
"3150",471093103,201806,1.1308920742373
"3151",471158807,201806,1.44266879300017e-05
"3152",471159396,201812,0.000101977653344439
"3153",471162906,201812,0
"3154",471166277,201812,14.1530095199099
"3155",471169779,201812,0.125983254989475
"3156",471191643,201806,0.0194660666091083
"3157",471267077,201812,0.068629425753171
"3158",471275202,201812,0.0371698010731018
"3159",471462723,201812,0.0323203554082167
"3160",471462723,201712,NA
"3161",471508832,201812,0.120489096026667
"3162",471691856,201812,0.0819090219694158
"3163",471717438,201812,0.149923314597949
"3164",471766185,201712,0.855425527675571
"3165",471872559,201812,0
"3166",471920172,201906,0.173860114013044
"3167",471937546,201812,0.117133090171576
"3168",472300185,201806,0.104425769161216
"3169",472362705,201806,0.00537821377097959
"3170",472438087,201812,0.199486400343501
"3171",472616775,201812,-0.834572370547547
"3172",472624854,201806,-0.10981181619256
"3173",473017705,201812,0.00261015133817694
"3174",473075346,201812,0.0423190859077444
"3175",473080680,201812,0.0143639636878998
"3176",473130767,201812,0.0334207805187065
"3177",473168362,201812,0.034303015706446
"3178",473582552,201812,0
"3179",473583307,201812,0
"3180",473660577,201812,0.0258028080062184
"3181",473985534,201812,0.0543197692074097
"3182",474081995,201812,0.0186111979981232
"3183",474119478,201812,0
"3184",474149842,201812,NA
"3185",474149842,201712,NA
"3186",474385967,201812,NA
"3187",474781061,201809,0
"3188",474800790,201812,0.547257440277592
"3189",474815728,201812,0
"3190",474900810,201706,NA
"3191",474900810,201806,0
"3192",474907363,201812,0.131766089170041
"3193",474949375,201812,0
"3194",475044823,201812,0.151434283495127
"3195",475050055,201812,0.0869798488123027
"3196",475155515,201812,0.0128248374239564
"3197",475271086,201812,0.0269596028704042
"3198",475629011,201812,0.00353719947484845
"3199",480602109,201812,0.30695724754201
"3200",480721487,201903,0.396755827369596
"3201",480725078,201811,0.294454106892895
"3202",480725806,201903,0.108534570377184
"3203",480725806,201803,0.0981459321917337
"3204",480780983,201810,0.314475018317765
"3205",480788543,201806,0.105242043119074
"3206",480791574,201806,0.0437122057500557
"3207",480791574,201906,0.0750057053636893
"3208",480814616,201809,0.124756626176699
"3209",480822466,201812,0
"3210",480832017,201906,0.273697442334174
"3211",480873340,201812,0
"3212",480874804,201905,0.0221705961717887
"3213",480934993,201812,0.143773844765629
"3214",480971150,201809,0.00500300431271836
"3215",480978676,201812,-0.0223766685721736
"3216",480995970,201812,0.0386187587494167
"3217",481000266,201812,-0.00538988515011082
"3218",481021157,201812,0.0140591207684054
"3219",481046758,201812,0.0130127723516153
"3220",481053950,201812,3.42922743038921
"3221",481084776,201812,NA
"3222",481087157,201812,-0.347124588207829
"3223",481099496,201812,0.00406139633051037
"3224",481118891,201812,0.010336350368204
"3225",481131323,201812,0.00991977939417286
"3226",481142851,201905,0.195417561345934
"3227",481157374,201812,0.0215826918099296
"3228",481160429,201812,0
"3229",481160735,201812,0.0660687364894809
"3230",481161016,201812,0.243285541195477
"3231",481190431,201812,0
"3232",481206434,201812,0.0179761492753153
"3233",481266285,201809,0.198354801805554
"3234",481266285,201709,0.158634349822248
"3235",481269237,201809,0.0123175654694131
"3236",486120518,201903,0.11135038749057
"3237",510064301,201812,0.0334417680275145
"3238",510064344,201812,0.0363410398306217
"3239",510065747,201812,0.104637448063262
"3240",510104704,201906,0.408005363453983
"3241",510104704,201806,0.320399844720497
"3242",510120169,201806,0.0366944749208189
"3243",510137583,201806,0.031674445669279
"3244",510151095,201806,1.59997019260835
"3245",510152395,201812,0.0100180880213516
"3246",510155779,201812,0.00524224762589453
"3247",510165030,201806,0
"3248",510168908,201806,0.0248734289033598
"3249",510171851,201812,0.0319711314482971
"3250",510173390,201806,4.79872261412336
"3251",510177339,201812,0.00669061367724843
"3252",510179471,201812,0.188366326498933
"3253",510183368,201812,0.00139637355735637
"3254",510187791,201812,0.325721584113731
"3255",510188108,201812,0.1493726431265
"3256",510188251,201806,0.379836006296251
"3257",510188718,201812,0.0163235781395918
"3258",510190132,201812,0
"3259",510192025,201806,0.314179843008479
"3260",510192170,201812,0.0853736564590061
"3261",510201816,201706,0.758212257920648
"3262",510201816,201806,1.05339216259013
"3263",510202535,201812,0
"3264",510218904,201812,-0.187166288510156
"3265",510227173,201812,-0.0246483562535916
"3266",510244870,201905,NA
"3267",510257372,201806,0.00986854174830522
"3268",510294138,201806,0.0321699514416834
"3269",510298556,201806,0.0867552026674756
"3270",510334057,201806,0.0155627430687443
"3271",510374347,201812,0.0105430473483432
"3272",510376650,201812,0
"3273",510377799,201806,NA
"3274",510387484,201806,0.124311289567829
"3275",510400912,201812,0
"3276",510424584,201906,NA
"3277",510429735,201812,8.70993060145407
"3278",510467167,201812,0.0420689545687698
"3279",510476886,201812,0.0549713244817064
"3280",510515166,201812,0
"3281",510549810,201806,0.0480297225725766
"3282",510585799,201812,0.0956180647326579
"3283",510646454,201903,0.00281703171111431
"3284",520260476,201809,0
"3285",520788987,201809,0.427447959575729
"3286",520817684,201809,0.103147242112221
"3287",520820662,201809,0.0415916369256741
"3288",520822919,201806,0.182246547326466
"3289",520880429,201812,0.00900204182141444
"3290",520886996,201806,0.15971734710952
"3291",520890090,201806,6.08773835837111e-05
"3292",520897780,201812,0.0366508051268982
"3293",520900964,201810,0.0917912762498168
"3294",520905968,201806,0.0600836277154447
"3295",520913909,201806,0.0181443078087392
"3296",520958568,201806,0.207551918987046
"3297",520982396,201806,0.00779993722852305
"3298",520986261,201812,0.052072738324529
"3299",521000521,201806,0.350170599210399
"3300",521006486,201806,0.0827545706806347
"3301",521007373,201806,0.0343439056905888
"3302",521007666,201808,0.0119300175652655
"3303",521034466,201806,0.116389986666178
"3304",521061448,201803,-0.482503366406364
"3305",521069333,201812,0.00761839712498091
"3306",521069515,201812,0
"3307",521101506,201806,0.00116160179961378
"3308",521142988,201812,0.326703126123145
"3309",521145355,201809,0.0408409978272589
"3310",521150860,201806,0.153091113346641
"3311",521150867,201809,-0.138965404724505
"3312",521165147,201809,0.52822551255682
"3313",521184645,201812,0.818674047565794
"3314",521189812,201812,0.0654348771310026
"3315",521226188,201806,0.0680418005460546
"3316",521226795,201806,0.000757363344258702
"3317",521241771,201812,NA
"3318",521253460,201806,-1.69393558702604
"3319",521253695,201812,0.0998938945686502
"3320",521254104,201812,-3.45534835234841
"3321",521256602,201812,0
"3322",521260698,201812,0.322000596797428
"3323",521261881,201806,0.00653563293373892
"3324",521268956,201804,0
"3325",521269213,201906,0.0441897927802592
"3326",521271888,201812,0.025074130842728
"3327",521295034,201803,0.000473075004670759
"3328",521295844,201806,-0.213737904435819
"3329",521298515,201806,0.518690370745825
"3330",521299516,201906,-0.286473600462896
"3331",521300286,201812,-0.00867224504667496
"3332",521305988,201806,0.112287646173729
"3333",521308986,201809,0.167237716161857
"3334",521310017,201812,0.0110259661502839
"3335",521322233,201812,0.00513873165058361
"3336",521333698,201812,0.39554740953653
"3337",521336621,201806,0.0579260965766423
"3338",521338101,201809,0.0101227926230998
"3339",521356903,201809,0.0139601231689838
"3340",521361731,201806,0.00682561808754738
"3341",521361744,201809,0.0531231049120679
"3342",521372972,201806,0.0768676781642776
"3343",521385018,201712,0.0228566456660582
"3344",521441453,201806,0.00253457940766879
"3345",521459222,201803,-0.0525123272814403
"3346",521477599,201806,0.0381936659976192
"3347",521485730,201812,-0.0294621291576103
"3348",521485732,201812,-0.0225226583966857
"3349",521522421,201906,0.0309431985434045
"3350",521549551,201806,0.112052135293763
"3351",521559137,201806,0.0591498521786522
"3352",521569630,201812,-0.0513491759696711
"3353",521585880,201812,0.0747761216245171
"3354",521589700,201806,0.203744783078609
"3355",521596165,201812,0.016097805337052
"3356",521596171,201906,0.100084633034654
"3357",521600095,201806,0.567320383071773
"3358",521603246,201906,0.0277576103303428
"3359",521631939,201712,0.0647081981366444
"3360",521636004,201812,0.0199384587721978
"3361",521636425,201809,0.517867427941803
"3362",521662186,201812,0.00922649399137405
"3363",521665967,201812,0.0480232392249654
"3364",521667026,201806,0.157267714077619
"3365",521675958,201812,0.0835508284560549
"3366",521681110,201812,0.0222032591839142
"3367",521685393,201806,-0.0643482517224182
"3368",521693162,201812,-0.276390177679595
"3369",521697917,201809,0.0984833214153665
"3370",521698588,201812,0.174178475410029
"3371",521705030,201812,-0.477194407683539
"3372",521706367,201806,0.0516285044963349
"3373",521708248,201809,-1.1036242233807
"3374",521708782,201906,-0.155607923122929
"3375",521719690,201809,0.0284943906931594
"3376",521729252,201809,0.00247375332012269
"3377",521729460,201806,0.0540498001497879
"3378",521735674,201806,0.328266726259203
"3379",521743801,201803,0.0375974283799556
"3380",521749216,201809,0.0519087004815536
"3381",521749231,201812,5.18153543103001
"3382",521755086,201806,0
"3383",521755185,201806,0.123597269088912
"3384",521760774,201809,0.000454817645999164
"3385",521767577,201803,0.540766220045142
"3386",521785188,201806,0.0321492073558554
"3387",521788794,201812,-0.00593962173856691
"3388",521796840,201812,0.641777227522576
"3389",521797072,201812,0.204710998875291
"3390",521798171,201808,0
"3391",521798173,201808,0
"3392",521799708,201812,NA
"3393",521800459,201812,0
"3394",521817557,201806,0.267695876481701
"3395",521820647,201906,0.0451636469417641
"3396",521825698,201812,0.0109314840940158
"3397",521848933,201806,0.170313491310803
"3398",521849276,201806,0.0197187352155655
"3399",521849336,201806,-0.00992078408442273
