"","ein","tax_pd","pred_profitmargin"
"2702",391893799,201812,0.266205500915137
"2703",391915741,201812,0.0864762600557753
"2704",391921745,201812,0.181402033844912
"2705",391943549,201806,-0.230931627540441
"2706",391943551,201806,-0.0191276361593116
"2707",391943553,201806,-0.223551026463238
"2708",391943554,201806,0.0493283181085438
"2709",391945011,201812,NA
"2710",391947692,201812,-0.074128577564949
"2711",391950538,201812,0.0329528237446978
"2712",391950538,201712,-0.154591948697942
"2713",391980202,201812,NA
"2714",392005705,201906,NA
"2715",392010184,201812,0.327926586639249
"2716",392035274,201812,0.20021021021021
"2717",396092644,201803,0.194533731388839
"2718",396092644,201903,0.177243783019118
"2719",410758756,201809,0.152157672168497
"2720",410872993,201809,0.0188739060773375
"2721",410883443,201809,0.00541425550558861
"2722",410885981,201809,-0.00232734684422817
"2723",410888083,201809,0.0774959634366732
"2724",410888488,201812,0.0641730668397648
"2725",410888567,201908,0.0147378235788142
"2726",410900982,201809,0.0173054556536611
"2727",410903890,201809,-0.0154157468995014
"2728",410904802,201812,0.0540195290532101
"2729",410904805,201812,0.0141018083449914
"2730",410904808,201809,0.0110357667069591
"2731",410904809,201809,0.0463584185502504
"2732",410904860,201809,0.0573834917622163
"2733",410905871,201902,0.0271449856454347
"2734",410906178,201812,0.12934244599693
"2735",410907135,201809,0.0472284273646704
"2736",410916478,201812,0.0517739544653974
"2737",410968007,201812,-0.0285640866627254
"2738",410972298,201812,0.563714037140475
"2739",410977257,201812,0.151076559663999
"2740",410984859,201812,0.00932941902095611
"2741",411226944,201812,0.635288505866583
"2742",411260469,201812,0.283464214171305
"2743",411277423,201812,0.00568244048326664
"2744",411280596,201812,0.0753097213041346
"2745",411292817,201812,-0.0900471917272095
"2746",411358011,201812,0.159480581822412
"2747",411363580,201812,0.0947603817380282
"2748",411367503,201812,61.5798169801729
"2749",411386089,201809,0.34519916961494
"2750",411386097,201812,0.245895091903188
"2751",411386986,201812,-0.302974087023906
"2752",411386993,201812,-1.21605131535709
"2753",411400856,201812,NA
"2754",411432372,201712,-0.290341837189273
"2755",411432372,201812,0.226518946406454
"2756",411448392,201812,0.93672955449815
"2757",411455507,201809,0.209007448308647
"2758",411463426,201806,0.082519323915283
"2759",411464428,201806,0.206086351760305
"2760",411464430,201906,0.192109128302544
"2761",411465688,201812,0.546712749151264
"2762",411524088,201812,-0.0914334460019997
"2763",411543292,201812,-0.0169928641605047
"2764",411558711,201812,-0.00053598699421981
"2765",411560462,201812,-0.118977276330641
"2766",411614427,201809,0.140704271647636
"2767",411616861,201806,-0.0239727077800562
"2768",411657094,201812,-0.495657701711491
"2769",411658636,201906,0.0891110414232385
"2770",411675502,201812,-15.5614035087719
"2771",411678328,201812,-0.0480319139993611
"2772",411687873,201812,-0.335636348640871
"2773",411694837,201806,0.000182574375686372
"2774",411699606,201812,0.367397466894411
"2775",411703162,201812,0.285196699662842
"2776",411704840,201812,0.170885091287341
"2777",411716667,201812,0.0525848530241602
"2778",411717910,201906,0.286831080031289
"2779",411721815,201812,-0.128304602352789
"2780",411725106,201812,0.0930646117368109
"2781",411728926,201812,NA
"2782",411733082,201812,1
"2783",411733974,201812,-0.112234329971182
"2784",411738791,201812,0.236814441305389
"2785",411752558,201812,0.119362296684043
"2786",411753148,201812,0.736402807229606
"2787",411754720,201812,-0.145020498202
"2788",411756186,201906,0.338396535611336
"2789",411781942,201906,0.398714452668485
"2790",411782394,201806,0.259200139338926
"2791",411790000,201812,0.0827958860448389
"2792",411794924,201812,0.0691447100094096
"2793",411800192,201812,0.41010618108816
"2794",411801834,201812,0.139791448350637
"2795",411801991,201806,0.0906833004519226
"2796",411811640,201812,0.20203380250146
"2797",411821520,201812,0.188461892244244
"2798",411836165,201812,NA
"2799",411838632,201812,0.0853633429057899
"2800",411907818,201812,0.177109043814145
"2801",411912560,201812,-0.00785169812629087
"2802",411936584,201812,-179195
"2803",411971550,201812,0.204832913788092
"2804",412004557,201812,0.140091745282225
"2805",412020891,201809,0.0097069680535934
"2806",412061387,201812,0.347187778679159
"2807",412117257,201812,0.223617276509358
"2808",412135502,201812,NA
"2809",412201102,201906,-0.249027237354086
"2810",412241079,201806,0.264545691380496
"2811",412247717,201806,-1.05628444897569
"2812",416048575,201812,0.13576589137799
"2813",416049739,201809,0.0952857718320458
"2814",416050237,201809,0.0173030764750276
"2815",416050353,201903,0.0355625558115844
"2816",420890017,201906,0.0181283103416516
"2817",420919214,201809,-0.00288457857851507
"2818",420920388,201809,0.010784131012332
"2819",420921505,201809,-0.0450575359690002
"2820",420921642,201809,0.0468631425843056
"2821",420921920,201810,-0.00902700456618908
"2822",420923311,201809,0.033022775355604
"2823",420923412,201809,0.00665386126997526
"2824",420923424,201809,0.0150544166284285
"2825",420923813,201806,0.0359185902805556
"2826",420923961,201809,0.00267437617938433
"2827",420931497,201906,0.0310294649141161
"2828",420982549,201809,-0.00595589149619585
"2829",420989589,201809,0.050992359389378
"2830",421044017,201806,0.095529358296244
"2831",421078280,201809,0.0197288343363878
"2832",421078435,201812,0.0189339394269613
"2833",421110721,201812,0.116306599117947
"2834",421115481,201806,0.0647421899208015
"2835",421154088,201806,-1.46806458618091
"2836",421218704,201812,0.588327245065996
"2837",421247249,201812,0.463023636789141
"2838",421258470,201906,0.0298836202356051
"2839",421285094,201809,0.000284830288118181
"2840",421293894,201806,0.0195935153972863
"2841",421310967,201812,0.0282106459712565
"2842",421353472,201812,0.616344619471833
"2843",421362432,201812,0.416171418120559
"2844",421366201,201812,-0.128566959785896
"2845",421367973,201812,0.090137668013557
"2846",421370433,201812,0.132027688671281
"2847",421404432,201806,0.418804221199022
"2848",421427287,201906,0.0128304349463063
"2849",421427313,201806,0.110930130675007
"2850",421453295,201906,0.147897179481705
"2851",421466917,201906,0.498592219534441
"2852",421472716,201812,0.155215582674526
"2853",421489223,201812,0.450652533291847
"2854",421496268,201806,-0.59622079426643
"2855",421499540,201812,0.116393919557786
"2856",421521069,201812,0.896484809054338
"2857",421532718,201712,NA
"2858",421532718,201812,NA
"2859",421580163,201806,-0.175453470112806
"2860",421594043,201812,NA
"2861",421596718,201806,0.176505879884264
"2862",421596718,201906,-0.0501872681746551
"2863",421628365,201806,0.106396745076357
"2864",421687057,201812,0.107324960187787
"2865",421705858,201812,0.186676759425512
"2866",421717077,201812,1.06121859137629
"2867",426092713,201901,-0.00303062037843835
"2868",430653605,201812,0.135893416638214
"2869",430827872,201809,-0.0432030381921268
"2870",430828205,201809,0.115671114917123
"2871",430829262,201902,0.0912893004758065
"2872",430834206,201812,0.0599924634290492
"2873",430835026,201809,-0.00943811707214777
"2874",430836672,201809,0.0246365102736719
"2875",430837257,201808,0.197590773341958
"2876",430837331,201901,0.00343448547457727
"2877",430838255,201809,0.0181729640055604
"2878",430838410,201808,0.039367342564324
"2879",430838508,201806,0.0180867503235035
"2880",430839970,201809,0.0981888075537967
"2881",430887032,201809,0.133691175686184
"2882",430950430,201712,1.11915900242922
"2883",430997910,201806,0.255029382051124
"2884",431017571,201809,0.0177792621535574
"2885",431020886,201806,0.00420979116937164
"2886",431036743,201809,-1.28203718404527
"2887",431044850,201902,NA
"2888",431108915,201812,-0.181102133348835
"2889",431117201,201812,0.646294095738077
"2890",431122742,201812,0.261437474025635
"2891",431129724,201812,0.162793406721417
"2892",431155562,201812,NA
"2893",431175749,201806,0.0500885752750822
"2894",431220525,201812,0.345650332188879
"2895",431254052,201812,0.718711099028459
"2896",431263499,201806,0.147827094808303
"2897",431264877,201812,-0.00528480745781702
"2898",431270167,201812,-1.00035786406278
"2899",431349378,201812,-0.0584267252314468
"2900",431353414,201812,-0.0480211829316131
"2901",431360031,201805,-0.09120339926147
"2902",431365885,201903,0.043326243553986
"2903",431384531,201812,0.220201688625532
"2904",431431964,201812,0.208321232830158
"2905",431448868,201806,0.183515043260965
"2906",431470360,201906,-0.0293946933998139
"2907",431470360,201806,0.0359491455769398
"2908",431472893,201812,0.120407784440626
"2909",431481983,201812,0.194438919606985
"2910",431524876,201806,0.0992276831448008
"2911",431524876,201906,0.164669930869525
"2912",431525109,201812,-0.251209612386431
"2913",431536703,201812,0.0149775820002963
"2914",431550588,201906,0.0416349473311499
"2915",431557527,201812,-0.443306064438153
"2916",431577576,201812,-1.51754753914989
"2917",431583953,201812,-0.270438141730793
"2918",431593771,201812,0.168139290635268
"2919",431611669,201812,-0.597044868241282
"2920",431625058,201812,-0.0612610191449299
"2921",431631106,201809,0.329837553653312
"2922",431654693,201805,-0.227832403049727
"2923",431662598,201812,0.0271664041255621
"2924",431668309,201812,-0.060411518907101
"2925",431672233,201812,1.00837075578511
"2926",431692966,201812,0.203760878470869
"2927",431699762,201812,0.0442617483615434
"2928",431707627,201812,-0.00396138514950396
"2929",431713901,201812,0.19030717285679
"2930",431746357,201905,0.0365907624499512
"2931",431763791,201812,0.142331564922676
"2932",431769074,201812,0.0399017376608714
"2933",431781474,201806,NA
"2934",431787451,201812,-0.0597808219178082
"2935",431813891,201812,0.895265940037557
"2936",431827775,201812,0.014675680686275
"2937",431843831,201812,-0.473659029291372
"2938",431847159,201812,0.351350957686986
"2939",431917748,201806,0.208635877358705
"2940",431937909,201809,0.207493620788418
"2941",431963410,201812,0.0664502573566196
"2942",431964093,201703,NA
"2943",431964093,201803,NA
"2944",431964093,201903,NA
"2945",431971753,201809,0.0457427243982706
"2946",432065178,201812,NA
"2947",432099497,201812,0.506199347595149
"2948",432109336,201812,0.014627536900369
"2949",432109336,201712,0.176061318158804
"2950",436063875,201812,0.195742604424631
"2951",440610781,201812,0.122463580687668
"2952",450311269,201812,0.0465255178753311
"2953",450333456,201806,-0.00103727740779691
"2954",450333497,201812,0.0166080973316392
"2955",450333816,201906,0.061937053726072
"2956",450404558,201812,0.125024668143652
"2957",450404818,201812,-0.0384922676181199
"2958",450433205,201812,1.6590589690258
"2959",450435966,201812,-0.0333160501726477
"2960",450440770,201809,0.21957780172714
"2961",450451050,201812,-4.68325474549631
"2962",450458458,201812,0.1989708147252
"2963",450466910,201812,0.00870362432728485
"2964",450510041,201812,0.122316129987584
"2965",450514840,201808,0.224982987394649
"2966",450536344,201808,0.152967796483073
"2967",450553449,201812,0.0557895895061971
"2968",450635592,201809,-0.0458569269451235
"2969",450667570,201806,0.00660454295235269
"2970",450713446,201812,0.249891735835438
"2971",450961157,201812,0.354979493543959
"2972",451018523,201812,0.0747965054670759
"2973",451161860,201812,0.776866593330659
"2974",451480958,201812,-30.8197038957495
"2975",451560552,201812,-0.773471380862296
"2976",451796085,201812,-0.0528962444302992
"2977",452053473,201812,0.0639389963922598
"2978",452182448,201806,-0.244721611375686
"2979",452412695,201812,-0.136952329318824
"2980",452453557,201712,-0.0159893780809921
"2981",452453557,201812,-0.112092685575533
"2982",452458485,201812,-0.0284913658495959
"2983",452495397,201812,0.0229981195335068
"2984",452608672,201812,-0.455250696846559
"2985",452773838,201812,0.0637975547826829
"2986",452793341,201812,0.395841700188954
"2987",452799204,201806,0.695763057089357
"2988",452929347,201806,-0.501029495671157
"2989",452991692,201812,0.372890804698611
"2990",452992960,201806,-0.0471352279513177
"2991",453091965,201812,-1.39258047196584
"2992",453127256,201812,-2.34179118113637
"2993",453183751,201812,-0.345872469335332
"2994",453204921,201812,0.646734952010119
"2995",453261720,201812,0.892363071085117
"2996",453527429,201812,-0.226210786532502
"2997",453615582,201906,0.25673860528866
"2998",453642906,201812,0.177401791146574
"2999",453682212,201812,NA
"3000",453690894,201812,0.300941301912492
"3001",453739378,201812,-1.05614047717606
"3002",453763712,201906,0.156936257022796
"3003",453783528,201812,-0.101901288760785
"3004",453812405,201806,0.216771939618496
"3005",453950421,201812,0.154610991979338
"3006",454040991,201812,0.066885140670794
"3007",454055306,201806,0.187182319630949
"3008",454234550,201812,0.0736363017631178
"3009",454243194,201906,0.0561644769272956
"3010",454306311,201812,1.15899917965546
"3011",454381236,201806,0.417036337895234
"3012",454449701,201806,0.0610067247773425
"3013",454449701,201906,0.105377672209026
"3014",454461663,201809,0.153070058080053
"3015",454554890,201812,-0.200086306098964
"3016",454620867,201812,-0.106314535345512
"3017",454621429,201806,0.197067349638344
"3018",454654957,201712,-2.00457042055887e-05
"3019",454824004,201812,1
"3020",454845530,201812,NA
"3021",454845530,201612,NA
"3022",454879810,201812,-0.598187715115137
"3023",454880865,201808,0.0632039495077896
"3024",454896566,201812,-0.404977569812617
"3025",454896566,201712,0.169540763392126
"3026",454917543,201812,0.012373083058329
"3027",455007685,201812,0.430096144095323
"3028",455007685,201712,0.118211057635873
"3029",455085747,201903,0.0680113322523743
"3030",455191643,201809,0.271027844282766
"3031",455273568,201906,0.0867888223587968
"3032",455391838,201712,0.075676066870914
"3033",455416167,201812,0.686684637050092
"3034",455463922,201812,-0.052654378479066
"3035",455470563,201806,-1.71567452316904
"3036",455568701,201812,0.996729364101082
"3037",456014870,201812,0.0458734161694051
"3038",456016428,201812,0.114829284864957
"3039",456016428,201812,0.114829284864957
"3040",460281029,201806,0.0237632878143273
"3041",460281029,201906,0.0586062885825556
"3042",460282100,201809,0.271183842265128
"3043",460282131,201809,0.018925355656622
"3044",460315601,201812,0.0320776376870695
"3045",460336659,201812,NA
"3046",460348562,201809,-0.0155551722858135
"3047",460348804,201906,0.0866981725285243
"3048",460349132,201812,0.207499573887847
"3049",460350177,201809,0.599381488973482
"3050",460374958,201909,0.34662954207589
"3051",460374958,201809,-0.0143217072884305
"3052",460388457,201812,NA
"3053",460394983,201809,-0.0496877555435767
"3054",460421416,201812,0.6352482341752
"3055",460421730,201812,NA
"3056",460423106,201806,0.00500904599619457
"3057",460423151,201812,-0.0836357091504275
"3058",460425641,201612,0.247717258282013
"3059",460442266,201809,0.047474685129851
"3060",460442430,201812,0.367598013250209
"3061",460458578,201809,0.394090232979257
"3062",460468961,201906,-0.129016176956091
"3063",460490590,201812,NA
"3064",460490590,201809,NA
"3065",460490590,201712,NA
"3066",460516882,201806,0.0819160578544175
"3067",460613568,201812,-0.0216054871078369
"3068",460711295,201812,0.0354889979684155
"3069",460716370,201809,-0.0301967291650032
"3070",460752420,201808,NA
"3071",460775590,201812,-0.000637169211983677
"3072",460788470,201812,0.097879612633711
"3073",460846338,201812,-18.0136239782016
"3074",460854156,201812,-1.03206348276771
"3075",460942043,201806,0.476142822832439
"3076",461027572,201805,-0.260221863252372
"3077",461134776,201812,0.713216499969019
"3078",461157061,201809,-0.145810418958104
"3079",461234510,201812,NA
"3080",461508330,201812,0.995018206121083
"3081",461595343,201811,0.181739278186235
"3082",461720815,201806,0.231362176667253
"3083",461720815,201906,0.281400544862461
"3084",462115418,201812,NA
"3085",462140359,201812,0.0526036677021746
"3086",462163076,201812,0.214285714285714
"3087",462336264,201806,0.392673903737165
"3088",462786944,201812,-0.320872012433318
"3089",463005368,201812,-0.00865020757899972
"3090",463005966,201812,0.13999543864984
"3091",463082735,201812,-1.57250254882468
"3092",463085747,201809,0.907499928783895
"3093",463117942,201812,-4.81311360272907
"3094",463149742,201812,0.43752
"3095",463309807,201812,-0.377829554797668
"3096",463415835,201812,-0.0540418824589056
"3097",463582754,201812,0.397443225710261
"3098",463621967,201812,0.0211107748184019
"3099",464008664,201812,0.278808201221058
"3100",464036202,201812,0.13221498813745
"3101",464178872,201806,0.593010858920883
"3102",464290005,201812,0.221453312363064
"3103",464362970,201806,NA
"3104",464362970,201906,0.360805090086858
"3105",464368386,201812,0
"3106",464433655,201806,0.980586820934026
"3107",464952594,201812,-0.416147097255927
"3108",465011667,201906,0.58494292264746
"3109",465136872,201806,0.404889521115509
"3110",465136872,201706,-0.0257881763161849
"3111",465165393,201812,-0.455018978749342
"3112",465523814,201812,0.0656105310939628
"3113",470492640,201809,0.0914200003348337
"3114",470493594,201806,0.0274726646066644
"3115",470494452,201809,0.0700432830156279
"3116",470495122,201809,0.0551568674500204
"3117",470497102,201809,0.0192065266584144
"3118",470498629,201812,0.0732168990386722
"3119",470531887,201806,-0.600521918000741
"3120",470560023,201906,0.0587898631055196
"3121",470560023,201806,0.0952245057993816
"3122",470597743,201812,0.28783119883745
"3123",470611476,201809,0.0389101669479215
"3124",470637493,201806,-0.11206538399878
"3125",470646706,201812,-0.0507713033650955
"3126",470653390,201803,-0.0583043131809164
"3127",470751100,201812,0.0606429948039415
"3128",470754453,201812,0.318533946125588
"3129",470767984,201812,0.292265054268502
"3130",470773689,201906,NA
"3131",470775970,201812,0.681349636979608
"3132",470782317,201903,0.445477155638818
"3133",470783310,201812,0.338791509193926
"3134",470784065,201906,-0.408299018055116
"3135",470785404,201812,0.368124614978439
"3136",470790384,201812,1
"3137",470798426,201812,-0.851791598023064
"3138",470803373,201812,0.501548520110658
"3139",470806640,201809,-0.159569131520608
"3140",470829495,201906,0.082578767941285
"3141",470833437,201812,0.376112706935577
"3142",470837036,201806,0.0199640451780154
"3143",470875764,201806,-0.0199194725733656
"3144",470913445,201906,0.056431509410445
"3145",470943557,201803,0.0454643372611534
"3146",470950615,201806,-0.386007172094034
"3147",470950622,201803,0.0507462904651622
"3148",471006046,201812,0.110183952305552
"3149",471093103,201906,0.833
"3150",471093103,201806,0.0850829845097426
"3151",471158807,201806,0.985364615384615
"3152",471159396,201812,0.707545441839914
"3153",471162906,201812,-0.0327192981329855
"3154",471166277,201812,0.0907654154011532
"3155",471169779,201812,-0.0686293093877021
"3156",471191643,201806,-0.342875559114792
"3157",471267077,201812,0.143909784365044
"3158",471275202,201812,-0.648626585843866
"3159",471462723,201812,0.881180121791232
"3160",471462723,201712,NA
"3161",471508832,201812,0.179495284485439
"3162",471691856,201812,-0.194763575829424
"3163",471717438,201812,-0.0846049489298248
"3164",471766185,201712,NA
"3165",471872559,201812,0.433739567692146
"3166",471920172,201906,0.766249055715253
"3167",471937546,201812,0.735415726544643
"3168",472300185,201806,-13.3753568206814
"3169",472362705,201806,0.6767219105962
"3170",472438087,201812,0.0287105694895782
"3171",472616775,201812,0.0202473265731557
"3172",472624854,201806,-0.277463453422228
"3173",473017705,201812,0.128413057735841
"3174",473075346,201812,0.0590342320409271
"3175",473080680,201812,0.757420364199274
"3176",473130767,201812,0.949279041487144
"3177",473168362,201812,-0.107409419896107
"3178",473582552,201812,-0.289091804470791
"3179",473583307,201812,0.691118533387751
"3180",473660577,201812,0.2155869714192
"3181",473985534,201812,-0.120381276182381
"3182",474081995,201812,0.269002074210648
"3183",474119478,201812,-1.0672537339204
"3184",474149842,201812,NA
"3185",474149842,201712,NA
"3186",474385967,201812,0
"3187",474781061,201809,0.290673252104859
"3188",474800790,201812,0.241252800144255
"3189",474815728,201812,0.762536716133457
"3190",474900810,201706,NA
"3191",474900810,201806,-4.01715265866209
"3192",474907363,201812,-0.0678055551753136
"3193",474949375,201812,1.09498605696527
"3194",475044823,201812,0.543154329460597
"3195",475050055,201812,0.430116265569801
"3196",475155515,201812,0.169966657364022
"3197",475271086,201812,-0.113404462962725
"3198",475629011,201812,0.923349598390393
"3199",480602109,201812,0.342671682753091
"3200",480721487,201903,0.0338317112411751
"3201",480725078,201811,-0.00589793594966364
"3202",480725806,201903,0.0522985135167628
"3203",480725806,201803,0.0418689022895524
"3204",480780983,201810,-0.00618009282006356
"3205",480788543,201806,0.158388167382854
"3206",480791574,201806,0.0332713551087507
"3207",480791574,201906,-0.0243881005540146
"3208",480814616,201809,0.00703520582689877
"3209",480822466,201812,0.015037092923903
"3210",480832017,201906,0.0764596703294485
"3211",480873340,201812,-0.008
"3212",480874804,201905,-0.0212597711547944
"3213",480934993,201812,0.0545840234832994
"3214",480971150,201809,-0.092163248925283
"3215",480978676,201812,0.274967852878834
"3216",480995970,201812,0.0303668580927913
"3217",481000266,201812,0.116005445352003
"3218",481021157,201812,0.465951719643607
"3219",481046758,201812,-0.0230292832743749
"3220",481053950,201812,0.157590545691701
"3221",481084776,201812,NA
"3222",481087157,201812,0.145048655968449
"3223",481099496,201812,0.412562783921637
"3224",481118891,201812,0.156534738041002
"3225",481131323,201812,0.119634309993439
"3226",481142851,201905,-29.8350710900474
"3227",481157374,201812,0.681261599815008
"3228",481160429,201812,0.0647684621436482
"3229",481160735,201812,0.185799628197862
"3230",481161016,201812,0.0731923071741932
"3231",481190431,201812,-4.91349637681159
"3232",481206434,201812,0.269938938319773
"3233",481266285,201809,-0.0589495798319328
"3234",481266285,201709,-0.00663691733740068
"3235",481269237,201809,0.105924417738491
"3236",486120518,201903,0.0332287282612118
"3237",510064301,201812,0.0998727296148396
"3238",510064344,201812,0.116603907755732
"3239",510065747,201812,0.0350838374547333
"3240",510104704,201906,-0.00955667118221961
"3241",510104704,201806,0.00583678835370811
"3242",510120169,201806,-0.0118320637561446
"3243",510137583,201806,0.00968916248524627
"3244",510151095,201806,-0.00755371135802513
"3245",510152395,201812,0.184345001916764
"3246",510155779,201812,0.0478984397806846
"3247",510165030,201806,NA
"3248",510168908,201806,-0.0608690884167238
"3249",510171851,201812,0.066281276983716
"3250",510173390,201806,0.0612412002493292
"3251",510177339,201812,0.230294859532067
"3252",510179471,201812,-0.241813995893113
"3253",510183368,201812,3.20857685061676
"3254",510187791,201812,-0.109836452780553
"3255",510188108,201812,-0.0741136202962023
"3256",510188251,201806,0.064904978375734
"3257",510188718,201812,0.0499447567560055
"3258",510190132,201812,-0.832002924042579
"3259",510192025,201806,0.0395564883425899
"3260",510192170,201812,0.168119891704039
"3261",510201816,201706,0.0388513628033003
"3262",510201816,201806,-0.0889885088972848
"3263",510202535,201812,0.767439128756733
"3264",510218904,201812,-0.0373697323921843
"3265",510227173,201812,0.0321503153013473
"3266",510244870,201905,NA
"3267",510257372,201806,0.182287643887241
"3268",510294138,201806,0.0848267891922511
"3269",510298556,201806,0.0558189435113085
"3270",510334057,201806,0.0745247575153695
"3271",510374347,201812,0.0197421145563888
"3272",510376650,201812,0.334047639056183
"3273",510377799,201806,NA
"3274",510387484,201806,0.438439501432407
"3275",510400912,201812,-0.0158125680038528
"3276",510424584,201906,NA
"3277",510429735,201812,0.0151007216845331
"3278",510467167,201812,-0.437028430880241
"3279",510476886,201812,0.199580060704096
"3280",510515166,201812,-0.258760027138125
"3281",510549810,201806,0.352521299632772
"3282",510585799,201812,0.109790978507281
"3283",510646454,201903,0.00549827057364746
"3284",520260476,201809,-4.45536082191028
"3285",520788987,201809,0.0381291170496117
"3286",520817684,201809,0.0363856828504994
"3287",520820662,201809,0.0434873156644846
"3288",520822919,201806,0.103299520725611
"3289",520880429,201812,0.604914809673733
"3290",520886996,201806,0.0203699138490264
"3291",520890090,201806,-0.232596664282218
"3292",520897780,201812,-0.140280908946919
"3293",520900964,201810,0.432738616651836
"3294",520905968,201806,-0.0341743203278161
"3295",520913909,201806,0.102643739164278
"3296",520958568,201806,0.0214557906676322
"3297",520982396,201806,0.0580963082679739
"3298",520986261,201812,0.135038369502115
"3299",521000521,201806,0.0805987103449291
"3300",521006486,201806,-0.0281488205908822
"3301",521007373,201806,0.0309417609909635
"3302",521007666,201808,0.231751760918097
"3303",521034466,201806,-0.0707822018076367
"3304",521061448,201803,0.140861144088765
"3305",521069333,201812,-0.991566052651035
"3306",521069515,201812,-0.0594999614762308
"3307",521101506,201806,0.0923737928067553
"3308",521142988,201812,-2.18409333333333
"3309",521145355,201809,-0.346927374301676
"3310",521150860,201806,0.28186688291543
"3311",521150867,201809,0.194181283592441
"3312",521165147,201809,0.0273799129219629
"3313",521184645,201812,0.0393622346683238
"3314",521189812,201812,0.184050394763041
"3315",521226188,201806,0.0424495879220817
"3316",521226795,201806,-2.11070110701107
"3317",521241771,201812,NA
"3318",521253460,201806,0.0537160912828488
"3319",521253695,201812,-0.193476855098796
"3320",521254104,201812,0.11020292703262
"3321",521256602,201812,0.312355278451018
"3322",521260698,201812,0.658390602059259
"3323",521261881,201806,0.468772179791357
"3324",521268956,201804,0.463054969967266
"3325",521269213,201906,0.219707595538542
"3326",521271888,201812,-0.0348529983049227
"3327",521295034,201803,-17.0909908709269
"3328",521295844,201806,-0.58810678385614
"3329",521298515,201806,0.0310356146806679
"3330",521299516,201906,0.00774197311751877
"3331",521300286,201812,0.0466237551085065
"3332",521305988,201806,0.0546460047544646
"3333",521308986,201809,0.00974777520387337
"3334",521310017,201812,0.278871702827782
"3335",521322233,201812,-0.0718547661390083
"3336",521333698,201812,0.0129647774036149
"3337",521336621,201806,0.0795632010404948
"3338",521338101,201809,0.681347595714714
"3339",521356903,201809,0.151796273402659
"3340",521361731,201806,0.191672067625066
"3341",521361744,201809,0.145531228623331
"3342",521372972,201806,-0.0716368614471859
"3343",521385018,201712,0.134474197079318
"3344",521441453,201806,-2.63976481681782
"3345",521459222,201803,0.102198163387192
"3346",521477599,201806,0.275448684260403
"3347",521485730,201812,0.150250382872464
"3348",521485732,201812,0.21969569425333
"3349",521522421,201906,0.192376490186892
"3350",521549551,201806,0.0279579036887424
"3351",521559137,201806,0.497927220136593
"3352",521569630,201812,0.174570945319923
"3353",521585880,201812,0.0794138474947938
"3354",521589700,201806,-0.353124589470442
"3355",521596165,201812,0.0536810963165081
"3356",521596171,201906,0.0633505033850741
"3357",521600095,201806,0.00142867693559802
"3358",521603246,201906,-0.0297090093556167
"3359",521631939,201712,0.178690029746727
"3360",521636004,201812,0.116318998105837
"3361",521636425,201809,-0.564697245930204
"3362",521662186,201812,-0.360086666168585
"3363",521665967,201812,-0.248887668480324
"3364",521667026,201806,-0.146541238209717
"3365",521675958,201812,0.167112724127476
"3366",521681110,201812,-0.0279100703767282
"3367",521685393,201806,0.139154249239859
"3368",521693162,201812,0.186938301407498
"3369",521697917,201809,0.067939992266679
"3370",521698588,201812,0.080664740793322
"3371",521705030,201812,-0.0406403310802745
"3372",521706367,201806,0.0350136944985613
"3373",521708248,201809,0.143855538855981
"3374",521708782,201906,0.365284174235212
"3375",521719690,201809,0.115803784196388
"3376",521729252,201809,0.0537671153036797
"3377",521729460,201806,-0.00821092324038379
"3378",521735674,201806,-0.00768730087132174
"3379",521743801,201803,-0.0175991213491467
"3380",521749216,201809,0.219385559794613
"3381",521749231,201812,0.0366163944622669
"3382",521755086,201806,-0.501212970700019
"3383",521755185,201806,0.115182924457021
"3384",521760774,201809,0.324878694575105
"3385",521767577,201803,0.134306235542111
"3386",521785188,201806,0.252456814232319
"3387",521788794,201812,0.00309486661380669
"3388",521796840,201812,-0.219947913152003
"3389",521797072,201812,0.198203603013122
"3390",521798171,201808,0.508505175789264
"3391",521798173,201808,0.918508017709842
"3392",521799708,201812,NA
"3393",521800459,201812,0.3672670321065
"3394",521817557,201806,0.106780246213922
"3395",521820647,201906,0.06442926638121
"3396",521825698,201812,-0.223874217151894
"3397",521848933,201806,-0.0303933470975307
"3398",521849276,201806,0.00589959784212138
"3399",521849336,201806,0.032667836423705
"3400",521856041,201806,0.104061418513067
"3401",521857768,201808,-0.226655528460778
"3402",521859345,201906,0.0733069049822506
"3403",521867471,201806,-0.00903376648302516
"3404",521867471,201906,0.0050910522115283
"3405",521871429,201806,0.553243002627408
"3406",521888775,201812,-0.159391445777164
"3407",521892575,201806,-0.115366035899842
"3408",521901039,201806,0.18906469636487
"3409",521901220,201803,0.229754269650621
"3410",521903732,201806,0.26492977642307
"3411",521904693,201909,0.375067312870221
"3412",521904693,201809,0.270174325508323
"3413",521910220,201806,0.242239299437048
"3414",521918403,201812,0.148838220338325
"3415",521929523,201809,0.093380759180233
"3416",521935564,201812,0.421737746282911
"3417",521939344,201812,0.504007129580915
"3418",521977542,201812,0.0415158245419212
"3419",521993704,201806,-0.0728797683994725
"3420",522004153,201812,0.501462659171733
"3421",522013526,201812,0.154741371053232
"3422",522030024,201712,0.088317229447385
"3423",522040518,201809,-0.0238581985755419
"3424",522042543,201806,0.0179120624372151
"3425",522043508,201812,0.129013259106856
"3426",522044732,201806,-0.241584707840892
