"","ein","tax_pd","currentratio"
"4175",640656034,201812,8.47681298472855
"4176",640710857,201812,0.555287546020058
"4177",640744873,201806,70.0535384615385
"4178",640749527,201812,0.062797772802939
"4179",640750633,201812,11.8932175106439
"4180",640757480,201812,2.48366033889667
"4181",640763761,201809,1.36086529006883
"4182",640770209,201806,77.924463674058
"4183",640776112,201806,94.5275440976934
"4184",640776112,201906,20.0677742740152
"4185",640781871,201806,21.6679934680547
"4186",640783888,201706,5.69799558080808
"4187",640786311,201812,6.78634308827028
"4188",640799536,201809,NA
"4189",640814239,201806,13.7732772676564
"4190",640816305,201809,1.4420300550114
"4191",640828837,201809,0.824122580486485
"4192",640833346,201812,989.592592592593
"4193",640851798,201812,NA
"4194",640862113,201906,2.23345580246253
"4195",640864843,201812,NA
"4196",640866299,201812,NA
"4197",640923779,201806,0.0951033202471165
"4198",640960507,201812,NA
"4199",650045254,201809,29.9066824164698
"4200",650108974,201806,18.4118983856082
"4201",650146804,201812,34.5907680853704
"4202",650159176,201812,18.0629385416867
"4203",650187752,201806,23.9927918866818
"4204",650230079,201906,12.6211275075656
"4205",650239821,201812,NA
"4206",650295038,201809,13.0951953783774
"4207",650330502,201809,NA
"4208",650334205,201905,0.000175
"4209",650352279,201809,2.7364782977258
"4210",650362710,201809,6.96931753010897
"4211",650383037,201809,16.0821995144809
"4212",650401491,201806,1.22560692275775
"4213",650406381,201812,3.44964311726147
"4214",650441965,201812,NA
"4215",650443188,201806,17.767891957038
"4216",650464173,201812,4.33959916207537
"4217",650472327,201905,29.0488171041052
"4218",650484034,201906,2.44692389624807
"4219",650492358,201812,2.55851595123771
"4220",650514712,201812,NA
"4221",650545058,201806,30.4664829682137
"4222",650548855,201812,1.62022193194263
"4223",650631850,201806,1.70165528372075
"4224",650678966,201812,58.2619212163096
"4225",650699777,201906,NA
"4226",650820596,201812,1.40559970830147
"4227",650841175,201812,126.739009482811
"4228",650870180,201809,4.67835063628639
"4229",650898790,201903,254.561886051081
"4230",650922040,201812,100.695381882771
"4231",650953161,201812,NA
"4232",650971509,201812,114.871603520857
"4233",650979677,201812,1.74911567562382
"4234",650984762,201802,26.0478447637387
"4235",650984762,201902,20.5303762512944
"4236",651035130,201806,0.979937517926774
"4237",651046928,201812,2.07468172852788
"4238",651065285,201812,NA
"4239",651067124,201812,1.80203995543682
"4240",651072394,201812,28.4588545540605
"4241",651142545,201812,NA
"4242",651193882,201809,3.19866608353379
"4243",651238417,201812,33.0635957461267
"4244",651293894,201812,10.7386029411765
"4245",651304670,201812,11.4210160438849
"4246",660264286,201806,4.21803012404017
"4247",660398333,201806,10.8803733595067
"4248",660428651,201812,4.81418264506892
"4249",660429983,201809,4.5065486567431
"4250",660480131,201812,15.5685767050719
"4251",660490632,201806,2.17335479913859
"4252",660490822,201812,4.35740115358178
"4253",660501718,201809,42.9400472230777
"4254",660503788,201906,1.29174498966604
"4255",660514937,201812,0.180514915990399
"4256",660528522,201812,17.1814474140923
"4257",660528601,201809,7.28391699968301
"4258",660641575,201806,16.1390292009429
"4259",680004389,201812,NA
"4260",680007197,201812,1.77792288222306
"4261",680038964,201806,27.9101250548075
"4262",680062062,201812,17.4564787060493
"4263",680101133,201806,6.50096675236017
"4264",680117241,201806,4.21482573352406
"4265",680118032,201812,25.9681689707998
"4266",680133565,201812,9.49680767523644
"4267",680174526,201809,NA
"4268",680183692,201812,9.2310942028351
"4269",680226140,201906,2.4325972217346
"4270",680235719,201812,3.85531482366608
"4271",680248670,201906,228.785936891313
"4272",680248670,201806,124.946226975639
"4273",680252305,201812,NA
"4274",680256280,201806,4.17312680558117
"4275",680265463,201812,11.6233529411765
"4276",680275241,201812,NA
"4277",680289600,201812,NA
"4278",680289978,201809,23.993324476918
"4279",680294153,201812,44.2413206871868
"4280",680322086,201812,6.98235719811344
"4281",680335661,201812,0.131960132890365
"4282",680336461,201806,0.970031512382886
"4283",680336533,201812,NA
"4284",680343183,201812,10.3458528951487
"4285",680355316,201809,19.9285828791279
"4286",680365842,201806,NA
"4287",680374003,201812,3.43530304513855
"4288",680378673,201812,1.30201756379983
"4289",680378676,201812,NA
"4290",680389884,201812,1.18174660852713
"4291",680407470,201812,46.606159669649
"4292",680430154,201806,1.67489734072122
"4293",680440554,201806,141.715324046033
"4294",680459756,201906,176.129508759876
"4295",680472556,201812,1.21797415276778
"4296",680476830,201906,0.398251096820722
"4297",680489877,201806,4.13151125401929
"4298",680544935,201812,17.5294595486508
"4299",710386409,201812,2.97541596968251
"4300",710387337,201804,2.46619886568265
"4301",710387337,201904,1.81907195229434
"4302",710388673,201905,5.48778473600815
"4303",710388927,201809,5.51772951089247
"4304",710389282,201805,5.68628886142475
"4305",710389282,201905,2.17243412190535
"4306",710389481,201812,3.49892960743828
"4307",710391706,201806,3.42640083012155
"4308",710406286,201812,3.55899864490328
"4309",710407485,201902,1.95231229700316
"4310",710412085,201804,4.59969689152586
"4311",710430462,201806,0.066403162055336
"4312",710444949,201906,20.9541195319707
"4313",710464321,201809,7.22320471481646
"4314",710521880,201806,2.01228047056142
"4315",710531191,201806,5.3772564808092
"4316",710540330,201806,3.55152490611201
"4317",710586047,201812,44.8972350230415
"4318",710586053,201812,21.3182258585424
"4319",710597729,201812,37.8379188942496
"4320",710608450,201812,NA
"4321",710674001,201809,58.1160096616092
"4322",710679902,201806,18.0683048729696
"4323",710679937,201806,2.01672340217604
"4324",710684329,201812,1.91130903375496
"4325",710715152,201804,48.0283652695713
"4326",710759751,201812,6.51093247588424
"4327",710776139,201806,326.866291648637
"4328",710808550,201812,NA
"4329",710827641,201812,0.569458987783595
"4330",710830615,201812,15.9851348978756
"4331",710890471,201808,29.8680976285269
"4332",710933645,201812,30.7984111729102
"4333",710961103,201809,9.95158472672823
"4334",710985879,201812,NA
"4335",711029079,201806,9.56770186335404
"4336",720097307,201906,1.11788231567276
"4337",720408911,201806,11.2172457559751
"4338",720599165,201812,2.09459538432114
"4339",720601249,201901,1.63390192387162
"4340",720602460,201809,17.607861936721
"4341",720602636,201806,1.61952257628089
"4342",720629286,201812,NA
"4343",720631111,201812,1.35271322310864
"4344",720631715,201812,12.0645015276678
"4345",720632675,201806,12.9590774520103
"4346",720643183,201803,0.950900655073372
"4347",720648848,201805,9.91987170866841
"4348",720691608,201812,10.1158791634392
"4349",720696092,201812,60.2557389513702
"4350",720708091,201901,1.07360705384939
"4351",720760857,201806,19.6184809695854
"4352",720796570,201812,2.0891433597081
"4353",720801513,201812,1.74505300353357
"4354",720921695,201806,6.75225110140394
"4355",721011835,201812,0.250341245394697
"4356",721096775,201906,12.8532024248229
"4357",721116015,201806,4.34496240377674
"4358",721116016,201806,6.56701856130971
"4359",721116018,201806,10.5044543069098
"4360",721151998,201806,32.9877450980392
"4361",721151998,201906,22.3176007866273
"4362",721158473,201806,57.0851846402825
"4363",721196990,201812,62.3996219281664
"4364",721213057,201812,0.0808175501153614
"4365",721245393,201812,NA
"4366",721277603,201812,0.0647860189899546
"4367",721296205,201812,NA
"4368",721303737,201806,6.88326511559969
"4369",721311778,201809,5.75162417763158
"4370",721332049,201809,154.521729957806
"4371",721343499,201903,29.7002829945974
"4372",721354070,201806,27.7227324913892
"4373",721356854,201812,31.1622064917127
"4374",721364399,201812,4.43666608528822
"4375",721372292,201812,NA
"4376",721379740,201812,NA
"4377",721386278,201906,NA
"4378",721386278,201806,NA
"4379",721402559,201812,25.9956852453183
"4380",721403747,201812,8.04221617472612
"4381",721436129,201812,0.815193461042083
"4382",721436533,201812,1.52126463571801
"4383",721436982,201806,119.457700650759
"4384",721437416,201806,2.04925598319676
"4385",721437416,201906,2.37223224322275
"4386",721462917,201812,50.7681385281385
"4387",721479693,201812,6.5495730008677
"4388",721499442,201812,1.48764385348509
"4389",721504486,201812,NA
"4390",721510673,201812,22.250128973372
"4391",721526567,201812,5.38564632940485
"4392",721534324,201812,NA
"4393",721542157,201812,NA
"4394",726019412,201907,0.253034024496692
"4395",726031055,201812,NA
"4396",730740763,201806,7.97548101974256
"4397",730744747,201809,3.96951524237881
"4398",730752239,201809,1.01594605254
"4399",730753739,201903,3.14736189227668
"4400",730754419,201809,14.3944694533762
"4401",730770231,201809,4.21530291266951
"4402",730772321,201812,16.1821496542237
"4403",730772528,201812,7.38967562936064
"4404",730775109,201809,1.32538031065938
"4405",730775241,201809,3.1088785770654
"4406",730776195,201809,4.3159769909926
"4407",730776899,201809,2.16505610704732
"4408",730777705,201810,2.52301653746662
"4409",730779703,201904,2.07374718792624
"4410",730785941,201901,10.7228093148488
"4411",730785944,201806,3.52358775855812
"4412",730798682,201906,NA
"4413",730798682,201806,NA
"4414",730928419,201812,0.915525383290866
"4415",730960311,201806,1.44400189935568
"4416",730968906,201806,2.16560199549796
"4417",731019247,201812,3.1203003408278
"4418",731084819,201809,41.4800271207158
"4419",731116755,201806,39.3694702727414
"4420",731129417,201812,5.52258918906846
"4421",731135031,201806,37.678152694446
"4422",731173687,201812,383.092313867148
"4423",731280047,201812,NA
"4424",731325063,201806,19.2126370066102
"4425",731351405,201812,4.55644288034651
"4426",731360030,201809,16.2943572107335
"4427",731361005,201712,NA
"4428",731361005,201812,NA
"4429",731361005,201612,NA
"4430",731397452,201812,56.7066919791172
"4431",731401845,201906,NA
"4432",731419279,201812,37.8932266280935
"4433",731420097,201806,NA
"4434",731450790,201806,3.97144262563878
"4435",731473840,201812,12.3890271942303
"4436",731513088,201812,1.69708542713568
"4437",731529495,201906,11.5064647839401
"4438",731572250,201806,NA
"4439",731628090,201812,0.494406941768432
"4440",731651113,201806,NA
"4441",731689770,201806,NA
"4442",741109750,201906,28.9902874262106
"4443",741117341,201812,2.03058614396743
"4444",741143119,201806,1.96701234904824
"4445",741382713,201812,6.42434913731674
"4446",741495127,201808,4.0432079375367
"4447",741508183,201811,3.38494285891422
"4448",741533639,201808,16.9626547629074
"4449",741541726,201810,1.116403990148
"4450",741541774,201810,3.23694633252045
"4451",741543395,201812,6.56855054974524
"4452",741547195,201812,2.24733408181218
"4453",741548511,201812,1.30830865374962
"4454",741549077,201804,2.09182019130641
"4455",741591558,201805,2.69598819559512
"4456",741602691,201812,45.7237697307335
"4457",741611455,201812,9.12418445328626
"4458",741679824,201901,2.76590800164093
"4459",741691632,201812,20.8142842038486
"4460",741711575,201812,12.8540487324637
"4461",741715140,201806,7.654605265064
"4462",741815988,201809,5.15434043295328
"4463",741835777,201809,11.7224197962614
"4464",741883434,201809,29.4008566336156
"4465",741890518,201812,1.45571039958286
"4466",741897502,201812,8.9586590688393
"4467",741989590,201812,1.46233546253248
"4468",741993265,201809,NA
"4469",742050021,201906,5.24089584759696
"4470",742099326,201812,NA
"4471",742135991,201801,1.35344540094622
"4472",742140472,201808,80.1676701524594
"4473",742148804,201809,7.91504500822618
"4474",742197954,201712,NA
"4475",742197954,201812,NA
"4476",742229383,201806,57.1027010529528
"4477",742247265,201812,6.04653691039804
"4478",742255208,201809,17.6206392312513
"4479",742274265,201812,5.71053850607991
"4480",742275534,201812,38.9671057948759
"4481",742279246,201812,3.4142597070891
"4482",742281135,201809,46.5768072289157
"4483",742311967,201809,18.1768469257189
"4484",742373217,201812,4.40123485767802
"4485",742377341,201812,21.0478932141732
"4486",742379330,201812,14.4436427008788
"4487",742379794,201809,88.8469776938783
"4488",742401708,201806,4.78143178487942
"4489",742444724,201812,42.7616147599959
"4490",742449502,201809,17.5515249820151
"4491",742481167,201808,15.0348360755984
"4492",742499923,201812,13.4508385106982
"4493",742504676,201806,35.5329903642006
"4494",742508760,201812,NA
"4495",742510477,201812,124.981524249423
"4496",742513448,201812,5.12430362748834
"4497",742561727,201809,11.0829238858719
"4498",742567014,201812,7.35147165697674
"4499",742569914,201812,5.00855012324556
"4500",742575461,201809,418.355780770769
"4501",742577019,201812,NA
"4502",742581297,201806,82.5072425051944
"4503",742582369,201812,0.841530136063747
"4504",742606469,201808,29.1362962962963
"4505",742608736,201812,0.0184085697814735
"4506",742609516,201809,1.50963196213652
"4507",742611475,201809,56.5651694915254
"4508",742618914,201812,NA
"4509",742632778,201809,8.83852563436169
"4510",742643761,201812,8.0341283692069
"4511",742678601,201812,4.12146629652548
"4512",742679881,201812,6.33375299996066
"4513",742681649,201809,32.0606211640061
"4514",742684917,201809,37.3425547303124
"4515",742685268,201806,8.37404064290089
"4516",742691645,201812,78.2852799888608
"4517",742699476,201806,6.40142468049445
"4518",742699478,201806,2.82679442704119
"4519",742708782,201809,12.8743563856638
"4520",742712770,201812,11.1773772688765
"4521",742722512,201812,NA
"4522",742724014,201809,14.4389574759945
"4523",742740889,201806,0.680041011002122
"4524",742744850,201812,NA
"4525",742746185,201808,21.137801357402
"4526",742755615,201809,14.588876731289
"4527",742757266,201812,17.0987570926777
"4528",742771768,201806,NA
"4529",742771768,201706,NA
"4530",742781623,201812,0.763095169720292
"4531",742785217,201812,NA
"4532",742790201,201909,2.16705871500392
"4533",742790201,201809,1.62496236073472
"4534",742796160,201812,18.5283131630061
"4535",742804227,201812,NA
"4536",742814572,201812,22.0121541255173
"4537",742835763,201806,2.59849553361542
"4538",742876270,201812,3.09254850765371
"4539",742878070,201812,15.0373372506842
"4540",742907371,201906,7.83320569088928
"4541",742948330,201806,16.9679061976549
"4542",742981319,201809,240.65062828912
"4543",742986658,201812,NA
"4544",742995407,201812,8.79781685870224
"4545",743018462,201812,0.361463105277877
"4546",743061811,201812,328.829006031996
"4547",743080706,201708,83.7508440243079
"4548",743080706,201808,40.2145200739724
"4549",743081569,201906,6.82521152156826
"4550",743112447,201906,1.03892846393097
"4551",743112451,201906,1.22068335743094
"4552",743119068,201812,NA
"4553",743156314,201809,5.44833962902407
"4554",743156314,201709,5.98425557564798
"4555",743236209,201812,NA
"4556",743240184,201812,368.748407079646
"4557",743248920,201806,0.301601423487544
"4558",746067937,201809,2.36830662171984
"4559",746068251,201812,2.33799547429293
"4560",746075213,201811,4.25269901504195
"4561",746088061,201812,3.54538582523562
"4562",746105756,201809,NA
"4563",746241715,201812,NA
"4564",750800631,201809,1.37316755632363
"4565",750808769,201812,4.4811632735938
"4566",750818147,201806,2.7806775855911
"4567",751213282,201804,2.03441351053316
"4568",751226644,201806,5.06576035652065
"4569",751230219,201802,3.50207835488517
"4570",751230219,201902,3.09859770241577
"4571",751230663,201812,2.84303966014647
"4572",751584080,201812,1.34799412333064
"4573",751597790,201809,21.8257917974632
"4574",751634806,201812,220.345491388045
"4575",751701823,201812,5.48733521844757
"4576",751804813,201812,20.8862144420131
"4577",751820887,201906,21.8259781690802
"4578",751867465,201809,0.199024979434366
"4579",752033113,201805,37.5121134308362
"4580",752052605,201809,16.5673612737064
"4581",752097161,201806,4.54305501396805
"4582",752108334,201808,17.2902523143946
"4583",752128963,201812,322.232819524727
"4584",752130884,201806,NA
"4585",752137179,201812,3.67982590215002
"4586",752231694,201812,17.2844869389218
"4587",752239189,201812,22.0573365723208
"4588",752242652,201812,0.971347517730496
"4589",752280264,201812,6.21848077585782
"4590",752305037,201808,583.404518329071
"4591",752332948,201812,3.65258990809214
"4592",752352462,201812,5.16600248749905
"4593",752388693,201812,56.3934467259701
"4594",752399684,201812,1.8793689745837
"4595",752399903,201809,21.9234038935646
"4596",752401109,201809,3.2018499551914
"4597",752402276,201812,6.96046373054287
"4598",752441404,201812,NA
"4599",752504225,201812,1.08202167543251
"4600",752505023,201812,20.9887328101552
"4601",752512388,201809,3.13927872141362
"4602",752578191,201806,NA
"4603",752578191,201906,NA
"4604",752623312,201812,3.05678072516089
"4605",752623357,201812,NA
"4606",752636896,201812,NA
"4607",752648573,201812,1.38442839779796
"4608",752653209,201809,26.1323658493768
"4609",752700136,201812,NA
"4610",752708540,201903,3585.2625
"4611",752768840,201812,11.3183376029911
"4612",752771427,201812,NA
"4613",752791607,201812,13.7875648970022
"4614",752839932,201812,34.1139249691604
"4615",752860701,201809,62.9972099720997
"4616",752865891,201812,23.7459104874201
"4617",752887505,201812,NA
"4618",752908888,201806,0.991346929968273
"4619",752928514,201812,1.32154771179161
"4620",752946623,201812,NA
"4621",752977652,201812,1.25752229736352
"4622",752985300,201806,20.2847457627119
"4623",752989033,201812,NA
"4624",753034693,201812,0.0826756872720586
"4625",753043827,201809,3.57471524193447
"4626",753047401,201812,8.60639392260821
"4627",753070026,201812,NA
"4628",753155083,201809,3.8225020873148
"4629",753192344,201812,5.97768681732151
"4630",756049423,201812,6.93348551605893
"4631",756051334,201810,1.03810113191137
"4632",760156465,201812,20.6732961870915
"4633",760171217,201809,6.20251206726527
"4634",760207084,201812,33.3815999856992
"4635",760216784,201806,11.6757205045055
"4636",760288037,201812,10.273957293274
"4637",760297531,201708,4.35102175952324
"4638",760297531,201808,13.9606799194391
"4639",760318867,201812,2.6632007261139
"4640",760366183,201808,186.046527309508
"4641",760377117,201812,13.5778208349732
"4642",760380705,201812,47.9573191402807
"4643",760397102,201806,213.62640776699
"4644",760397102,201906,130.57674250632
"4645",760406999,201812,0.795642182313388
"4646",760406999,201712,0.562006261792697
"4647",760411778,201808,146.103829530606
"4648",760454399,201812,31.9248010867456
"4649",760465438,201812,NA
"4650",760472123,201812,NA
"4651",760496051,201808,18.2203500773059
"4652",760502332,201812,555.588928150766
"4653",760505822,201812,5.77728294707714
"4654",760548351,201812,88.3133145657387
"4655",760555284,201812,2.67408781694496
"4656",760574602,201808,91.4850455136541
"4657",760629574,201812,2278.6356466877
"4658",760639687,201808,14.7489065880945
"4659",760645870,201812,NA
"4660",760651319,201812,16.7702560380731
"4661",760670395,201812,30.03
"4662",760730219,201806,12.0967487373737
"4663",760730245,201906,15.1048823529412
"4664",760730249,201806,2.74961319128244
"4665",760740439,201806,0.470233527025545
"4666",760755965,201812,NA
"4667",760787378,201812,0
"4668",760789989,201812,NA
"4669",760827045,201812,4.38447479480278
"4670",764559295,201812,7.52084518488419
"4671",770012545,201812,30.8737402241393
"4672",770013149,201806,36.8295994568907
"4673",770076261,201812,467.939316239316
"4674",770099755,201812,14.5873753329617
"4675",770117473,201812,4.03902660306125
"4676",770119210,201812,6.56623445207699
"4677",770133375,201806,350.373865437257
"4678",770197933,201812,10.626388279103
"4679",770201747,201906,9.96943887775551
"4680",770210296,201906,16.964370385423
"4681",770242399,201809,7.61468835540609
"4682",770252447,201812,141.174827586207
"4683",770253409,201812,146.620740740741
"4684",770257935,201806,15.0030939092453
"4685",770260204,201806,20.2836216839677
"4686",770283355,201812,31.6048121640394
"4687",770290646,201806,8.9305933152087
"4688",770311459,201812,51.9640224358974
"4689",770312119,201812,NA
"4690",770317248,201812,NA
"4691",770317384,201906,0.752159183865759
"4692",770323691,201906,1125.15648648649
"4693",770324027,201903,2.01049912353538
"4694",770329569,201812,12.65239870545
"4695",770359848,201812,168.559613334486
"4696",770360031,201812,418.7625
"4697",770369291,201806,18.27143678574
"4698",770378030,201812,172.103846153846
"4699",770381783,201806,2.1087098886706
"4700",770398310,201812,1.94772876589172
"4701",770413862,201812,NA
"4702",770439383,201809,5202.55
"4703",770446588,201806,NA
"4704",770459711,201812,10.6505032752836
"4705",770478772,201812,4.19486491188825
"4706",770518264,201806,7.55953097718105
"4707",770526246,201809,1.47075304695559
"4708",770542622,201812,87.6356619443088
"4709",770545135,201806,97.5512204386511
"4710",770601589,201806,22.9766707926639
"4711",770673126,201806,12.6993637175021
"4712",800109670,201812,58.7067307692308
"4713",800188846,201806,707.290909090909
"4714",800291710,201812,455.016305098798
"4715",800345712,201812,1511.72765957447
"4716",800388452,201812,14.5538345296562
"4717",800394319,201812,1.63416127133608
"4718",800582756,201812,1.34342666601285
"4719",800649502,201806,122.16393442623
"4720",800662126,201806,7.66977269518566
"4721",800698383,201806,4.34594923240614
"4722",800757957,201812,4.15031575049362
"4723",800790996,201806,1.70320491592155
"4724",800829691,201812,3.77887647251722
"4725",810235416,201812,4.72191754916793
"4726",810245851,201806,13.1231788578097
"4727",810295420,201906,2.13067244010746
"4728",810296458,201806,2.2440340239745
"4729",810297418,201812,3.11402014197844
"4730",810302638,201812,131.938144675151
"4731",810303443,201812,205.755116959064
"4732",810350140,201906,8.5546792284912
"4733",810350886,201806,4.03224200297677
"4734",810360391,201806,2.09640358558335
"4735",810362732,201806,7.33672618054397
"4736",810362732,201906,6.50505504381038
"4737",810366018,201812,23.8093124867738
"4738",810382167,201806,0.782649132820477
"4739",810389825,201809,12.7096827397712
"4740",810397424,201808,5.50994726963982
"4741",810465605,201806,6.9984225194859
"4742",810465605,201906,10.4173005558518
"4743",810476317,201906,2.68872956497645
"4744",810476317,201806,1.32435382555864
"4745",810485103,201812,157.099557522124
"4746",810485343,201812,NA
"4747",810486051,201806,2.42964297974597
"4748",810489999,201906,15.9458229000683
"4749",810489999,201806,16.4107242213682
"4750",810493044,201809,5.77978685984276
"4751",810500256,201812,40.6932332020741
"4752",810500715,201812,NA
"4753",810509941,201812,17.7758395115569
"4754",810512124,201809,11.9435705195356
"4755",810515595,201806,97.5747154274643
"4756",810520628,201812,6.35180708143342
"4757",810522626,201906,9.50281914768249
"4758",810542382,201906,36.0217162032598
"4759",810543240,201809,6.45717874007837
"4760",810568727,201906,2.40994561807153
"4761",810576405,201812,14.2643142476698
"4762",810583436,201806,0.742274582988396
"4763",810584343,201809,43.3501639174992
"4764",810590367,201812,NA
"4765",810594012,201812,0.42490333231959
"4766",810618445,201706,1.81220107866083
"4767",810630419,201812,0.0900912573474473
"4768",810661871,201806,1.36772598870057
"4769",810661871,201906,1.80368794326241
"4770",810729268,201812,32.4270311036706
"4771",811191157,201806,3.20314985682469
"4772",811255345,201812,NA
"4773",811391129,201812,NA
"4774",811435304,201812,12.2072149085314
"4775",811517188,201806,NA
"4776",811534304,201812,8.2380374479889
"4777",811594222,201809,14.2971904266389
"4778",811787162,201806,46.7970453746043
"4779",812293314,201812,NA
"4780",812565745,201812,2.0987489067194
"4781",812649383,201812,NA
"4782",812680851,201812,NA
"4783",813276401,201906,NA
"4784",813657150,201806,9.01482065363327
"4785",813886556,201806,23.7577442561507
"4786",813999486,201812,6.04581011874613
"4787",814497049,201812,0.617352347046941
"4788",820263863,201812,4.74722230904802
"4789",820277836,201812,17.1432249974368
"4790",820290341,201812,4.25871200585293
"4791",820297279,201810,1.54285646001625
"4792",820299736,201806,1.62845982102602
"4793",820372645,201812,3.30798356785606
"4794",820408063,201809,7.18016312263327
"4795",820439164,201812,6.31327532968903
"4796",820443278,201809,1.40125004529775
"4797",820452673,201812,12.919515593184
"4798",820461673,201812,64.7788101846265
"4799",820461980,201804,243.221199059561
"4800",820474138,201812,5.47659547679886
"4801",820501495,201809,10.0193909112539
"4802",820508784,201812,9.86040125540192
"4803",820532242,201812,14.6097451418671
"4804",820541383,201812,9.93065824411939
"4805",820551614,201812,215.956080335467
"4806",820855915,201812,NA
"4807",821340617,201806,NA
"4808",821340617,201906,NA
"4809",821340755,201812,NA
"4810",821401986,201812,NA
"4811",821527388,201806,1.59072892700272
"4812",821710458,201812,NA
"4813",822004056,201812,NA
"4814",822515700,201806,NA
"4815",823167196,201806,993.254695562435
"4816",823651535,201812,NA
"4817",824363742,201812,NA
"4818",824991900,201812,0
"4819",825345873,201812,10.2351845580765
"4820",826009826,201812,1.23756753201392
"4821",830205887,201806,2.72244857340218
"4822",830236124,201812,29.8165024630542
"4823",830244195,201806,12.6205929636969
"4824",830297131,201812,8.14089461042942
"4825",830321721,201812,1.62989997296567
"4826",830368176,201806,2.28941935483871
"4827",830382839,201812,4.00535380574776
"4828",830391379,201812,NA
"4829",830392493,201906,NA
"4830",830394346,201812,0.57258219573159
"4831",830439252,201812,NA
"4832",830444104,201812,549.3375
"4833",830487739,201812,NA
"4834",830506416,201812,5.18662218111313
"4835",831096107,201812,NA
"4836",832198863,201812,0.995099616118724
"4837",836006897,201806,3.7952605626544
"4838",840576978,201812,3.9439960774147
"4839",840615347,201809,9.09808571877559
"4840",840616860,201809,3.91595540176855
"4841",840630214,201806,78.7798680674322
"4842",840631483,201806,1.53934646332566
"4843",840659180,201812,56.5760440838607
"4844",840679976,201812,12.9092946523065
"4845",840691371,201812,14.1687159285345
"4846",840747226,201809,14.6742320590208
"4847",840753677,201812,117.005315379164
"4848",840777280,201812,62.5053303182038
"4849",840782214,201806,9.10518135329782
"4850",840783694,201812,6.09463189974444
"4851",840797208,201812,3.61185146168027
"4852",840829068,201812,12.5810201847621
"4853",840830367,201812,8.76161510225485
"4854",840831830,201809,20.5555947136564
"4855",840837398,201809,63.1622256109796
"4856",840838406,201812,8.18881978379979
"4857",840853925,201804,14.4185794027657
"4858",840867773,201812,11.7999544907844
"4859",840909291,201812,10.8136533733041
"4860",840933888,201812,2.92344170453042
"4861",840951575,201812,4.00501337403551
"4862",841034458,201812,2.84723792146828
"4863",841043508,201812,573.47020672882
"4864",841096907,201812,90.2744031539753
"4865",841135942,201812,2.94631787751054
"4866",841158819,201807,3.66365733265673
"4867",841200958,201812,1.12682118386227
"4868",841212246,201809,8.80093951261531
"4869",841220644,201806,34.1187952369834
"4870",841220644,201906,19.6522113418702
"4871",841245986,201812,10.9608328920493
"4872",841247057,201712,2.20485759791259
"4873",841247423,201812,16.6758681736593
"4874",841272484,201906,54.18648714512
"4875",841274835,201812,NA
"4876",841296087,201812,13.9357722403951
"4877",841300814,201812,NA
"4878",841300818,201812,NA
"4879",841316839,201812,89.7773068830778
"4880",841317633,201812,NA
"4881",841335158,201812,1.09757790291634
"4882",841340824,201806,2.46397443502146
"4883",841381789,201906,0.00919012309508524
"4884",841405092,201806,3.98974166827006
"4885",841480560,201812,1.42471386831093
"4886",841505466,201812,47.6731202738631
"4887",841544756,201812,NA
"4888",841549702,201809,6.37351177544104
"4889",841650039,201812,2.29556788616228
"4890",841657746,201809,2.86940850277264
"4891",850194018,201806,1.12556275750596
"4892",850196070,201809,3.27856908508785
"4893",850196493,201806,1.83189854516801
"4894",850214427,201806,2.20974480941055
"4895",850227016,201809,14.0223923009176
"4896",850227776,201806,0.353555798885436
"4897",850257035,201812,357.083137254902
"4898",850328295,201812,NA
"4899",850331973,201906,195.148148148148
"4900",850346325,201903,6.01323948530553
"4901",850348445,201812,34.3539455965527
"4902",850355163,201812,2.91109795797573
"4903",850367809,201812,40.4217909531373
"4904",850371937,201812,11.6991553385245
"4905",850373880,201906,1700.93081761006
"4906",850384053,201809,9.09291061206517
"4907",850384053,201909,NA
"4908",850388252,201812,4.60262675485464
"4909",850392520,201812,8.21641228718271
"4910",850412352,201812,130.96273830156
"4911",850418376,201806,11.0603925277843
"4912",850427734,201812,247.498558385392
"4913",850450723,201806,14.0507766470273
"4914",850452169,201812,NA
"4915",850462199,201806,12.041683376676
"4916",860098937,201806,12.3215087561742
"4917",860124189,201806,1.42078438147892
"4918",860147485,201906,13.6874055761571
"4919",860215009,201809,3.31645356528186
"4920",860227210,201806,4.9182002671287
"4921",860267934,201809,255.630341421516
"4922",860268489,201812,3.71261207344339
"4923",860298945,201806,8.24991440888951
"4924",860315599,201903,40.7171698799563
"4925",860326269,201806,15.2112266870222
"4926",860334140,201806,3.7236074270557
"4927",860379677,201806,3.33913807932412
"4928",860397693,201806,1.82333154525912
"4929",860398385,201906,1.24372515616127
"4930",860425910,201806,1.62137313987696
"4931",860427342,201812,3.19841420964212
"4932",860500753,201806,4.36511885864564
"4933",860558130,201812,43.5533913840513
"4934",860632700,201812,46.8594193751972
"4935",860660875,201906,18.5139410470913
"4936",860660875,201806,10.2769679443192
"4937",860663748,201806,0.762835950293806
"4938",860680607,201806,5.58511812762199
"4939",860680607,201906,15.7341389728097
"4940",860701189,201809,1.96318479976748
"4941",860711922,201812,0.0799879074713063
"4942",860716017,201806,3.86452286974692
"4943",860723051,201906,10.478302414048
"4944",860733182,201906,5.84036240034301
"4945",860739825,201812,3.97288317934439
