"","ein","tax_pd","postd_profitmargin"
"2879",430838508,201806,0.0131454040911915
"2880",430839970,201809,0.0623175043106622
"2881",430887032,201809,0.124643517870528
"2882",430950430,201712,1.11915900242922
"2883",430997910,201806,0.117979736292437
"2884",431017571,201809,-0.0197436152744551
"2885",431020886,201806,0.00328365759272856
"2886",431036743,201809,-1.30635909569687
"2887",431044850,201902,0.0350701402805611
"2888",431108915,201812,-0.385368831017846
"2889",431117201,201812,0.646294095738077
"2890",431122742,201812,0.210344787341306
"2891",431129724,201812,-0.00161628516512319
"2892",431155562,201812,-0.390751529808362
"2893",431175749,201806,0.038480021566628
"2894",431220525,201812,0.267501672091675
"2895",431254052,201812,-1.45909227489304
"2896",431263499,201806,0.127593363997554
"2897",431264877,201812,-0.0205130618952385
"2898",431270167,201812,-1.00035786406278
"2899",431349378,201812,-0.139429028507141
"2900",431353414,201812,-0.148324107570937
"2901",431360031,201805,-0.09120339926147
"2902",431365885,201903,0.0427861495140826
"2903",431384531,201812,0.205887276576961
"2904",431431964,201812,0.176141103195151
"2905",431448868,201806,0.00581774513180119
"2906",431470360,201906,-0.0585956451357232
"2907",431470360,201806,0.0118867333304568
"2908",431472893,201812,-0.0933881603520519
"2909",431481983,201812,-0.872707744938144
"2910",431524876,201806,0.0768527297613783
"2911",431524876,201906,0.144869009229901
"2912",431525109,201812,-0.544520455889468
"2913",431536703,201812,-0.207542606292761
"2914",431550588,201906,0.0161857130211561
"2915",431557527,201812,-0.611748380093333
"2916",431577576,201812,-1.51754753914989
"2917",431583953,201812,-0.653530258262164
"2918",431593771,201812,0.0968944817552008
"2919",431611669,201812,-0.598673900992173
"2920",431625058,201812,-0.250446623149981
"2921",431631106,201809,-0.0717406885542316
"2922",431654693,201805,-0.282785842864551
"2923",431662598,201812,-0.0856716358804221
"2924",431668309,201812,-0.352899131942198
"2925",431672233,201812,1.00837075578511
"2926",431692966,201812,-0.180070541450596
"2927",431699762,201812,0.0442617483615434
"2928",431707627,201812,-0.0731990781495732
"2929",431713901,201812,-0.335427818496253
"2930",431746357,201905,0.0329651551622036
"2931",431763791,201812,-0.298199924325978
"2932",431769074,201812,0.0168399810053908
"2933",431781474,201806,-0.855580693815988
"2934",431787451,201812,-0.0597808219178082
"2935",431813891,201812,0.895265940037557
"2936",431827775,201812,0.014675680686275
"2937",431843831,201812,-0.505949192302921
"2938",431847159,201812,0.144920253441119
"2939",431917748,201806,-0.0365784262399563
"2940",431937909,201809,-0.524319116804666
"2941",431963410,201812,0.0633130634887108
"2942",431964093,201703,0.125064778027293
"2943",431964093,201803,-0.187527280663466
"2944",431964093,201903,0.370980724422792
"2945",431971753,201809,-0.312391107956379
"2946",432065178,201812,-13.3879425837321
"2947",432099497,201812,0.506199347595149
"2948",432109336,201812,0.014627536900369
"2949",432109336,201712,0.176061318158804
"2950",436063875,201812,0.184309902843227
"2951",440610781,201812,0.05066879763186
"2952",450311269,201812,0.0143787921130976
"2953",450333456,201806,-0.0189132478059073
"2954",450333497,201812,-0.00354233677998681
"2955",450333816,201906,0.0539260817634156
"2956",450404558,201812,0.0668022638839759
"2957",450404818,201812,-0.399665094287997
"2958",450433205,201812,1.6590589690258
"2959",450435966,201812,-0.426900504153474
"2960",450440770,201809,0.213183659668021
"2961",450451050,201812,-4.68325474549631
"2962",450458458,201812,-0.0666417843215485
"2963",450466910,201812,-0.399926179930466
"2964",450510041,201812,0.122316129987584
"2965",450514840,201808,-0.0295500943469139
"2966",450536344,201808,0.0947378611424438
"2967",450553449,201812,0.0557895895061971
"2968",450635592,201809,-0.582621171914722
"2969",450667570,201806,0.00660454295235269
"2970",450713446,201812,0.111512089498376
"2971",450961157,201812,0.354979493543959
"2972",451018523,201812,0.0602398762941624
"2973",451161860,201812,0.776866593330659
"2974",451480958,201812,-30.8197038957495
"2975",451560552,201812,-0.773471380862296
"2976",451796085,201812,-0.259770846594526
"2977",452053473,201812,0.0639389963922598
"2978",452182448,201806,-0.244721611375686
"2979",452412695,201812,-0.143486039577121
"2980",452453557,201712,-0.0159893780809921
"2981",452453557,201812,-0.112092685575533
"2982",452458485,201812,-0.0289322110882657
"2983",452495397,201812,0.0213296172756581
"2984",452608672,201812,-0.468633509084192
"2985",452773838,201812,0.0285488723408795
"2986",452793341,201812,0.162849185918664
"2987",452799204,201806,0.566973959420925
"2988",452929347,201806,-1.29971967949195
"2989",452991692,201812,0.372890804698611
"2990",452992960,201806,-0.0487460711788695
"2991",453091965,201812,-1.39947843428016
"2992",453127256,201812,-2.34179118113637
"2993",453183751,201812,-0.817573528837671
"2994",453204921,201812,0.646734952010119
"2995",453261720,201812,0.872369365988019
"2996",453527429,201812,-0.226210786532502
"2997",453615582,201906,0.164357007306174
"2998",453642906,201812,0.158879971478064
"2999",453682212,201812,0.1325311942959
"3000",453690894,201812,0.17488730919376
"3001",453739378,201812,-1.05614047717606
"3002",453763712,201906,0.156936257022796
"3003",453783528,201812,-0.101901288760785
"3004",453812405,201806,0.216479306324031
"3005",453950421,201812,0.133958084045162
"3006",454040991,201812,0.0624862749900758
"3007",454055306,201806,0.186576777266839
"3008",454234550,201812,0.0546718346163042
"3009",454243194,201906,-0.321833833414963
"3010",454306311,201812,1.1680311730927
"3011",454381236,201806,0.417036337895234
"3012",454449701,201806,-0.651667915508721
"3013",454449701,201906,-0.615344418052256
"3014",454461663,201809,-0.327404655848142
"3015",454554890,201812,-0.200086306098964
"3016",454620867,201812,-0.550476568705322
"3017",454621429,201806,-0.977062283639639
"3018",454654957,201712,-2.00457042055887e-05
"3019",454824004,201812,1
"3020",454845530,201812,-6.16
"3021",454845530,201612,0.816973969631236
"3022",454879810,201812,-0.614689920203553
"3023",454880865,201808,-0.690424808584858
"3024",454896566,201812,-1.29549893751744
"3025",454896566,201712,-0.735117129907716
"3026",454917543,201812,-0.451845412422035
"3027",455007685,201812,0.428089390882125
"3028",455007685,201712,0.114133114215283
"3029",455085747,201903,-0.586533150401796
"3030",455191643,201809,0.271027844282766
"3031",455273568,201906,0.0770494611941151
"3032",455391838,201712,0.075676066870914
"3033",455416167,201812,0.595625334784787
"3034",455463922,201812,-1.18735515172518
"3035",455470563,201806,-1.71567452316904
"3036",455568701,201812,0.996729364101082
"3037",456014870,201812,0.0357218620101235
"3038",456016428,201812,-0.205770073221103
"3039",456016428,201812,-0.205770073221103
"3040",460281029,201806,0.0237632878143273
"3041",460281029,201906,0.0586062885825556
"3042",460282100,201809,0.268547803640988
"3043",460282131,201809,0.00242259956629263
"3044",460315601,201812,0.0320776376870695
"3045",460336659,201812,0.332599712540424
"3046",460348562,201809,-0.344661137394198
"3047",460348804,201906,0.0467839316761611
"3048",460349132,201812,0.207499573887847
"3049",460350177,201809,0.589539193878681
"3050",460374958,201909,0.343213592311879
"3051",460374958,201809,-0.0191365339653461
"3052",460388457,201812,-0.793272829341317
"3053",460394983,201809,-0.057122583909968
"3054",460421416,201812,0.609931862976001
"3055",460421730,201812,NA
"3056",460423106,201806,-0.121593422629395
"3057",460423151,201812,-0.144416480136668
"3058",460425641,201612,0.215058385036107
"3059",460442266,201809,0.0405473603189183
"3060",460442430,201812,0.365701690517003
"3061",460458578,201809,0.391066838046273
"3062",460468961,201906,-0.136097722020469
"3063",460490590,201812,0.0819914003878257
"3064",460490590,201809,0.0787147634973722
"3065",460490590,201712,0.0787147634973722
"3066",460516882,201806,-0.356310449880209
"3067",460613568,201812,-0.0216054871078369
"3068",460711295,201812,-0.0525194509259187
"3069",460716370,201809,-0.0317953489017951
"3070",460752420,201808,-3.21248343883409
"3071",460775590,201812,-0.000637169211983677
"3072",460788470,201812,-0.447218178365719
"3073",460846338,201812,-18.0136239782016
"3074",460854156,201812,-1.03206348276771
"3075",460942043,201806,0.394443999679769
"3076",461027572,201805,-0.272705749224243
"3077",461134776,201812,0.635742952205377
"3078",461157061,201809,-0.209982573171254
"3079",461234510,201812,0.259825852696397
"3080",461508330,201812,0.995018206121083
"3081",461595343,201811,0.168146144555629
"3082",461720815,201806,0.0242312598979412
"3083",461720815,201906,0.0683380364552307
"3084",462115418,201812,0.302127332770141
"3085",462140359,201812,-0.0404465377292314
"3086",462163076,201812,0.214285714285714
"3087",462336264,201806,0.371582464906172
"3088",462786944,201812,-0.656949636661486
"3089",463005368,201812,-0.0167928348591673
"3090",463005966,201812,0.13999543864984
"3091",463082735,201812,-1.57250254882468
"3092",463085747,201809,0.907499928783895
"3093",463117942,201812,-4.93334838337472
"3094",463149742,201812,0.43752
"3095",463309807,201812,-0.480618807146885
"3096",463415835,201812,-0.470464610072806
"3097",463582754,201812,0.397443225710261
"3098",463621967,201812,0.0211107748184019
"3099",464008664,201812,0.278808201221058
"3100",464036202,201812,0.13221498813745
"3101",464178872,201806,0.571751171986112
"3102",464290005,201812,0.221453312363064
"3103",464362970,201806,0.78238116763448
"3104",464362970,201906,0.35770620301007
"3105",464368386,201812,0
"3106",464433655,201806,0.953093124137445
"3107",464952594,201812,-0.416147097255927
"3108",465011667,201906,0.58494292264746
"3109",465136872,201806,0.369891294157927
"3110",465136872,201706,-0.120081591155416
"3111",465165393,201812,-0.455018978749342
"3112",465523814,201812,0.0656105310939628
"3113",470492640,201809,0.0331231857854967
"3114",470493594,201806,0.005889995652681
"3115",470494452,201809,0.0577314467440153
"3116",470495122,201809,0.0330456786710794
"3117",470497102,201809,-0.000672567114345401
"3118",470498629,201812,-0.0151560295496569
"3119",470531887,201806,-0.641107909900472
"3120",470560023,201906,0.0277810719533888
"3121",470560023,201806,0.0661680406180051
"3122",470597743,201812,0.102950361593153
"3123",470611476,201809,0.0378755457289064
"3124",470637493,201806,-0.191744984222442
"3125",470646706,201812,-0.0549358435517279
"3126",470653390,201803,-0.0714985951961996
"3127",470751100,201812,0.0353125583963898
"3128",470754453,201812,0.249796079447684
"3129",470767984,201812,0.28176473058144
"3130",470773689,201906,-0.817228226319135
"3131",470775970,201812,0.662800482808855
"3132",470782317,201903,0.343149921671862
"3133",470783310,201812,0.337135795803623
"3134",470784065,201906,-0.41029810298103
"3135",470785404,201812,0.0251767432309543
"3136",470790384,201812,1
"3137",470798426,201812,-1.10689868204283
"3138",470803373,201812,0.46214362537987
"3139",470806640,201809,-0.402280560754721
"3140",470829495,201906,-0.499772001823985
"3141",470833437,201812,0.376112706935577
"3142",470837036,201806,-0.0024888292536769
"3143",470875764,201806,-0.074772741333729
"3144",470913445,201906,-0.427453363247331
"3145",470943557,201803,-0.414316796277547
"3146",470950615,201806,-1.01979570398812
"3147",470950622,201803,-0.453743141652725
"3148",471006046,201812,0.110183952305552
"3149",471093103,201906,0.833
"3150",471093103,201806,0.0850829845097426
"3151",471158807,201806,0.985364615384615
"3152",471159396,201812,0.707545441839914
"3153",471162906,201812,-0.0327192981329855
"3154",471166277,201812,-0.0375143352057401
"3155",471169779,201812,-0.0694606546234439
"3156",471191643,201806,-0.423774830556478
"3157",471267077,201812,0.143281605643154
"3158",471275202,201812,-0.656789823613346
"3159",471462723,201812,0.868756241311116
"3160",471462723,201712,0.72460253300997
"3161",471508832,201812,0.0860503679137734
"3162",471691856,201812,-0.194763575829424
"3163",471717438,201812,-0.0846049489298248
"3164",471766185,201712,NA
"3165",471872559,201812,0.298673433359329
"3166",471920172,201906,0.758066889697731
"3167",471937546,201812,0.735415726544643
"3168",472300185,201806,-13.3753568206814
"3169",472362705,201806,0.314523436856413
"3170",472438087,201812,0.022871462964606
"3171",472616775,201812,0.0199767554836766
"3172",472624854,201806,-0.277463453422228
"3173",473017705,201812,0.128413057735841
"3174",473075346,201812,0.0590342320409271
"3175",473080680,201812,0.757420364199274
"3176",473130767,201812,0.949279041487144
"3177",473168362,201812,-0.129352952683171
"3178",473582552,201812,-0.289091804470791
"3179",473583307,201812,0.668779516737604
"3180",473660577,201812,0.2155869714192
"3181",473985534,201812,-0.12620970190031
"3182",474081995,201812,0.269002074210648
"3183",474119478,201812,-1.08921120032231
"3184",474149842,201812,0.28735632183908
"3185",474149842,201712,0.748953974895398
"3186",474385967,201812,0
"3187",474781061,201809,-0.0512671521006216
"3188",474800790,201812,0.200368960184203
"3189",474815728,201812,0.734964928784227
"3190",474900810,201706,-16.4279946164199
"3191",474900810,201806,-5.72336192109777
"3192",474907363,201812,-0.152305049617881
"3193",474949375,201812,1.09651216026859
"3194",475044823,201812,0.463789427212327
"3195",475050055,201812,0.42898174732105
"3196",475155515,201812,-0.168343590722815
"3197",475271086,201812,-0.11701952849829
"3198",475629011,201812,0.923349598390393
"3199",480602109,201812,0.0343057140214006
"3200",480721487,201903,0.003493373270313
"3201",480725078,201811,-0.00636613488934093
"3202",480725806,201903,0.0215123469373887
"3203",480725806,201803,0.0100153287411159
"3204",480780983,201810,-0.0186101413776623
"3205",480788543,201806,0.124570410356302
"3206",480791574,201806,0.0159415214390501
"3207",480791574,201906,-0.0420880504553465
"3208",480814616,201809,-0.00452370203717896
"3209",480822466,201812,-0.00300361052072896
"3210",480832017,201906,0.05082980861823
"3211",480873340,201812,-0.853818181818182
"3212",480874804,201905,-0.0846790454721959
"3213",480934993,201812,0.0121549222923289
"3214",480971150,201809,-0.103747810047156
"3215",480978676,201812,0.0854477377469274
"3216",480995970,201812,0.0184600272026598
"3217",481000266,201812,-0.173731038506418
"3218",481021157,201812,0.350594178039758
"3219",481046758,201812,-0.0313105000152042
"3220",481053950,201812,0.157590545691701
"3221",481084776,201812,0.112157277616151
"3222",481087157,201812,-0.0733916842526651
"3223",481099496,201812,0.205530526713995
"3224",481118891,201812,-0.0857671656361861
"3225",481131323,201812,-0.111422785240912
"3226",481142851,201905,-29.8350710900474
"3227",481157374,201812,0.630852572026301
"3228",481160429,201812,0.0647684621436482
"3229",481160735,201812,0.14258589930469
"3230",481161016,201812,0.0731923071741932
"3231",481190431,201812,-4.91929347826087
"3232",481206434,201812,0.135173748235555
"3233",481266285,201809,-0.304007352941176
"3234",481266285,201709,-0.242170189523152
"3235",481269237,201809,-0.25609122962254
"3236",486120518,201903,0.0228696774735251
"3237",510064301,201812,0.0518434625788999
"3238",510064344,201812,0.0551678274169399
"3239",510065747,201812,-0.101763401597279
"3240",510104704,201906,-0.0244453382562143
"3241",510104704,201806,-0.0078825281890276
"3242",510120169,201806,-0.0528987701211974
"3243",510137583,201806,0.00968916248524627
"3244",510151095,201806,-0.0111826354243057
"3245",510152395,201812,0.157869337033239
"3246",510155779,201812,0.0238944037856257
"3247",510165030,201806,NA
"3248",510168908,201806,-0.0608690884167238
"3249",510171851,201812,-0.0125537235410429
"3250",510173390,201806,0.0280191252059756
"3251",510177339,201812,0.146646810914129
"3252",510179471,201812,-0.294064793184408
"3253",510183368,201812,3.29924091365393
"3254",510187791,201812,-0.15130082182938
"3255",510188108,201812,-0.135701488250394
"3256",510188251,201806,0.0629611510838137
"3257",510188718,201812,0.0317578006471682
"3258",510190132,201812,-0.84376226811846
"3259",510192025,201806,0.0389443338141778
"3260",510192170,201812,0.15978793433472
"3261",510201816,201706,0.025091128501922
"3262",510201816,201806,-0.100908325666073
"3263",510202535,201812,0.767439128756733
"3264",510218904,201812,-0.191229307160778
"3265",510227173,201812,-0.0650610594794343
"3266",510244870,201905,0.241570257543166
"3267",510257372,201806,0.176537751161359
"3268",510294138,201806,0.0729577918677091
"3269",510298556,201806,0.026651032761999
"3270",510334057,201806,0.0606059670807692
"3271",510374347,201812,-0.121023071560279
"3272",510376650,201812,0.327467544998148
"3273",510377799,201806,NA
"3274",510387484,201806,0.366365186262893
"3275",510400912,201812,-0.0168084714220312
"3276",510424584,201906,NA
"3277",510429735,201812,0.0151007216845331
"3278",510467167,201812,-0.513430224562054
"3279",510476886,201812,0.108689898951901
"3280",510515166,201812,-0.258760027138125
"3281",510549810,201806,0.118720429135401
"3282",510585799,201812,0.104634229165296
"3283",510646454,201903,-0.51411277165046
"3284",520260476,201809,-4.47252973656017
"3285",520788987,201809,0.0189897965704132
"3286",520817684,201809,0.00511031268154478
"3287",520820662,201809,-0.0113000641233412
"3288",520822919,201806,0.102032314824131
"3289",520880429,201812,0.603932489968808
"3290",520886996,201806,0.00202746867514131
"3291",520890090,201806,-1.24155717028726
"3292",520897780,201812,-0.147418868074847
"3293",520900964,201810,0.429631155629265
"3294",520905968,201806,-0.0489335306005768
"3295",520913909,201806,0.0961447829317482
"3296",520958568,201806,0.0206311536751866
"3297",520982396,201806,0.0274127307155614
"3298",520986261,201812,0.107324183132426
"3299",521000521,201806,0.033280164327394
"3300",521006486,201806,-0.0471884338411949
"3301",521007373,201806,-0.0123937408700656
"3302",521007666,201808,0.227520172979882
"3303",521034466,201806,-0.0929152850767304
"3304",521061448,201803,0.0621439041854927
"3305",521069333,201812,-0.991566052651035
"3306",521069515,201812,-0.0594999614762308
"3307",521101506,201806,0.0923737928067553
"3308",521142988,201812,-2.18409333333333
"3309",521145355,201809,-0.346927374301676
"3310",521150860,201806,0.191993076586485
"3311",521150867,201809,0.0196230422470092
"3312",521165147,201809,-0.0799696862786064
"3313",521184645,201812,0.0233839100056565
"3314",521189812,201812,0.180215524772752
"3315",521226188,201806,0.0162147288880918
"3316",521226795,201806,-2.11070110701107
"3317",521241771,201812,-0.0907674537298198
"3318",521253460,201806,-0.010390306134418
"3319",521253695,201812,-0.278809964222094
"3320",521254104,201812,-0.0770110322033141
"3321",521256602,201812,0.188469127571201
"3322",521260698,201812,0.647023037251714
"3323",521261881,201806,0.468409512749868
"3324",521268956,201804,0.463054969967266
"3325",521269213,201906,0.0508476185277567
"3326",521271888,201812,-0.0551614795665583
"3327",521295034,201803,-17.1101819151063
"3328",521295844,201806,-0.58810678385614
"3329",521298515,201806,0.022966383118761
"3330",521299516,201906,-0.0134976283658463
"3331",521300286,201812,-0.118238576372366
"3332",521305988,201806,0.0459814950053562
"3333",521308986,201809,0.00752392763090113
"3334",521310017,201812,0.278871702827782
"3335",521322233,201812,-0.102609641260397
"3336",521333698,201812,0.0120097101965158
"3337",521336621,201806,0.0291262596775036
"3338",521338101,201809,0.681347595714714
"3339",521356903,201809,0.0594607988112599
"3340",521361731,201806,0.187176719819467
"3341",521361744,201809,-0.178007909650589
"3342",521372972,201806,-0.106027535625164
"3343",521385018,201712,0.0782796596663164
"3344",521441453,201806,-2.939956180492
"3345",521459222,201803,-0.110960353694269
"3346",521477599,201806,0.273374455996707
"3347",521485730,201812,-0.127995724403685
"3348",521485732,201812,0.069149281372301
"3349",521522421,201906,0.168311728877089
"3350",521549551,201806,0.0186349898204296
"3351",521559137,201806,0.429403481660156
"3352",521569630,201812,0.0302605277579552
"3353",521585880,201812,0.062337763698143
"3354",521589700,201806,-0.360709520522384
"3355",521596165,201812,0.00661465710120839
"3356",521596171,201906,0.0609997967261619
"3357",521600095,201806,-0.0251718105068648
"3358",521603246,201906,-0.0569407039702722
"3359",521631939,201712,0.120551439202246
"3360",521636004,201812,0.0486597352426784
"3361",521636425,201809,-0.567023227548227
"3362",521662186,201812,-0.364294687961563
"3363",521665967,201812,-0.256237801394935
"3364",521667026,201806,-0.150837955450833
"3365",521675958,201812,0.139809939281451
"3366",521681110,201812,-0.10277447657614
"3367",521685393,201806,0.0204860586979492
"3368",521693162,201812,-0.0675469544621258
"3369",521697917,201809,0.064131934713743
"3370",521698588,201812,0.0797859674817933
"3371",521705030,201812,-0.10019385022938
"3372",521706367,201806,-0.00331663637030576
"3373",521708248,201809,0.108085049951375
"3374",521708782,201906,0.281543230523085
"3375",521719690,201809,-0.326555368124323
"3376",521729252,201809,0.00564548882374811
"3377",521729460,201806,-0.0671077074545693
"3378",521735674,201806,-0.013410963278465
"3379",521743801,201803,-0.164933632275723
"3380",521749216,201809,0.209339872559516
"3381",521749231,201812,0.0237415395876425
"3382",521755086,201806,-0.501212970700019
"3383",521755185,201806,0.106832715292268
"3384",521760774,201809,0.15214097305104
"3385",521767577,201803,0.132660692824814
"3386",521785188,201806,0.238917120151387
"3387",521788794,201812,-0.647875796096887
"3388",521796840,201812,-0.381985544119948
"3389",521797072,201812,0.0494245562599328
"3390",521798171,201808,0.508505175789264
"3391",521798173,201808,0.918508017709842
"3392",521799708,201812,NA
"3393",521800459,201812,0.0681843606667412
"3394",521817557,201806,0.0790689847766005
"3395",521820647,201906,0.0522923959639248
"3396",521825698,201812,-0.228438658514924
"3397",521848933,201806,-0.0454692944592187
"3398",521849276,201806,-0.0377185300907807
"3399",521849336,201806,-0.292107301496973
"3400",521856041,201806,-0.104480904353612
"3401",521857768,201808,-0.288721952298176
"3402",521859345,201906,0.0594458333908864
"3403",521867471,201806,-0.0171667735364295
"3404",521867471,201906,-0.0122848511131438
"3405",521871429,201806,-0.220653377630122
"3406",521888775,201812,-0.172760431956768
"3407",521892575,201806,-0.121044674972632
"3408",521901039,201806,0.115990581665771
"3409",521901220,201803,0.220573385722933
"3410",521903732,201806,0.226623515485933
"3411",521904693,201909,0.286411775264764
"3412",521904693,201809,0.158260068280008
"3413",521910220,201806,0.0726208560450362
"3414",521918403,201812,-0.0620909704916506
"3415",521929523,201809,-0.0434098543977921
"3416",521935564,201812,-0.279739656412494
"3417",521939344,201812,0.392053281491318
"3418",521977542,201812,0.0366796224319822
"3419",521993704,201806,-0.134638240943617
"3420",522004153,201812,0.501462659171733
"3421",522013526,201812,0.0774471249449251
"3422",522030024,201712,-0.0193393252496225
"3423",522040518,201809,-0.126625431954784
"3424",522042543,201806,-0.00797145666406423
"3425",522043508,201812,0.126344851863908
"3426",522044732,201806,-0.480439094655065
"3427",522044732,201906,-0.190754081217684
"3428",522063810,201812,0.192164777467491
"3429",522112789,201812,0.183164369518168
"3430",522112842,201812,0.0576946645967808
"3431",522117070,201809,0.0158852256423579
"3432",522122962,201806,-0.143190569939205
"3433",522134061,201812,0.382572538545587
"3434",522145231,201806,-2.75025816371021
"3435",522148647,201906,-0.0310193485936795
"3436",522209492,201803,0.82490132112539
"3437",522216973,201812,0.0908581912346216
"3438",522238147,201812,0.174143718317578
"3439",522277915,201809,0.0328720808875029
"3440",522288349,201812,0.485013665051442
"3441",522294492,201812,0.0658780338568224
"3442",522301257,201712,-1.89906682502363
"3443",522301257,201812,-1.83508606653901
"3444",522306483,201812,0.249512554946426
"3445",522341599,201806,-0.0893100592469899
"3446",522374370,201806,-0.0185383121805511
"3447",522403507,201812,-0.488998315965936
"3448",522419407,201812,-1.72307926713138
"3449",526054476,201809,0.265334836266165
"3450",526064934,201806,0.0136965503460624
"3451",526065754,201809,-0.0278711568001312
"3452",526066477,201806,-0.0398629529367019
"3453",526067043,201806,0.298785434410945
"3454",530204693,201809,0.0135529194318427
"3455",530208981,201809,-0.0740635813691033
"3456",540505877,201809,0.00559205393237983
"3457",540763686,201806,0.0803118252216628
"3458",540787715,201806,0.0160211978599301
"3459",540788796,201806,0.0910504830663434
"3460",540792030,201806,0.0390387161216014
"3461",540793072,201806,-0.00291640050540155
"3462",540797340,201812,-0.0116777568113351
"3463",540799964,201806,0.0233027548280592
"3464",540805640,201806,0.00555491451302178
"3465",540805926,201806,-0.0623956103929083
"3466",540880233,201806,-0.00770085577115541
"3467",541008875,201809,0.0547487290451858
"3468",541023025,201812,-0.0571522256179524
"3469",541028220,201806,-0.14401050969727
"3470",541037615,201906,0.0118838078678376
"3471",541085032,201809,-0.0273320488078859
"3472",541117976,201806,0.0126940599384893
"3473",541117976,201906,0.0414769813617711
"3474",541121171,201906,0.213481371333414
"3475",541128998,201812,0.0318965854560847
"3476",541142968,201806,-0.00967300828739883
"3477",541195325,201812,0.0626901447404812
"3478",541204810,201806,0.0872681391494718
"3479",541244012,201812,0.314520460225982
"3480",541251222,201812,0.00881857533551881
"3481",541375465,201806,0.149880486967947
"3482",541378797,201806,-0.163954803194875
"3483",541385198,201906,-0.0548743569164865
"3484",541428495,201806,-0.0362874361498866
"3485",541434339,201812,0.0347171881428655
"3486",541442466,201812,0.354951688573546
"3487",541444564,201812,0.168475261094757
"3488",541479059,201812,0.334861332763228
"3489",541480544,201806,0.0425837539365891
"3490",541500474,201906,0.157976543145301
"3491",541506110,201812,-0.0249159033194982
"3492",541508538,201906,-0.539150561012429
"3493",541516042,201812,0.762509183421398
"3494",541525662,201812,-0.0957033219427483
"3495",541530324,201706,-0.35368835917282
"3496",541533426,201812,0.117960959021644
"3497",541540461,201812,-1.19205446237061
"3498",541547367,201806,-0.0407073214593603
"3499",541570712,201806,0.036310378396274
"3500",541583954,201812,-12.554347826087
"3501",541587929,201806,-0.178153393727849
"3502",541595851,201906,0.0436205437409854
"3503",541598026,201906,0.0985787603632057
"3504",541599433,201806,0.234180812677784
"3505",541630342,201806,0.239937176757528
"3506",541635676,201812,-0.261781046215584
"3507",541652359,201806,-0.0101123050769527
"3508",541680631,201812,0.310013413295791
"3509",541702517,201812,-0.151835922981498
"3510",541702770,201812,0.174526773289617
"3511",541714395,201906,-0.126347065277321
"3512",541736110,201806,0.109537902737607
"3513",541773109,201812,0.187847404149136
"3514",541792586,201812,0.303204904357273
"3515",541805314,201812,0.0516262408923433
"3516",541826719,201712,0
"3517",541841570,201812,-103.43137254902
"3518",541859762,201806,NA
"3519",541859762,201906,NA
"3520",541877843,201812,0.124258597498853
"3521",541884569,201812,-0.0471769797482573
"3522",541885559,201812,0.718359479369442
"3523",541890440,201906,-0.111665028597141
"3524",541906879,201812,-0.00416413670780364
"3525",541961045,201806,0.150047447042978
"3526",541970097,201806,0.290945655279001
"3527",541983838,201812,-0.163449770644345
"3528",541989160,201806,0.0114479071404265
"3529",542006078,201806,0.287897846239833
"3530",542021535,201806,0.48279089113029
"3531",542021535,201906,0.431192842449627
"3532",542056867,201906,0.385515978948974
"3533",542090590,201812,-31.4358025959793
"3534",542102541,201812,0.0219859068644592
"3535",542132153,201812,-0.315243646146769
"3536",546026892,201812,-0.124617263165685
"3537",546057095,201806,0.00547428917217415
"3538",550479026,201808,-0.0211158559099763
"3539",550480001,201812,-0.000638470548621324
"3540",550485438,201810,0.0303090629822675
"3541",550486604,201806,-0.0056430677695334
"3542",550488188,201812,0.0451831428399377
"3543",550492209,201803,-0.0122647465819221
"3544",550525522,201812,1
"3545",550541546,201812,0.0232515044347886
"3546",550581982,201906,0.220585459286405
"3547",550601592,201806,0.00615244996173231
"3548",550620198,201812,0.0317903302233624
"3549",550629135,201812,-0.0486251034685283
"3550",550630721,201812,0.00544447513503416
"3551",550632134,201809,-0.0586502669820778
"3552",550647494,201806,-0.221345039141649
"3553",550648202,201809,-0.0211408220071715
"3554",550661130,201812,0.0377322078525517
"3555",550662121,201806,-0.0143504931511683
"3556",550670538,201906,0.0368591207812873
"3557",550670839,201812,-0.271343878970874
"3558",550685778,201806,-0.383787805785452
"3559",550720016,201906,-2.15559908274412
"3560",550720311,201812,0.22802752482591
"3561",550760268,201812,0.302007549905555
"3562",550763261,201712,-0.553610641358944
"3563",550793987,201806,0.114846056516238
"3564",550830072,201806,0.369138172732283
"3565",550838185,201812,0.0437916449099208
"3566",550860403,201812,0.10233238617723
"3567",550881162,201806,0.702946030422686
"3568",556025355,201808,0.0614475073493444
"3569",556025609,201812,0.0347047430575568
"3570",556026584,201903,0.0453823968773017
"3571",560530008,201906,0.00394638492170497
"3572",560753097,201806,0.00244866414415946
"3573",560816296,201806,0.02063149805003
"3574",560841757,201806,-0.0134594911732577
"3575",560841937,201806,0.0541395387226475
"3576",560845795,201812,0.0562805571645554
"3577",560846319,201806,0.00434654376822586
"3578",560849092,201806,0.00093252611892689
"3579",560851147,201806,-0.031493889577346
"3580",560855390,201806,0.0701996984048217
"3581",560857800,201906,0.00477047044299188
"3582",560857923,201806,0.00780775731860926
"3583",560859971,201906,-0.0907575336583394
"3584",560861200,201806,-0.0168422432705087
"3585",560861261,201806,-0.00839955895614148
"3586",560861762,201806,-0.0308708033024793
"3587",560928836,201809,-0.0115639442295751
